EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.0333,0.3000,0.6667,6893.0000,-14407.4000
2,0.0167,0.3000,0.6833,6847.2000,-14342.6000
3,0.0111,0.3111,0.6778,6786.6667,-14301.7333
4,0.0083,0.3417,0.6500,6797.3500,-14335.0000
5,0.0200,0.3467,0.6333,6792.1200,-14309.4400
6,0.0278,0.3556,0.6167,6786.1667,-14329.5667
7,0.0286,0.3524,0.6190,6783.7429,-14334.6571
8,0.0250,0.3500,0.6250,6793.4000,-14358.3500
9,0.0259,0.3481,0.6259,6777.6222,-14349.5778
10,0.0233,0.3500,0.6267,6779.7800,-14371.2200
11,0.0212,0.3485,0.6303,6768.0364,-14363.5636
12,0.0222,0.3472,0.6306,6755.5333,-14348.3333
13,0.0231,0.3487,0.6282,6737.7846,-14334.0769
14,0.0286,0.3500,0.6214,6719.6857,-14306.8000
15,0.0267,0.3511,0.6222,6713.0267,-14300.9333
16,0.0250,0.3500,0.6250,6703.8375,-14286.2500
17,0.0275,0.3392,0.6333,6695.2118,-14274.6588
18,0.0259,0.3370,0.6370,6684.3778,-14252.3000
19,0.0263,0.3368,0.6368,6670.9263,-14235.9684
20,0.0267,0.3367,0.6367,6658.0600,-14216.6500
21,0.0254,0.3381,0.6365,6639.5143,-14193.0952
22,0.0242,0.3379,0.6379,6625.6000,-14178.2000
23,0.0232,0.3420,0.6348,6605.3391,-14150.0870
24,0.0222,0.3417,0.6361,6584.9750,-14129.4000
25,0.0213,0.3413,0.6373,6564.6400,-14111.1280
26,0.0200,0.3453,0.6347,6533.3600,-14076.7120
27,0.0200,0.3467,0.6333,6502.5040,-14039.1200
28,0.0200,0.3480,0.6320,6482.2720,-14016.7120
29,0.0213,0.3427,0.6360,6445.6160,-13963.0400
30,0.0200,0.3440,0.6360,6410.8080,-13921.8320
31,0.0173,0.3467,0.6360,6376.0880,-13879.4720
32,0.0173,0.3493,0.6333,6338.4400,-13832.8640
33,0.0173,0.3507,0.6320,6295.2240,-13781.8400
34,0.0160,0.3547,0.6293,6261.2800,-13740.2160
35,0.0173,0.3547,0.6280,6217.9520,-13675.9760
36,0.0173,0.3560,0.6267,6177.7840,-13621.3920
37,0.0160,0.3587,0.6253,6137.5440,-13570.9600
38,0.0147,0.3627,0.6227,6098.6880,-13517.6160
39,0.0107,0.3640,0.6253,6060.8480,-13463.3440
40,0.0133,0.3693,0.6173,6014.5760,-13400.1840
41,0.0133,0.3760,0.6107,5969.5680,-13341.5840
42,0.0107,0.3867,0.6027,5922.0240,-13278.6800
43,0.0107,0.3960,0.5933,5875.3120,-13224.2880
44,0.0120,0.3987,0.5893,5831.1040,-13163.9600
45,0.0120,0.4067,0.5813,5791.5360,-13106.4720
46,0.0133,0.4093,0.5773,5750.5840,-13055.0240
47,0.0147,0.4133,0.5720,5712.1440,-13001.0080
48,0.0160,0.4160,0.5680,5680.7840,-12958.1280
49,0.0200,0.4200,0.5600,5651.1520,-12914.1600
50,0.0213,0.4293,0.5493,5621.4560,-12861.5120
51,0.0213,0.4320,0.5467,5588.5280,-12818.7040
52,0.0213,0.4427,0.5360,5550.6960,-12766.4000
53,0.0240,0.4480,0.5280,5516.2000,-12707.5840
54,0.0240,0.4520,0.5240,5485.2880,-12672.8320
55,0.0240,0.4573,0.5187,5453.5600,-12627.0240
56,0.0240,0.4627,0.5133,5425.1280,-12580.0800
57,0.0240,0.4653,0.5107,5393.0080,-12532.6000
58,0.0253,0.4747,0.5000,5360.0320,-12477.8640
59,0.0267,0.4813,0.4920,5330.9120,-12432.1040
60,0.0267,0.4867,0.4867,5306.2560,-12393.3680
61,0.0293,0.4920,0.4787,5284.8480,-12360.4400
62,0.0293,0.5013,0.4693,5261.7840,-12325.8560
63,0.0293,0.5053,0.4653,5240.6960,-12281.1040
64,0.0320,0.5133,0.4547,5217.9440,-12248.3680
65,0.0307,0.5147,0.4547,5193.0160,-12206.9280
66,0.0333,0.5200,0.4467,5168.6320,-12168.8880
67,0.0347,0.5267,0.4387,5145.3440,-12139.2000
68,0.0360,0.5293,0.4347,5132.2640,-12116.4800
69,0.0347,0.5360,0.4293,5118.1680,-12096.2160
70,0.0333,0.5400,0.4267,5098.2080,-12077.5360
71,0.0320,0.5453,0.4227,5093.2880,-12064.4960
72,0.0333,0.5520,0.4147,5069.8960,-12020.8400
73,0.0333,0.5547,0.4120,5050.3600,-11989.7840
74,0.0307,0.5587,0.4107,5028.0800,-11954.7600
75,0.0320,0.5573,0.4107,5014.9440,-11939.1920
76,0.0333,0.5600,0.4067,4998.4320,-11903.3120
77,0.0333,0.5587,0.4080,4987.8240,-11882.5360
78,0.0320,0.5600,0.4080,4974.3040,-11868.1920
79,0.0320,0.5640,0.4040,4967.5600,-11847.3680
80,0.0307,0.5640,0.4053,4958.5840,-11833.2720
81,0.0307,0.5587,0.4107,4943.0880,-11803.6960
82,0.0307,0.5600,0.4093,4940.9920,-11786.2400
83,0.0320,0.5573,0.4107,4942.1840,-11773.3520
84,0.0307,0.5547,0.4147,4929.7360,-11732.7440
85,0.0333,0.5520,0.4147,4919.2080,-11711.9040
86,0.0320,0.5493,0.4187,4918.5440,-11696.3360
87,0.0347,0.5427,0.4227,4919.0720,-11675.1040
88,0.0387,0.5400,0.4213,4919.8080,-11679.7760
89,0.0373,0.5320,0.4307,4923.3120,-11675.1440
90,0.0413,0.5307,0.4280,4926.9280,-11668.0080
91,0.0413,0.5200,0.4387,4929.7360,-11650.7040
92,0.0413,0.5133,0.4453,4935.9520,-11636.8240
93,0.0427,0.5093,0.4480,4933.2960,-11615.6480
94,0.0440,0.5040,0.4520,4930.3200,-11584.8080
95,0.0480,0.4973,0.4547,4927.5520,-11546.2000
96,0.0520,0.4920,0.4560,4917.7600,-11504.4080
97,0.0547,0.4867,0.4587,4924.6960,-11489.5840
98,0.0560,0.4827,0.4613,4925.5440,-11459.7120
99,0.0600,0.4800,0.4600,4937.2480,-11443.2560
100,0.0613,0.4760,0.4627,4934.6000,-11410.9520
101,0.0653,0.4693,0.4653,4937.4240,-11385.4240
102,0.0707,0.4627,0.4667,4944.8880,-11365.0480
103,0.0733,0.4573,0.4693,4944.3280,-11329.4720
104,0.0760,0.4560,0.4680,4946.1360,-11299.7280
105,0.0800,0.4520,0.4680,4951.9040,-11264.5360
106,0.0827,0.4533,0.4640,4961.1600,-11245.8080
107,0.0867,0.4467,0.4667,4958.4640,-11209.8320
108,0.0880,0.4413,0.4707,4956.0320,-11176.6800
109,0.0907,0.4373,0.4720,4960.4800,-11165.0400
110,0.0907,0.4320,0.4773,4968.7120,-11143.9040
111,0.0933,0.4347,0.4720,4960.5120,-11107.0880
112,0.0933,0.4320,0.4747,4958.8720,-11083.6880
113,0.0933,0.4293,0.4773,4956.6960,-11042.3600
114,0.0960,0.4293,0.4747,4954.7120,-11009.8720
115,0.0960,0.4267,0.4773,4952.6240,-10970.2160
116,0.0960,0.4347,0.4693,4951.5840,-10944.1760
117,0.0987,0.4320,0.4693,4948.3280,-10914.9360
118,0.1000,0.4280,0.4720,4943.0320,-10877.8000
119,0.1027,0.4267,0.4707,4942.6240,-10855.0640
120,0.1040,0.4253,0.4707,4943.9360,-10838.2640
121,0.1027,0.4240,0.4733,4947.9760,-10818.6640
122,0.1013,0.4213,0.4773,4944.5280,-10790.2080
123,0.1027,0.4173,0.4800,4948.5680,-10776.3280
124,0.1013,0.4200,0.4787,4943.8880,-10742.2080
125,0.1013,0.4227,0.4760,4947.0960,-10716.4720
126,0.1013,0.4227,0.4760,4953.8080,-10706.5440
127,0.1027,0.4173,0.4800,4950.5920,-10674.6400
128,0.1053,0.4133,0.4813,4950.4800,-10652.2560
129,0.1040,0.4093,0.4867,4951.1440,-10644.3040
130,0.1040,0.4093,0.4867,4949.0240,-10633.0480
131,0.1053,0.4040,0.4907,4940.5200,-10601.3280
132,0.1053,0.4000,0.4947,4942.1520,-10597.8400
133,0.1040,0.4000,0.4960,4939.9520,-10573.8800
134,0.1040,0.3933,0.5027,4943.8560,-10560.5920
135,0.1040,0.3987,0.4973,4937.2320,-10533.4880
