EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
117,0.0816,0.1689,0.1784,330.4828,832.8005
118,0.0823,0.1626,0.1750,343.0455,855.4885
119,0.0859,0.1612,0.1777,357.0299,867.4865
120,0.0856,0.1557,0.1784,357.8608,876.4459
121,0.0848,0.1541,0.1771,363.6506,891.4220
122,0.0843,0.1521,0.1763,366.7453,909.1805
123,0.0861,0.1462,0.1735,357.1536,911.7911
124,0.0843,0.1382,0.1674,366.1168,926.0900
125,0.0843,0.1285,0.1617,368.7342,928.6224
126,0.0876,0.1243,0.1593,376.0683,951.9195
127,0.0851,0.1186,0.1599,380.5338,952.8789
128,0.0878,0.1184,0.1630,375.9270,946.6676
129,0.0874,0.1230,0.1672,371.8888,935.6666
130,0.0874,0.1244,0.1698,384.5148,945.0516
131,0.0884,0.1190,0.1679,385.2331,953.1530
132,0.0884,0.1181,0.1683,383.9182,951.5995
133,0.0867,0.1152,0.1723,383.7227,955.6865
134,0.0861,0.1231,0.1780,384.2093,952.4113
135,0.0861,0.1263,0.1821,381.1894,954.1393
136,0.0861,0.1297,0.1884,370.8901,964.8622
137,0.0866,0.1320,0.1948,375.0333,983.4193
138,0.0874,0.1402,0.2028,367.4618,971.6352
139,0.0866,0.1366,0.1984,360.0367,968.5873
140,0.0833,0.1333,0.1971,346.5236,953.6414
141,0.0847,0.1255,0.1951,340.4864,952.5866
142,0.0847,0.1250,0.1966,336.1050,951.5193
143,0.0875,0.1264,0.2006,328.7025,942.5000
144,0.0875,0.1203,0.1957,322.7547,942.9333
145,0.0854,0.1129,0.1850,322.2691,934.3793
146,0.0879,0.1114,0.1871,310.7855,916.6219
147,0.0872,0.1056,0.1820,305.8657,900.5438
148,0.0875,0.1010,0.1769,302.2712,884.5402
149,0.0881,0.1068,0.1843,295.6503,863.9810
150,0.0885,0.1062,0.1831,293.5193,859.1971
151,0.0849,0.1053,0.1796,281.0857,828.4893
152,0.0845,0.1038,0.1760,276.7502,816.3121
153,0.0857,0.1012,0.1746,269.8763,814.6098
154,0.0873,0.0972,0.1724,273.3585,827.8213
155,0.0866,0.0919,0.1664,264.8511,825.0555
156,0.0875,0.0915,0.1629,263.3965,809.5259
157,0.0895,0.0909,0.1635,254.2389,790.9581
158,0.0916,0.0879,0.1612,246.9500,776.4932
159,0.0961,0.0823,0.1573,237.5494,754.9640
160,0.0987,0.0814,0.1567,229.2941,735.7591
161,0.1039,0.0748,0.1485,223.0103,720.7502
162,0.1062,0.0665,0.1381,221.7587,712.9927
163,0.1062,0.0625,0.1316,218.9982,701.5450
164,0.1106,0.0626,0.1294,219.4472,686.4786
165,0.1106,0.0659,0.1323,221.6932,684.9829
166,0.1106,0.0690,0.1349,212.2843,678.2525
167,0.1131,0.0763,0.1429,205.7357,664.7636
168,0.1087,0.0789,0.1475,206.4862,661.3763
169,0.1090,0.0815,0.1496,201.8622,650.2013
170,0.1090,0.0832,0.1571,199.6022,651.3671
171,0.1085,0.0863,0.1596,211.2119,659.7083
172,0.1085,0.0943,0.1679,220.5547,675.5113
173,0.1105,0.0967,0.1708,223.6302,672.7778
174,0.1127,0.1012,0.1734,226.4766,683.3475
175,0.1098,0.0993,0.1683,228.0352,678.0210
176,0.1117,0.0988,0.1707,231.2393,684.7111
177,0.1137,0.0973,0.1748,238.3648,702.2095
178,0.1109,0.0970,0.1736,249.5919,699.2398
179,0.1104,0.1022,0.1782,249.3973,682.4977
180,0.1167,0.1022,0.1807,243.2628,660.5677
181,0.1214,0.1027,0.1848,248.3866,667.8725
182,0.1214,0.0994,0.1829,245.9522,658.0752
183,0.1260,0.1032,0.1847,251.2063,649.5806
184,0.1260,0.1071,0.1916,260.9379,668.6363
185,0.1305,0.1076,0.1954,267.9917,689.0179
186,0.1326,0.1126,0.2039,270.3284,688.4155
187,0.1373,0.1122,0.2052,267.4510,690.2728
188,0.1394,0.1148,0.2076,263.6277,693.9733
189,0.1396,0.1169,0.2115,263.4522,713.5673
190,0.1444,0.1194,0.2128,259.3200,707.3995
191,0.1467,0.1210,0.2119,267.9353,705.4864
192,0.1492,0.1213,0.2110,270.3848,718.7485
193,0.1540,0.1243,0.2111,272.7252,720.8840
194,0.1591,0.1269,0.2156,277.9805,732.5225
195,0.1669,0.1301,0.2170,279.3574,722.3606
196,0.1704,0.1260,0.2138,274.8715,708.9509
197,0.1760,0.1287,0.2154,269.5978,683.7027
198,0.1767,0.1302,0.2172,264.0987,693.2953
199,0.1800,0.1281,0.2196,267.3478,692.2050
200,0.1890,0.1296,0.2242,269.0631,701.0278
201,0.1907,0.1286,0.2217,270.7461,694.1014
202,0.1949,0.1369,0.2228,265.9697,660.9200
203,0.1940,0.1364,0.2237,263.7380,645.1806
204,0.1953,0.1309,0.2214,264.0897,640.7789
205,0.1948,0.1344,0.2246,267.7612,627.1813
206,0.1940,0.1289,0.2172,269.6283,626.9602
207,0.1951,0.1328,0.2174,275.5673,629.2553
208,0.1927,0.1214,0.2176,275.2901,632.7312
209,0.1951,0.1173,0.2184,275.0392,621.3969
210,0.1933,0.1190,0.2146,276.9625,606.9227
211,0.1906,0.1203,0.2118,284.6976,615.0011
212,0.1907,0.1244,0.2153,286.5797,608.1886
213,0.1907,0.1235,0.2156,292.2243,614.7537
214,0.1874,0.1266,0.2165,294.1323,605.7544
215,0.1872,0.1297,0.2190,295.4983,613.6704
216,0.1869,0.1288,0.2211,294.9516,613.1180
217,0.1879,0.1267,0.2196,296.3214,597.5450
218,0.1879,0.1251,0.2148,299.9968,604.6381
219,0.1851,0.1233,0.2103,300.3364,607.4790
220,0.1813,0.1240,0.2110,304.7533,616.0468
221,0.1813,0.1315,0.2117,309.0793,614.5454
222,0.1812,0.1300,0.2083,313.2063,620.6743
223,0.1799,0.1302,0.2105,315.9561,624.0385
224,0.1776,0.1284,0.2106,310.7643,618.8702
225,0.1758,0.1227,0.2050,306.1272,612.1283
226,0.1791,0.1220,0.2068,294.3583,613.7885
227,0.1811,0.1195,0.2077,288.8604,619.4326
228,0.1815,0.1190,0.2105,288.5199,638.8416
229,0.1855,0.1255,0.2138,286.1458,628.9104
230,0.1853,0.1273,0.2148,283.9062,643.1925
231,0.1863,0.1315,0.2226,285.2965,639.4039
232,0.1874,0.1311,0.2248,277.4131,626.3553
233,0.1894,0.1382,0.2296,276.8249,624.8373
234,0.1886,0.1350,0.2205,266.5479,602.5377
235,0.1919,0.1350,0.2242,251.3022,588.4361
236,0.1933,0.1345,0.2268,244.4832,564.2452
237,0.1956,0.1351,0.2307,250.7712,565.7432
238,0.1979,0.1343,0.2314,245.1504,558.2083
239,0.2039,0.1323,0.2299,242.6820,548.5272
240,0.2053,0.1289,0.2288,233.0126,542.6085
241,0.2083,0.1291,0.2309,224.8406,525.2079
242,0.2066,0.1243,0.2285,220.7995,513.9910
243,0.2060,0.1230,0.2294,217.1505,504.0142
244,0.2074,0.1194,0.2333,210.3445,489.8784
245,0.2113,0.1200,0.2373,203.9476,480.7504
246,0.2108,0.1129,0.2344,206.1677,481.3941
247,0.2103,0.1123,0.2374,203.0488,481.9260
248,0.2096,0.1091,0.2333,199.0577,481.3569
249,0.2094,0.1065,0.2330,194.9280,480.8481
250,0.2121,0.1136,0.2424,196.6318,472.7397
251,0.2126,0.1156,0.2419,200.2954,477.8091
252,0.2119,0.1144,0.2377,197.2261,473.4279
253,0.2128,0.1209,0.2377,194.7528,453.3973
254,0.2068,0.1186,0.2387,191.7565,444.0427
255,0.2072,0.1206,0.2387,201.7554,440.2693
256,0.2076,0.1172,0.2338,198.1821,432.4137
257,0.2084,0.1223,0.2339,193.5329,423.1276
258,0.2079,0.1221,0.2331,179.0655,402.0537
259,0.2112,0.1303,0.2409,182.3909,420.4756
260,0.2098,0.1278,0.2390,182.1507,420.8850
261,0.2116,0.1257,0.2373,184.6848,433.2954
262,0.2093,0.1216,0.2339,170.5776,422.8392
263,0.2092,0.1186,0.2329,161.7395,419.1545
264,0.2092,0.1179,0.2352,148.4365,407.8016
265,0.2101,0.1177,0.2342,150.1568,408.2860
266,0.2078,0.1129,0.2320,145.2154,395.9754
267,0.2100,0.1131,0.2296,141.5059,401.0745
268,0.2087,0.1126,0.2291,145.7010,414.2343
269,0.2088,0.1129,0.2261,155.7655,418.5759
270,0.2096,0.1095,0.2184,157.1171,422.5271
271,0.2101,0.1097,0.2182,152.5504,429.3492
272,0.2086,0.1097,0.2173,157.1950,448.8937
273,0.2062,0.1135,0.2086,161.3215,433.1271
274,0.2045,0.1168,0.2041,171.6747,452.5674
275,0.2016,0.1135,0.1971,172.8742,457.8828
276,0.2021,0.1140,0.1934,174.9030,452.0675
277,0.2015,0.1150,0.1932,176.4214,471.0479
278,0.2000,0.1068,0.1899,175.2845,478.7026
279,0.2010,0.1075,0.1840,182.5531,503.2645
280,0.1989,0.1057,0.1806,192.9013,515.0475
281,0.1969,0.1072,0.1779,203.2741,524.5569
282,0.1963,0.1041,0.1739,217.4744,539.3676
283,0.1944,0.1049,0.1710,226.4167,556.5165
284,0.1916,0.1013,0.1716,226.9545,542.0134
285,0.1903,0.0963,0.1692,233.7104,553.5857
286,0.1877,0.0940,0.1711,231.4615,553.5384
287,0.1851,0.0979,0.1736,239.5657,572.2410
288,0.1845,0.0973,0.1722,246.7122,580.5372
289,0.1821,0.0946,0.1687,253.7903,592.9746
290,0.1789,0.0946,0.1697,264.3102,610.9281
291,0.1777,0.0957,0.1670,274.9629,630.2576
292,0.1754,0.0905,0.1665,273.0313,638.9182
293,0.1775,0.0924,0.1656,269.6450,633.3607
294,0.1768,0.0880,0.1618,265.2825,641.2326
295,0.1754,0.0856,0.1648,264.5931,650.1468
296,0.1728,0.0871,0.1656,271.8316,649.2894
297,0.1746,0.0834,0.1634,265.4246,642.4048
298,0.1753,0.0776,0.1658,277.8906,677.0146
299,0.1763,0.0736,0.1667,273.9953,666.2473
300,0.1783,0.0687,0.1686,284.8742,691.1561
301,0.1776,0.0674,0.1717,285.4558,699.9776
302,0.1790,0.0676,0.1698,288.2379,699.6754
303,0.1806,0.0708,0.1662,290.6830,707.0772
304,0.1814,0.0684,0.1675,288.7141,711.0285
305,0.1824,0.0650,0.1693,284.4089,712.3488
306,0.1831,0.0656,0.1693,285.1882,715.2877
