Idx,ActionNr,Rescued
1,1930.0000,
2,3860.0000,25.0000
3,5791.0000,45.7000
4,7721.0000,67.4000
5,9651.0000,81.8000
6,11581.0000,99.1000
7,13512.0000,117.5000
8,15442.0000,145.5000
9,17372.0000,171.5000
10,19302.0000,189.7000
11,21232.0000,214.1000
12,23163.0000,237.9000
13,25093.0000,265.0000
14,27023.0000,289.9000
15,28953.0000,316.9000
16,30883.0000,349.5000
17,32814.0000,393.0000
18,34744.0000,434.2000
19,36674.0000,470.3000
20,38604.0000,526.9000
21,40535.0000,586.5000
22,42465.0000,639.8000
23,44395.0000,692.6000
24,46325.0000,758.2000
25,48255.0000,827.9000
26,50186.0000,894.3000
27,52116.0000,960.1000
28,54046.0000,1027.6000
29,55976.0000,1085.3000
30,57906.0000,1147.5000
31,59837.0000,1221.2000
32,61767.0000,1300.6000
33,63697.0000,1376.6000
34,65627.0000,1449.5000
35,67558.0000,1519.2000
36,69488.0000,1593.3000
37,71418.0000,1671.2000
38,73348.0000,1750.9000
39,75278.0000,1837.5000
40,77209.0000,1917.0000
41,79139.0000,2001.3000
42,81069.0000,2100.0000
43,82999.0000,2210.1000
44,84929.0000,2311.4000
45,86860.0000,2417.9000
46,88790.0000,2532.9000
47,90720.0000,2652.3000
48,92650.0000,2768.9000
49,94581.0000,2879.9000
50,96511.0000,2998.0000
51,98441.0000,3119.8000
52,100371.0000,3250.7000
53,102301.0000,3380.8000
54,104232.0000,3513.4000
55,106162.0000,3642.6000
56,108092.0000,3778.5000
57,110022.0000,3915.3000
58,111952.0000,4053.4000
59,113883.0000,4190.6000
60,115813.0000,4319.4000
61,117743.0000,4456.0000
62,119673.0000,4590.8000
63,121604.0000,4734.2000
64,123534.0000,4879.2000
65,125464.0000,5020.7000
66,127394.0000,5169.4000
67,129324.0000,5320.5000
68,131255.0000,5468.7000
69,133185.0000,5629.1000
70,135115.0000,5781.3000
71,137045.0000,5940.6000
72,138975.0000,6105.7000
73,140906.0000,6272.8000
74,142836.0000,6442.5000
75,144766.0000,6609.8000
76,146696.0000,6790.0000
77,148627.0000,6968.5000
78,150557.0000,7151.6000
79,152487.0000,7333.1000
80,154417.0000,7519.6000
81,156347.0000,7713.4000
82,158278.0000,7902.6000
83,160208.0000,8087.0000
84,162138.0000,8270.6000
85,164068.0000,8452.5000
86,165998.0000,8650.9000
87,167929.0000,8844.9000
88,169859.0000,9036.7000
89,171789.0000,9238.0000
90,173719.0000,9441.2000
91,175650.0000,9644.1000
92,177580.0000,9847.2000
93,179510.0000,10050.6000
94,181440.0000,10247.2000
95,183370.0000,10443.7000
96,185301.0000,10648.4000
97,187231.0000,10856.9000
98,189161.0000,11062.5000
99,191091.0000,11271.5000
100,193022.0000,11478.3000
101,194952.0000,11680.9000
102,196882.0000,11882.8000
103,198812.0000,12081.1000
104,200742.0000,12287.3000
105,202673.0000,12498.9000
106,204603.0000,12708.7000
107,206533.0000,12912.2000
108,208463.0000,13121.5000
109,210393.0000,13331.0000
110,212324.0000,13536.8000
111,214254.0000,13748.7000
112,216184.0000,13966.2000
113,218114.0000,14181.4000
114,220045.0000,14394.8000
115,221975.0000,14610.3000
116,223905.0000,14838.4000
117,225835.0000,15065.7000
118,227765.0000,15292.3000
119,229696.0000,15523.6000
120,231626.0000,15754.6000
121,233556.0000,15985.1000
122,235486.0000,16209.0000
123,237416.0000,16433.3000
124,239347.0000,16666.2000
125,241277.0000,16897.1000
126,243207.0000,17136.1000
127,245137.0000,17368.4000
128,247068.0000,17605.2000
129,248998.0000,17836.7000
130,250928.0000,18055.6000
131,252858.0000,18277.8000
132,254788.0000,18506.9000
133,256719.0000,18738.1000
134,258649.0000,18969.7000
135,260579.0000,19199.9000
136,262509.0000,19427.0000
137,264439.0000,19658.8000
138,266370.0000,19892.7000
139,268300.0000,20130.6000
140,270230.0000,20368.9000
141,272160.0000,20603.6000
142,274091.0000,20841.1000
143,276021.0000,21079.4000
144,277951.0000,21312.2000
145,279881.0000,21544.7000
146,281811.0000,21779.8000
147,283742.0000,22013.6000
148,285672.0000,22243.9000
149,287602.0000,22481.5000
150,289532.0000,22719.9000
151,291462.0000,22959.9000
152,293393.0000,23203.6000
153,295323.0000,23440.5000
154,297253.0000,23675.9000
155,299183.0000,23910.4000
156,301114.0000,24145.4000
157,303044.0000,24380.9000
158,304974.0000,24623.4000
159,306904.0000,24864.8000
160,308834.0000,25106.5000
161,310765.0000,25343.8000
162,312695.0000,25581.4000
163,314625.0000,25820.5000
164,316555.0000,26062.1000
165,318485.0000,26302.9000
166,320416.0000,26540.3000
167,322346.0000,26776.0000
168,324276.0000,27014.2000
169,326206.0000,27253.5000
170,328137.0000,27494.3000
171,330067.0000,27735.5000
172,331997.0000,27976.3000
173,333927.0000,28213.0000
174,335857.0000,28449.4000
175,337788.0000,28684.2000
176,339718.0000,28922.9000
177,341648.0000,29163.4000
178,343578.0000,29404.3000
179,345508.0000,29642.9000
180,347439.0000,29880.6000
181,349369.0000,30116.9000
182,351299.0000,30354.5000
183,353229.0000,30594.5000
184,355160.0000,30821.7000
185,357090.0000,31039.2000
186,359020.0000,31247.1000
187,360950.0000,31443.6000
188,362880.0000,31613.3000
189,364811.0000,31782.2000
190,366741.0000,31950.8000
191,368671.0000,32119.4000
192,370601.0000,32287.5000
193,372531.0000,32432.3000
194,374462.0000,32532.4000
195,376392.0000,32625.7000
196,378322.0000,32719.7000
197,380252.0000,32804.0000
198,382183.0000,32852.2000
199,384113.0000,32900.4000
200,386043.0000,32934.1000
