Idx,ActionNr,Rescued
1,32800,1
2,54976,2
3,84244,3
4,98472,4
5,115715,5
6,121521,6
7,127488,7
8,180470,8
9,233102,9
10,387536,10
11,415742,11
12,437893,12
13,520837,13
14,525403,14
15,530153,15
16,530754,16
17,535004,17
18,574334,18
19,589534,19
20,594327,20
21,603827,21
22,608453,22
23,613105,23
24,617465,24
25,622191,25
26,626417,26
27,630753,27
28,635382,28
29,636408,29
30,640052,30
31,644880,31
32,649593,32
33,654625,33
34,659208,34
35,663364,35
36,677644,36
37,703479,37
38,718512,38
39,723374,39
40,728439,40
41,738839,41
42,743901,42
43,749144,43
44,777247,44
45,834624,45
46,883793,46
47,921968,47
48,937543,48
49,958750,49
50,976099,50
51,1021341,51
52,1022269,52
53,1041185,53
54,1045793,54
55,1050571,55
56,1055334,56
57,1065602,57
58,1070463,58
59,1075334,59
60,1080021,60
61,1084525,61
62,1084912,62
63,1089349,63
64,1094066,64
65,1099203,65
66,1104335,66
67,1109462,67
68,1114868,68
69,1120016,69
70,1125427,70
71,1130563,71
72,1135638,72
73,1140422,73
74,1181440,74
75,1196164,75
76,1214434,76
77,1238552,77
78,1265703,78
79,1270296,79
80,1274618,80
81,1278951,81
82,1283111,82
83,1287335,83
84,1291693,84
85,1300067,85
86,1305605,86
87,1310153,87
88,1323634,88
89,1328255,89
90,1332720,90
91,1337423,91
92,1341924,92
93,1346705,93
94,1356122,94
95,1360904,95
96,1362990,96
97,1365789,97
98,1375824,98
99,1380194,99
100,1389761,100
101,1394426,101
102,1399384,102
103,1406422,103
104,1410145,104
105,1415198,105
106,1432709,106
107,1436829,107
108,1439660,108
109,1441580,109
110,1446398,110
111,1446986,111
112,1459932,112
113,1501979,113
114,1552174,114
115,1600840,115
116,1609882,116
117,1619637,117
118,1626676,118
119,1631434,119
120,1636023,120
121,1640655,121
122,1644902,122
123,1649673,123
124,1651543,124
125,1654420,125
126,1659364,126
127,1664518,127
128,1666619,128
129,1669474,129
130,1671312,130
131,1674282,131
132,1676113,132
133,1679084,133
134,1681030,134
135,1683843,135
136,1688504,136
137,1690408,137
138,1693332,138
139,1695410,139
140,1697110,140
141,1698338,141
142,1699316,142
143,1700087,143
144,1702808,144
145,1704612,145
146,1706151,146
147,1707318,147
148,1712320,148
149,1716943,149
150,1723507,150
151,1737044,151
152,1746342,152
153,1749166,153
154,1761172,154
155,1764138,155
156,1766164,156
157,1771305,157
158,1774386,158
159,1776298,159
160,1781643,160
161,1784632,161
162,1784699,162
163,1786387,163
164,1790883,164
165,1794005,165
166,1795630,166
167,1800558,167
168,1803512,168
169,1808816,169
170,1810395,170
171,1810705,171
172,1813794,172
173,1815781,173
174,1818605,174
175,1820540,175
176,1823594,176
177,1825455,177
178,1830561,178
179,1835076,179
180,1835440,180
181,1844796,181
182,1847897,182
183,1849776,183
184,1853077,184
185,1854843,185
186,1858052,186
187,1859757,187
188,1860746,188
189,1862978,189
190,1865364,190
191,1867613,191
192,1872554,192
193,1872631,193
194,1874640,194
195,1882335,195
196,1887019,196
197,1891011,197
198,1891925,198
199,1892878,199
200,1896872,200
201,1902172,201
202,1907405,202
203,1917497,203
204,1922576,204
205,1927079,205
206,1931951,206
207,1936879,207
208,1941967,208
209,1943914,209
210,1946833,210
211,1949549,211
212,1951600,212
213,1956631,213
214,1959497,214
215,1961627,215
216,1971664,216
217,1976340,217
218,1981177,218
219,1985943,219
220,1989950,220
221,1991015,221
222,1993444,222
223,1996103,223
224,1998342,224
225,2000834,225
226,2005768,226
227,2010602,227
228,2015694,228
229,2020607,229
230,2023514,230
231,2025666,231
232,2029226,232
233,2030314,233
234,2033977,234
235,2035176,235
236,2040228,236
237,2042871,237
238,2044933,238
239,2047734,239
240,2049285,240
241,2049880,241
242,2052687,242
243,2054603,243
244,2057489,244
245,2059345,245
246,2062099,246
247,2066771,247
248,2068793,248
249,2071625,249
250,2073668,250
251,2076414,251
252,2078479,252
253,2081484,253
254,2083552,254
255,2086500,255
256,2088683,256
257,2090070,257
258,2090374,258
259,2091321,259
260,2093469,260
261,2096261,261
262,2096848,262
263,2098280,263
264,2103253,264
265,2108819,265
266,2109304,266
267,2111602,267
268,2113579,268
269,2114177,269
270,2115822,270
271,2119093,271
272,2121032,272
273,2124726,273
274,2125243,274
275,2126357,275
276,2130099,276
277,2135353,277
278,2137592,278
279,2140026,279
280,2140477,280
281,2141522,281
282,2143536,282
283,2145002,283
284,2145432,284
285,2145540,285
286,2146446,286
287,2153207,287
288,2155018,288
289,2156649,289
290,2158230,290
291,2159943,291
292,2161536,292
293,2163652,293
294,2165260,294
295,2166774,295
296,2167630,296
297,2169423,297
298,2169999,298
299,2171669,299
300,2172274,300
301,2173110,301
302,2173404,302
303,2175014,303
304,2176664,304
305,2180041,305
306,2181763,306
307,2183319,307
308,2184200,308
309,2187145,309
310,2187775,310
311,2188048,311
312,2189663,312
313,2191616,313
314,2192328,314
315,2193371,315
316,2194798,316
317,2196741,317
318,2197366,318
319,2198499,319
320,2201929,320
321,2202628,321
322,2203818,322
323,2207198,323
324,2207870,324
325,2208924,325
326,2212638,326
327,2213162,327
328,2217831,328
329,2218419,329
330,2220572,330
331,2223675,331
332,2224713,332
333,2225717,333
334,2229006,334
335,2229104,335
336,2234321,336
337,2234496,337
338,2236357,338
339,2237569,339
340,2238837,340
341,2241731,341
342,2243942,342
343,2244490,343
344,2245050,344
345,2247085,345
346,2249685,346
347,2250294,347
348,2252597,348
349,2253636,349
350,2255748,350
351,2255859,351
352,2256605,352
353,2257823,353
354,2258920,354
355,2260243,355
356,2261092,356
357,2261203,357
358,2262591,358
359,2263188,359
360,2263451,360
361,2266412,361
362,2266639,362
363,2268207,363
364,2269692,364
365,2270873,365
366,2271863,366
367,2273138,367
368,2274246,368
369,2275172,369
370,2276318,370
371,2277272,371
372,2278940,372
373,2280421,373
374,2281469,374
375,2282440,375
376,2285783,376
377,2286976,377
378,2287360,378
379,2287829,379
380,2291827,380
381,2292515,381
382,2296728,382
383,2297905,383
384,2301236,384
385,2302460,385
386,2303537,386
387,2306592,387
388,2312114,388
389,2314336,389
390,2315490,390
391,2315554,391
392,2317255,392
393,2317424,393
394,2318881,394
395,2318922,395
396,2319325,396
397,2320559,397
398,2322370,398
399,2324459,399
400,2325566,400
401,2327434,401
402,2329575,402
403,2330836,403
404,2331382,404
405,2331975,405
406,2332564,406
407,2333437,407
408,2334634,408
409,2335004,409
410,2336496,410
411,2337157,411
412,2339799,412
413,2341092,413
414,2343022,414
415,2345058,415
416,2346345,416
417,2348281,417
418,2350409,418
419,2351623,419
420,2352277,420
421,2353421,421
422,2355382,422
423,2358508,423
424,2359849,424
425,2363708,425
426,2366518,426
427,2366665,427
428,2367376,428
429,2369077,429
430,2370853,430
431,2370912,431
432,2373579,432
433,2376336,433
434,2378983,434
435,2379361,435
436,2379410,436
437,2381978,437
438,2382109,438
439,2384093,439
440,2384431,440
441,2389494,441
442,2389800,442
443,2389856,443
444,2391874,444
445,2393789,445
446,2394456,446
447,2394893,447
448,2394910,448
449,2396157,449
450,2396813,450
451,2400118,451
452,2402159,452
453,2403429,453
454,2404777,454
455,2405301,455
456,2407213,456
457,2409873,457
458,2410399,458
459,2412364,459
460,2415154,460
461,2417824,461
462,2418331,462
