Idx,ActionNr,Rescued
1,15594,1
2,144065,2
3,149837,3
4,190682,4
5,196319,5
6,196640,6
7,202663,7
8,231730,8
9,243917,9
10,271822,10
11,276986,11
12,282629,12
13,305635,13
14,326917,14
15,332429,15
16,337385,16
17,342098,17
18,342460,18
19,347497,19
20,348641,20
21,352698,21
22,358040,22
23,362838,23
24,363344,24
25,364499,25
26,368519,26
27,373710,27
28,378589,28
29,379059,29
30,383753,30
31,384162,31
32,388005,32
33,388797,33
34,389201,34
35,394053,35
36,399012,36
37,403666,37
38,404388,38
39,408800,39
40,413860,40
41,418810,41
42,423600,42
43,423829,43
44,429011,44
45,430169,45
46,434228,46
47,439245,47
48,444164,48
49,449200,49
50,453805,50
51,458710,51
52,464466,52
53,476285,53
54,476707,54
55,490755,55
56,495506,56
57,563740,57
58,566134,58
59,568833,59
60,569913,60
61,573876,61
62,578495,62
63,583628,63
64,588312,64
65,588547,65
66,593147,66
67,593348,67
68,594384,68
69,598209,69
70,603342,70
71,608073,71
72,612749,72
73,617701,73
74,622388,74
75,627213,75
76,628881,76
77,632497,77
78,637536,78
79,642859,79
80,648132,80
81,653121,81
82,657719,82
83,662552,83
84,667462,84
85,678025,85
86,681317,86
87,682297,87
88,696810,88
89,710138,89
90,719651,90
91,720674,91
92,750829,92
93,770453,93
94,775558,94
95,785999,95
96,792432,96
97,795049,97
98,799843,98
99,804576,99
100,809838,100
101,816152,101
102,821296,102
103,826211,103
104,829667,104
105,831051,105
106,835820,106
107,840579,107
108,845123,108
109,849695,109
110,854170,110
111,854428,111
112,858760,112
113,863475,113
114,863723,114
115,868120,115
116,868355,116
117,872881,117
118,873099,118
119,877750,119
120,882197,120
121,882367,121
122,886815,122
123,891543,123
124,894571,124
125,895012,125
126,904431,126
127,909908,127
128,914654,128
129,919349,129
130,923934,130
131,924735,131
132,925435,132
133,932455,133
134,933075,134
135,937575,135
136,942092,136
137,947120,137
138,951746,138
139,952797,139
140,956656,140
141,961110,141
142,962320,142
143,970271,143
144,971189,144
145,974749,145
146,979432,146
147,986828,147
148,988699,148
149,991605,149
150,1014633,150
151,1015407,151
152,1029935,152
153,1040271,153
154,1044941,154
155,1046781,155
156,1049372,156
157,1049764,157
158,1052933,158
159,1057419,159
160,1058359,160
161,1062025,161
162,1063501,162
163,1064768,163
164,1066502,164
165,1070233,165
166,1071537,166
167,1072945,167
168,1086986,168
169,1092113,169
170,1093148,170
171,1097126,171
172,1098140,172
173,1102116,173
174,1102388,174
175,1103434,175
176,1107953,176
177,1108898,177
178,1113248,178
179,1113890,179
180,1117732,180
181,1118039,181
182,1118737,182
183,1123030,183
184,1123764,184
185,1128309,185
186,1132034,186
187,1132981,187
188,1136616,188
189,1137721,189
190,1138360,190
191,1141507,191
192,1142537,192
193,1145962,193
194,1147024,194
195,1156018,195
196,1156611,196
197,1159997,197
198,1160391,198
199,1161366,199
200,1164271,200
201,1166050,201
202,1170570,202
203,1175235,203
204,1180270,204
205,1183793,205
206,1185170,206
207,1188323,207
208,1188680,208
209,1189508,209
210,1190086,210
211,1193314,211
212,1193679,212
213,1194686,213
214,1195397,214
215,1198339,215
216,1198679,216
217,1199591,217
218,1200227,218
219,1203305,219
220,1203612,220
221,1204563,221
222,1205178,222
223,1208145,223
224,1209672,224
225,1210425,225
226,1213344,226
227,1214592,227
