Idx,ActionNr,Rescued
1,29938,1
2,235710,2
3,285892,3
4,292163,4
5,293714,5
6,297009,6
7,300018,7
8,306280,8
9,311047,9
10,316118,10
11,321374,11
12,331377,12
13,336601,13
14,362102,14
15,375076,15
16,377377,16
17,388573,17
18,391117,18
19,395862,19
20,410124,20
21,411798,21
22,436699,22
23,440263,23
24,454550,24
25,463058,25
26,464345,26
27,467859,27
28,468589,28
29,468791,29
30,473747,30
31,478623,31
32,483326,32
33,488093,33
34,492925,34
35,496335,35
36,497688,36
37,506926,37
38,511180,38
39,515580,39
40,519260,40
41,520203,41
42,524935,42
43,529462,43
44,534020,44
45,538716,45
46,538815,46
47,543719,47
48,548959,48
49,553952,49
50,572731,50
51,573626,51
52,574152,52
53,578599,53
54,583487,54
55,583586,55
56,593142,56
57,597770,57
58,602576,58
59,602677,59
60,607435,60
61,612403,61
62,617477,62
63,617630,63
64,622452,64
65,622576,65
66,627249,66
67,627346,67
68,631025,68
69,631847,69
70,631944,70
71,634781,71
72,636850,72
73,636960,73
74,637057,74
75,641788,75
76,641971,76
77,642068,77
78,644923,78
79,646759,79
80,646856,80
81,651550,81
82,651647,82
83,656615,83
84,656715,84
85,658667,85
86,659338,86
87,660907,87
88,661092,88
89,661189,89
90,665882,90
91,665980,91
92,670853,92
93,670952,93
94,675809,94
95,675907,95
96,679265,96
97,680654,97
98,683822,98
99,685707,99
100,690638,100
101,690749,101
102,695191,102
103,696008,103
104,700166,104
105,701021,105
106,705127,106
107,706063,107
108,710355,108
109,711262,109
110,715624,110
111,716380,111
112,721502,112
113,732041,113
114,736946,114
115,742195,115
116,746811,116
117,751327,117
118,754357,118
119,755701,119
120,758852,120
121,763069,121
122,765182,122
123,769985,123
124,771968,124
125,773717,125
126,776300,126
127,780984,127
128,785746,128
129,790455,129
130,793191,130
131,795449,131
132,797675,132
133,799033,133
134,800260,134
135,803806,135
136,805156,136
137,806000,137
138,810107,138
139,813933,139
140,815245,140
141,820175,141
142,822044,142
143,824699,143
144,830227,144
145,834610,145
146,835262,146
147,839219,147
148,843854,148
149,848916,149
150,851137,150
151,853951,151
152,854849,152
153,855980,153
154,858883,154
155,859496,155
156,860869,156
157,863197,157
158,865201,158
159,869716,159
160,873332,160
161,874718,161
162,877867,162
163,879126,163
164,880329,164
165,882681,165
166,888057,166
167,891537,167
168,892769,168
169,893037,169
170,895125,170
171,900425,171
172,901939,172
173,904800,173
174,911549,174
175,913784,175
176,917534,176
177,918518,177
178,920637,178
179,921909,179
180,927611,180
181,929648,181
182,930033,182
183,934396,183
184,936518,184
185,939237,185
186,941171,186
187,943783,187
188,944922,188
189,945554,189
190,945642,190
191,948300,191
192,949532,192
193,950305,193
194,950347,194
195,951730,195
196,953057,196
197,954162,197
198,955003,198
199,955037,199
200,957636,200
201,958783,201
202,959501,202
203,959583,203
204,961387,204
205,962261,205
206,962278,206
207,963364,207
208,964146,208
209,965939,209
210,966445,210
211,966880,211
212,968047,212
213,968733,213
214,970515,214
215,973491,215
216,975440,216
217,977819,217
218,978480,218
219,980353,219
220,983116,220
221,984395,221
222,985038,222
223,987933,223
224,989043,224
225,989532,225
226,992380,226
227,992458,227
228,996714,228
229,996835,229
230,998022,230
231,999521,231
232,1000907,232
233,1003884,233
234,1004377,234
235,1006252,235
236,1007707,236
237,1009337,237
238,1010648,238
239,1011190,239
240,1011355,240
241,1012526,241
242,1013946,242
243,1015784,243
244,1015990,244
245,1017274,245
246,1018667,246
247,1020757,247
248,1020971,248
249,1022301,249
250,1023821,250
251,1025076,251
252,1025818,252
253,1026002,253
254,1028712,254
255,1029879,255
256,1030584,256
257,1030741,257
258,1031965,258
259,1033317,259
260,1034325,260
261,1035153,261
262,1035267,262
263,1037582,263
264,1039143,264
265,1039856,265
266,1040040,266
267,1040986,267
268,1041016,268
269,1041967,269
270,1043651,270
271,1044275,271
272,1044532,272
273,1045535,273
274,1048162,274
275,1048679,275
276,1048930,276
277,1049887,277
278,1052461,278
279,1053060,279
280,1053171,280
281,1054012,281
282,1054110,282
283,1057550,283
284,1057734,284
285,1058759,285
286,1062158,286
287,1062342,287
288,1063318,288
289,1064377,289
290,1064939,290
291,1066835,291
292,1067021,292
293,1067941,293
294,1068039,294
295,1071678,295
296,1072662,296
297,1072760,297
298,1074346,298
299,1075506,299
300,1077722,300
301,1077822,301
302,1079324,302
303,1080952,303
304,1082390,304
305,1082488,305
306,1087339,306
307,1087437,307
308,1088856,308
309,1092037,309
310,1092113,310
311,1092211,311
312,1093776,312
313,1095019,313
314,1097240,314
315,1097346,315
316,1098919,316
317,1100041,317
318,1103867,318
319,1105068,319
320,1105780,320
321,1107827,321
322,1108846,322
323,1110041,323
324,1110608,324
325,1111952,325
326,1112783,326
327,1113223,327
328,1114281,328
329,1115005,329
330,1116499,330
331,1116972,331
332,1118176,332
333,1119390,333
334,1120054,334
335,1122605,335
336,1123023,336
337,1124110,337
338,1124775,338
339,1126323,339
340,1127304,340
341,1127809,341
342,1129230,342
343,1129863,343
344,1131180,344
345,1132193,345
346,1132710,346
347,1134668,347
348,1136149,348
349,1137247,349
350,1137664,350
351,1141467,351
352,1142474,352
353,1143709,353
354,1147493,354
355,1148872,355
356,1151144,356
357,1151524,357
358,1152788,358
359,1154002,359
360,1156460,360
361,1156923,361
362,1158020,362
363,1159183,363
364,1161322,364
365,1161895,365
366,1164202,366
367,1168022,367
368,1169299,368
369,1170128,369
370,1172006,370
371,1173040,371
372,1174488,372
373,1175246,373
374,1177423,374
375,1177962,375
376,1179165,376
377,1180127,377
378,1180454,378
379,1181211,379
380,1181274,380
381,1182750,381
382,1184024,382
383,1185876,383
384,1185977,384
385,1186405,385
386,1186808,386
387,1187290,387
388,1188606,388
389,1193123,389
390,1194002,390
391,1197828,391
392,1198875,392
393,1202874,393
394,1204128,394
395,1206014,395
396,1207835,396
397,1208805,397
398,1212925,398
399,1213807,399
400,1217480,400
401,1218522,401
402,1221024,402
403,1222580,403
404,1223592,404
405,1225982,405
406,1226037,406
407,1227459,407
408,1228489,408
409,1231824,409
410,1233569,410
411,1233754,411
412,1234411,412
413,1235460,413
414,1235899,414
415,1237275,415
416,1238349,416
417,1241091,417
418,1241110,418
419,1242335,419
420,1243260,420
421,1244998,421
422,1248288,422
423,1250067,423
424,1252363,424
425,1253433,425
426,1255218,426
427,1256005,427
428,1256723,428
429,1258440,429
430,1260259,430
431,1261181,431
432,1261921,432
433,1262576,433
434,1263537,434
435,1265444,435
436,1266194,436
437,1266271,437
438,1266920,438
439,1267710,439
440,1268700,440
441,1270529,441
442,1271345,442
443,1272144,443
444,1272668,444
445,1273608,445
446,1275515,446
447,1276586,447
448,1276763,448
449,1277285,449
450,1277941,450
451,1278949,451
452,1280796,452
453,1281928,453
454,1282610,454
455,1285874,455
456,1286813,456
457,1287431,457
458,1288941,458
459,1290701,459
460,1294187,460
461,1295720,461
462,1297609,462
463,1299074,463
464,1299387,464
465,1300703,465
466,1303072,466
467,1303981,467
468,1305535,468
469,1306334,469
470,1306953,470
471,1307420,471
472,1308325,472
473,1310012,473
474,1312597,474
475,1313370,475
476,1316836,476
477,1317380,477
478,1318099,478
479,1319935,479
480,1320471,480
481,1320851,481
482,1321453,482
483,1321598,483
484,1322098,484
485,1324996,485
486,1326694,486
487,1326877,487
488,1327504,488
489,1328468,489
490,1330592,490
491,1332582,491
492,1332992,492
493,1337801,493
494,1338331,494
495,1342384,495
496,1342944,496
497,1343126,497
498,1343583,498
499,1346537,499
500,1348502,500
501,1349044,501
502,1352975,502
503,1353756,503
504,1354267,504
505,1358329,505
506,1358550,506
507,1358969,507
508,1359551,508
509,1360399,509
510,1363284,510
511,1364004,511
512,1364471,512
513,1365269,513
514,1368467,514
515,1369018,515
516,1369201,516
517,1369672,517
518,1370670,518
519,1373855,519
520,1374315,520
521,1374820,521
522,1379725,522
523,1380362,523
524,1380950,524
525,1384834,525
526,1385499,526
527,1386088,527
528,1386217,528
529,1389699,529
530,1390000,530
531,1390243,531
532,1390803,532
533,1394894,533
534,1396696,534
535,1396803,535
536,1399934,536
537,1400200,537
538,1401555,538
539,1401677,539
540,1401700,540
541,1404641,541
542,1404923,542
543,1405726,543
544,1406440,544
545,1406543,545
546,1406605,546
547,1409543,547
548,1409774,548
549,1411342,549
550,1411445,550
551,1411467,551
552,1414528,552
553,1414809,553
554,1416195,554
555,1416316,555
556,1416344,556
557,1418439,557
558,1419398,558
559,1420844,559
560,1421020,560
561,1421050,561
562,1424522,562
563,1426140,563
564,1426316,564
565,1426334,565
566,1429750,566
