EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.0,0.0,1.0,7365,-12765.0
2,0.0,0.0,1.0,7579,-12925.0
3,0.0,0.0,1.0,7020,-12420.0
4,0.0,0.0,1.0,7290,-12690.0
5,0.0,0.0,1.0,6754,-12154.0
6,0.0,0.3333333333333333,0.6666666666666666,6881,-12281.0
7,0.0,0.16666666666666666,0.8333333333333334,6733,-12079.0
8,0.0,0.16666666666666666,0.8333333333333334,6677,-12077.0
9,0.0,0.5,0.5,6378,-11778.0
10,0.0,0.16666666666666666,0.8333333333333334,6354,-11754.0
11,0.0,0.3333333333333333,0.6666666666666666,6653,-12053.0
12,0.0,0.16666666666666666,0.8333333333333334,6283,-11683.0
13,0.0,0.5,0.5,6201,-11547.0
14,0.0,0.16666666666666666,0.8333333333333334,6004,-11404.0
15,0.0,0.3333333333333333,0.6666666666666666,6180,-11526.0
16,0.16666666666666666,0.16666666666666666,0.6666666666666666,6270,-11616.0
17,0.0,0.3333333333333333,0.6666666666666666,6229,-11629.0
18,0.0,0.5,0.5,6153,-11499.0
19,0.0,0.3333333333333333,0.6666666666666666,6259,-11659.0
20,0.0,0.16666666666666666,0.8333333333333334,6312,-11712.0
21,0.0,0.3333333333333333,0.6666666666666666,6079,-11425.0
22,0.0,0.16666666666666666,0.8333333333333334,6116,-11462.0
23,0.0,0.16666666666666666,0.8333333333333334,5953,-11353.0
24,0.0,0.16666666666666666,0.8333333333333334,5952,-11352.0
25,0.0,0.3333333333333333,0.6666666666666666,5667,-11013.0
26,0.0,0.16666666666666666,0.8333333333333334,5596,-10996.0
27,0.0,0.5,0.5,5873,-11273.0
28,0.0,0.3333333333333333,0.6666666666666666,6088,-11434.0
29,0.0,0.5,0.5,5917,-11209.0
30,0.0,0.3333333333333333,0.6666666666666666,5755,-11101.0
31,0.16666666666666666,0.3333333333333333,0.5,5765,-11057.0
32,0.0,0.3333333333333333,0.6666666666666666,5661,-11061.0
33,0.0,0.16666666666666666,0.8333333333333334,5832,-11070.0
