Idx,ActionNr,Rescued
97,12745876.0000,70019.7000
98,12877277.0000,71208.0000
99,13008678.0000,72436.6000
100,13140078.0000,73675.3000
101,13271479.0000,74867.8000
102,13402880.0000,76019.4000
103,13534281.0000,77201.6000
104,13665682.0000,78431.0000
105,13797082.0000,79682.9000
106,13928483.0000,80927.1000
107,14059884.0000,82101.9000
108,14191285.0000,83287.5000
109,14322686.0000,84500.0000
110,14454086.0000,85737.2000
111,14585487.0000,87001.0000
112,14716888.0000,88134.2000
113,14848289.0000,89347.9000
114,14979689.0000,90588.0000
115,15111090.0000,91809.1000
116,15242491.0000,93062.9000
117,15373892.0000,94230.5000
118,15505293.0000,95384.2000
119,15636693.0000,96570.0000
120,15768094.0000,97795.7000
121,15899495.0000,98971.8000
122,16030896.0000,100145.6000
123,16162297.0000,101345.3000
124,16293697.0000,102511.3000
125,16425098.0000,103687.6000
126,16556499.0000,104917.0000
127,16687900.0000,106176.4000
128,16819300.0000,107391.0000
129,16950701.0000,108555.3000
130,17082102.0000,109725.3000
131,17213503.0000,110895.8000
132,17344904.0000,112155.2000
133,17476304.0000,113328.8000
134,17607705.0000,114531.3000
135,17739106.0000,115709.2000
136,17870507.0000,116901.7000
137,18001908.0000,118148.6000
138,18133308.0000,119369.5000
139,18264709.0000,120544.2000
140,18396110.0000,121691.4000
141,18527511.0000,122862.5000
142,18658911.0000,124020.7000
143,18790312.0000,125153.3000
144,18921713.0000,126348.7000
145,19053114.0000,127536.0000
146,19184515.0000,128763.9000
147,19315915.0000,129950.9000
148,19447316.0000,131182.7000
149,19578717.0000,132456.2000
150,19710118.0000,133759.5000
151,19841519.0000,134951.2000
152,19972919.0000,136122.4000
153,20104320.0000,137263.1000
154,20235721.0000,138465.3000
155,20367122.0000,139681.6000
156,20498522.0000,140906.8000
157,20629923.0000,142041.3000
158,20761324.0000,143200.3000
159,20892725.0000,144368.1000
160,21024126.0000,145566.3000
161,21155526.0000,146779.8000
162,21286927.0000,147997.9000
163,21418328.0000,149203.4000
164,21549729.0000,150382.6000
165,21681130.0000,151540.6000
166,21812530.0000,152747.5000
167,21943931.0000,153985.1000
168,22075332.0000,155124.6000
169,22206733.0000,156252.0000
170,22338133.0000,157447.1000
171,22469534.0000,158672.1000
172,22600935.0000,159934.1000
173,22732336.0000,161168.0000
174,22863737.0000,162372.8000
175,22995137.0000,163564.4000
176,23126538.0000,164804.0000
177,23257939.0000,166001.9000
178,23389340.0000,167248.1000
179,23520741.0000,168430.3000
180,23652141.0000,169644.0000
181,23783542.0000,170818.5000
182,23914943.0000,172005.5000
183,24046344.0000,173202.2000
184,24177744.0000,174354.5000
185,24309145.0000,175538.1000
186,24440546.0000,176708.8000
187,24571947.0000,177886.8000
188,24703348.0000,179064.7000
189,24834748.0000,180224.9000
190,24966149.0000,181352.9000
191,25097550.0000,182503.7000
192,25228951.0000,183672.1000
193,25360352.0000,184823.0000
194,25491752.0000,186038.0000
195,25623153.0000,187243.1000
196,25754554.0000,188476.9000
197,25885955.0000,189683.6000
198,26017355.0000,190762.6000
199,26148756.0000,191666.0000
200,26280157.0000,191936.6000
