Idx,ActionNr,Rescued
1,0.0000,3.7148
2,0.0000,6.5085
3,0.0000,9.3680
4,0.0000,8.8323
5,0.0000,8.4504
6,0.0000,9.7370
7,0.0000,14.4530
8,0.0000,17.8202
9,0.0000,18.6054
10,0.0000,21.4000
11,0.0000,21.7679
12,0.0000,24.5970
13,0.0000,24.3617
14,0.0000,23.4725
15,0.0000,22.7464
16,0.0000,22.7165
17,0.0000,20.9239
18,0.0000,21.8543
19,0.0000,21.3075
20,0.0000,21.6714
21,0.0000,21.7313
22,0.0000,22.9076
23,0.0000,21.6622
24,0.0000,21.4674
25,0.0000,21.2191
26,0.0000,20.3234
27,0.0000,20.2445
28,0.0000,19.4997
29,0.0000,18.1243
30,0.0000,19.0589
31,0.0000,17.0704
32,0.0000,17.4253
33,0.0000,16.7287
34,0.0000,17.4757
35,0.0000,17.9176
36,0.0000,19.1575
37,0.0000,23.6085
38,0.0000,23.2002
39,0.0000,23.2293
40,0.0000,25.2460
41,0.0000,23.8246
42,0.0000,27.5870
43,0.0000,30.5647
44,0.0000,30.4350
45,0.0000,30.7903
46,0.0000,31.4516
47,0.0000,32.0306
48,0.0000,31.8973
49,0.0000,31.5038
50,0.0000,33.4516
51,0.0000,32.8384
52,0.0000,35.6314
53,0.0000,32.8921
54,0.0000,34.1380
55,0.0000,34.7432
56,0.0000,38.1692
57,0.0000,38.4505
58,0.0000,38.3609
59,0.0000,37.0601
60,0.0000,35.7821
61,0.0000,35.5055
62,0.0000,37.1248
63,0.0000,39.9570
64,0.0000,41.8866
65,0.0000,42.0195
66,0.0000,41.7354
67,0.0000,41.9487
68,0.0000,40.2099
69,0.0000,40.7279
70,0.0000,40.3510
71,0.0000,42.1545
72,0.0000,41.2433
73,0.0000,44.2090
74,0.0000,44.4684
75,0.0000,44.0345
76,0.0000,42.8532
77,0.0000,42.7725
78,0.0000,41.1334
79,0.0000,41.3382
80,0.0000,41.4421
81,0.0000,42.1758
82,0.0000,41.3552
83,0.0000,39.9926
84,0.0000,40.4594
85,0.0000,43.5752
86,0.0000,44.1384
87,0.0000,44.2277
88,0.0000,45.1421
89,0.0000,46.1861
90,0.0000,46.6759
91,0.0000,44.3504
92,0.0000,45.9401
93,0.0000,46.0032
94,0.0000,46.4677
95,0.0000,46.5558
96,0.0000,45.6180
97,0.0000,46.1260
98,0.0000,48.1150
99,0.0000,49.3376
100,0.0000,50.0880
101,0.0000,51.7881
102,0.0000,51.1653
103,0.0000,49.9485
104,0.0000,48.1312
105,0.0000,47.3375
106,0.0000,45.3960
107,0.0000,46.6043
108,0.0000,45.9139
109,0.0000,45.7445
110,0.0000,43.6142
111,0.0000,42.9274
112,0.0000,42.0999
113,0.0000,40.7657
114,0.0000,41.6462
115,0.0000,42.0695
116,0.0000,41.4492
117,0.0000,42.2920
118,0.0000,41.8293
119,0.0000,41.5167
120,0.0000,40.6351
121,0.0000,40.6615
122,0.0000,42.0685
123,0.0000,42.8906
124,0.0000,45.0484
125,0.0000,48.2477
126,0.0000,48.1211
127,0.0000,45.5034
128,0.0000,45.2625
129,0.0000,47.3275
130,0.0000,48.4875
131,0.0000,46.9064
132,0.0000,46.3077
133,0.0000,47.5630
134,0.0000,48.3760
135,0.0000,50.1758
136,0.0000,52.7114
137,0.0000,51.0518
138,0.0000,51.8957
139,0.0000,50.0564
140,0.0000,50.4842
141,0.0000,49.8703
142,0.0000,50.9859
143,0.0000,50.0720
144,0.0000,49.8522
145,0.0000,51.2777
146,0.0000,48.4442
147,0.0000,48.8722
148,0.0000,48.4318
149,0.0000,46.3720
150,0.0000,46.2238
151,0.0000,46.3275
152,0.0000,47.8330
153,0.0000,44.0095
154,0.0000,46.1775
155,0.0000,47.4536
156,0.0000,44.0596
157,0.0000,44.6059
158,0.0000,44.2539
159,0.0000,44.5400
160,0.0000,45.8894
161,0.0000,45.7231
162,0.0000,46.2151
163,0.0000,44.4931
164,0.0000,46.9707
165,0.0000,47.9712
166,0.0000,48.5238
167,0.0000,49.1064
168,0.0000,50.7524
169,0.0000,51.3673
170,0.0000,51.0670
171,0.0000,51.0393
172,0.0000,51.5501
173,0.0000,52.8535
174,0.0000,53.1206
175,0.0000,52.6423
176,0.0000,52.5898
177,0.0000,53.6861
178,0.0000,51.5674
179,0.0000,53.6590
180,0.0000,52.5627
181,0.0000,53.8673
182,0.0000,54.1222
183,0.0000,56.9148
184,0.0000,57.3516
185,0.0000,55.7459
186,0.0000,54.7822
187,0.0000,53.9156
188,0.0000,52.5567
189,0.0000,50.5519
190,0.0000,49.2260
191,0.0000,50.2995
192,0.0000,52.0289
193,0.0000,55.3199
194,0.0000,55.2304
195,0.0000,56.2722
196,0.0000,59.2220
197,0.0000,56.8598
198,0.0000,58.4291
199,0.0000,65.7234
200,0.0000,73.7795
