Idx,ActionNr,Rescued
1,1468.0000,35.0000
2,2936.0000,68.2000
3,4404.0000,101.2000
4,5872.0000,135.7000
5,7340.0000,169.7000
6,8808.0000,200.7000
7,10276.0000,233.1000
8,11745.0000,266.2000
9,13213.0000,299.2000
10,14681.0000,330.8000
11,16149.0000,362.6000
12,17617.0000,397.3000
13,19085.0000,430.9000
14,20553.0000,464.8000
15,22021.0000,499.0000
16,23489.0000,533.4000
17,24957.0000,568.7000
18,26425.0000,604.7000
19,27893.0000,636.7000
20,29361.0000,668.5000
21,30829.0000,701.5000
22,32298.0000,734.8000
23,33766.0000,770.5000
24,35234.0000,805.5000
25,36702.0000,840.5000
26,38170.0000,873.6000
27,39638.0000,908.4000
28,41106.0000,945.6000
29,42574.0000,979.9000
30,44042.0000,1011.4000
31,45510.0000,1047.0000
32,46978.0000,1078.4000
33,48446.0000,1114.5000
34,49914.0000,1151.0000
35,51382.0000,1184.6000
36,52851.0000,1220.3000
37,54319.0000,1256.2000
38,55787.0000,1290.5000
39,57255.0000,1326.0000
40,58723.0000,1357.8000
41,60191.0000,1391.3000
42,61659.0000,1426.4000
43,63127.0000,1461.0000
44,64595.0000,1494.9000
45,66063.0000,1528.4000
46,67531.0000,1563.0000
47,68999.0000,1595.2000
48,70467.0000,1629.4000
49,71935.0000,1662.9000
50,73404.0000,1696.3000
51,74872.0000,1730.8000
52,76340.0000,1766.0000
53,77808.0000,1796.9000
54,79276.0000,1833.0000
55,80744.0000,1867.9000
56,82212.0000,1903.1000
57,83680.0000,1938.4000
58,85148.0000,1972.8000
59,86616.0000,2005.5000
60,88084.0000,2038.8000
61,89552.0000,2071.6000
62,91020.0000,2104.5000
63,92488.0000,2140.2000
64,93956.0000,2175.1000
65,95425.0000,2207.4000
66,96893.0000,2240.4000
67,98361.0000,2274.1000
68,99829.0000,2308.4000
69,101297.0000,2342.2000
70,102765.0000,2371.0000
71,104233.0000,2406.0000
72,105701.0000,2438.3000
73,107169.0000,2471.6000
74,108637.0000,2505.6000
75,110105.0000,2538.6000
76,111573.0000,2574.0000
77,113041.0000,2611.9000
78,114509.0000,2646.2000
79,115978.0000,2679.5000
80,117446.0000,2715.5000
81,118914.0000,2748.0000
82,120382.0000,2782.5000
83,121850.0000,2816.3000
84,123318.0000,2850.2000
85,124786.0000,2887.0000
86,126254.0000,2920.0000
87,127722.0000,2955.9000
88,129190.0000,2990.7000
89,130658.0000,3023.8000
90,132126.0000,3058.6000
91,133594.0000,3092.2000
92,135062.0000,3123.9000
93,136531.0000,3158.1000
94,137999.0000,3190.5000
95,139467.0000,3224.4000
96,140935.0000,3259.0000
97,142403.0000,3292.7000
98,143871.0000,3326.5000
99,145339.0000,3358.0000
100,146807.0000,3389.3000
101,148275.0000,3424.3000
102,149743.0000,3458.9000
103,151211.0000,3492.5000
104,152679.0000,3523.3000
105,154147.0000,3555.6000
106,155615.0000,3589.0000
107,157083.0000,3623.2000
108,158552.0000,3658.9000
109,160020.0000,3693.8000
110,161488.0000,3727.0000
111,162956.0000,3757.8000
112,164424.0000,3793.0000
113,165892.0000,3826.6000
114,167360.0000,3859.3000
115,168828.0000,3893.4000
116,170296.0000,3926.4000
117,171764.0000,3957.3000
118,173232.0000,3990.9000
119,174700.0000,4022.4000
120,176168.0000,4058.3000
121,177636.0000,4095.8000
122,179105.0000,4128.8000
123,180573.0000,4164.0000
124,182041.0000,4198.8000
125,183509.0000,4234.4000
126,184977.0000,4268.6000
127,186445.0000,4302.2000
128,187913.0000,4335.1000
129,189381.0000,4369.1000
130,190849.0000,4403.4000
131,192317.0000,4435.7000
132,193785.0000,4472.0000
133,195253.0000,4506.4000
134,196721.0000,4537.6000
135,198189.0000,4572.3000
136,199658.0000,4604.1000
137,201126.0000,4634.9000
138,202594.0000,4666.8000
139,204062.0000,4701.4000
140,205530.0000,4739.5000
141,206998.0000,4773.5000
142,208466.0000,4805.2000
143,209934.0000,4839.3000
144,211402.0000,4875.4000
145,212870.0000,4909.0000
146,214338.0000,4942.4000
147,215806.0000,4975.1000
148,217274.0000,5008.4000
149,218742.0000,5043.2000
150,220210.0000,5077.6000
151,221679.0000,5108.4000
152,223147.0000,5142.0000
153,224615.0000,5178.6000
154,226083.0000,5216.2000
155,227551.0000,5250.6000
156,229019.0000,5284.5000
157,230487.0000,5319.1000
158,231955.0000,5351.7000
159,233423.0000,5385.7000
160,234891.0000,5420.4000
161,236359.0000,5452.0000
162,237827.0000,5485.4000
163,239295.0000,5515.6000
164,240763.0000,5547.5000
165,242232.0000,5578.4000
166,243700.0000,5610.8000
167,245168.0000,5644.4000
168,246636.0000,5677.3000
169,248104.0000,5710.0000
170,249572.0000,5743.6000
171,251040.0000,5776.3000
172,252508.0000,5810.3000
173,253976.0000,5843.9000
174,255444.0000,5880.0000
175,256912.0000,5913.3000
176,258380.0000,5946.1000
177,259848.0000,5981.0000
178,261316.0000,6013.0000
179,262785.0000,6048.1000
180,264253.0000,6081.6000
181,265721.0000,6113.1000
182,267189.0000,6148.3000
183,268657.0000,6183.1000
184,270125.0000,6215.7000
185,271593.0000,6248.3000
186,273061.0000,6282.9000
187,274529.0000,6317.1000
188,275997.0000,6350.7000
189,277465.0000,6386.1000
190,278933.0000,6419.0000
191,280401.0000,6451.6000
192,281869.0000,6485.7000
193,283338.0000,6517.1000
194,284806.0000,6552.0000
195,286274.0000,6586.2000
196,287742.0000,6620.5000
197,289210.0000,6654.6000
198,290678.0000,6687.2000
199,292146.0000,6710.2000
200,293614.0000,6718.3000
