EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.0000,0.1667,0.8333,7232.1000,-15073.3000
2,0.0000,0.2083,0.7917,7185.2000,-15016.7000
3,0.0000,0.2167,0.7833,7155.0000,-14988.5667
4,0.0000,0.2458,0.7542,7152.3250,-14988.0250
5,0.0000,0.2400,0.7600,7160.9800,-14994.1200
6,0.0000,0.2444,0.7556,7157.8667,-14994.0333
7,0.0000,0.2333,0.7667,7149.7143,-14982.6714
8,0.0000,0.2292,0.7708,7146.1000,-14978.5875
9,0.0000,0.2222,0.7778,7144.4000,-14973.9444
10,0.0000,0.2233,0.7767,7140.9300,-14971.2200
11,0.0000,0.2242,0.7758,7126.6091,-14955.7545
12,0.0000,0.2208,0.7792,7113.2667,-14943.9000
13,0.0000,0.2218,0.7782,7095.2385,-14924.1000
14,0.0000,0.2226,0.7774,7076.0214,-14902.6857
15,0.0000,0.2278,0.7722,7051.5733,-14877.7000
16,0.0000,0.2302,0.7698,7029.9187,-14854.7125
17,0.0000,0.2392,0.7608,7003.9647,-14827.9000
18,0.0009,0.2407,0.7583,6975.7444,-14799.2500
19,0.0009,0.2430,0.7561,6946.8526,-14770.3263
20,0.0017,0.2450,0.7533,6922.8350,-14745.2100
21,0.0016,0.2500,0.7484,6890.9000,-14711.9190
22,0.0015,0.2523,0.7462,6860.9364,-14680.5409
23,0.0014,0.2522,0.7464,6838.2609,-14657.5087
24,0.0014,0.2535,0.7451,6813.2750,-14631.7625
25,0.0013,0.2553,0.7433,6786.8160,-14605.2720
26,0.0013,0.2600,0.7387,6744.8800,-14562.2760
27,0.0013,0.2640,0.7347,6706.2120,-14522.5000
28,0.0013,0.2687,0.7300,6664.5280,-14479.3640
29,0.0013,0.2680,0.7307,6616.3120,-14426.3400
30,0.0013,0.2713,0.7273,6566.7640,-14375.2840
31,0.0013,0.2780,0.7207,6518.9280,-14324.9680
32,0.0013,0.2827,0.7160,6468.7480,-14270.8600
33,0.0013,0.2887,0.7100,6420.2160,-14218.1120
34,0.0013,0.2993,0.6993,6366.7960,-14161.6160
35,0.0013,0.2993,0.6993,6315.8240,-14106.4240
36,0.0013,0.3007,0.6980,6265.6200,-14051.7720
37,0.0013,0.3067,0.6920,6215.0120,-13996.9640
38,0.0013,0.3087,0.6900,6168.4480,-13945.1800
39,0.0020,0.3113,0.6867,6118.5720,-13890.7440
40,0.0020,0.3120,0.6860,6075.4320,-13843.4800
41,0.0027,0.3160,0.6813,6030.1480,-13792.0640
42,0.0033,0.3173,0.6793,5985.0280,-13739.6400
43,0.0033,0.3240,0.6727,5947.5040,-13695.5240
44,0.0040,0.3267,0.6693,5916.9840,-13657.7640
45,0.0040,0.3307,0.6653,5878.7480,-13611.9360
46,0.0040,0.3300,0.6660,5849.1840,-13575.9760
47,0.0047,0.3327,0.6627,5822.0600,-13537.6920
48,0.0053,0.3387,0.6560,5791.7600,-13495.9720
49,0.0053,0.3427,0.6520,5762.7480,-13456.2360
50,0.0067,0.3487,0.6447,5740.6760,-13423.4320
51,0.0073,0.3527,0.6400,5713.2160,-13384.0200
52,0.0080,0.3493,0.6427,5682.8360,-13344.0880
