EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.0000,0.1667,0.1667,197.0525,188.1122
2,0.0000,0.1250,0.1250,169.2521,157.9032
3,0.0000,0.1203,0.1203,166.7455,157.9512
4,0.0000,0.1284,0.1284,181.9294,168.8631
5,0.0000,0.1245,0.1245,172.9525,157.7876
6,0.0000,0.1272,0.1272,169.4303,153.8243
7,0.0000,0.1259,0.1259,159.1243,143.4502
8,0.0000,0.1190,0.1190,152.6726,138.5152
9,0.0000,0.1114,0.1114,143.0534,129.9015
10,0.0000,0.1136,0.1136,138.3116,123.8431
11,0.0000,0.1155,0.1155,145.1177,131.5295
12,0.0000,0.1143,0.1143,150.8943,136.7609
13,0.0000,0.1091,0.1091,156.0222,142.9425
14,0.0000,0.1092,0.1092,151.5429,137.3336
15,0.0000,0.1071,0.1071,153.1762,135.5370
16,0.0000,0.1092,0.1092,153.2723,133.6340
17,0.0000,0.1099,0.1099,154.5087,134.5688
18,0.0028,0.1090,0.1093,164.1325,143.6565
19,0.0026,0.1087,0.1091,164.0865,143.2854
20,0.0050,0.1050,0.1056,162.0705,141.7180
21,0.0048,0.1052,0.1057,157.0386,135.9178
22,0.0045,0.1065,0.1069,158.6776,138.0680
23,0.0043,0.1046,0.1049,158.2028,137.7225
24,0.0042,0.1072,0.1075,159.6953,139.4888
25,0.0040,0.1077,0.1079,157.3870,136.7945
26,0.0040,0.1099,0.1101,155.0882,133.6544
27,0.0040,0.1090,0.1093,150.4620,128.6547
28,0.0040,0.1131,0.1134,151.5467,128.9356
29,0.0040,0.1121,0.1122,143.7991,122.9936
30,0.0040,0.1108,0.1110,143.4758,122.5723
31,0.0040,0.1121,0.1124,142.8927,122.3856
32,0.0040,0.1128,0.1133,141.1727,122.8504
33,0.0040,0.1122,0.1128,139.2449,121.4157
34,0.0040,0.1169,0.1177,137.5867,123.2624
35,0.0040,0.1169,0.1177,139.0142,126.3253
36,0.0040,0.1172,0.1180,132.3124,121.2695
37,0.0040,0.1224,0.1232,130.5872,123.0380
38,0.0040,0.1261,0.1271,130.4441,127.9445
39,0.0043,0.1266,0.1264,131.0559,135.0404
40,0.0043,0.1315,0.1313,127.6566,136.1956
41,0.0044,0.1318,0.1326,127.2863,139.6971
42,0.0045,0.1318,0.1313,126.5043,145.8351
43,0.0045,0.1346,0.1346,123.7362,142.5399
44,0.0053,0.1359,0.1362,116.7548,139.2675
45,0.0053,0.1387,0.1390,112.6360,140.7378
46,0.0053,0.1361,0.1364,118.5162,145.5066
47,0.0067,0.1362,0.1374,119.7651,149.2186
48,0.0083,0.1400,0.1419,129.2263,157.2178
49,0.0083,0.1401,0.1419,137.2395,170.0651
50,0.0107,0.1413,0.1443,146.0452,178.2336
51,0.0125,0.1421,0.1460,154.9868,189.6415
52,0.0142,0.1430,0.1476,165.8081,198.9562
53,0.0142,0.1395,0.1439,175.9405,208.4672
54,0.0161,0.1415,0.1462,175.3273,209.0487
55,0.0179,0.1436,0.1490,181.1246,214.2842
56,0.0198,0.1465,0.1524,185.7405,220.9051
57,0.0217,0.1460,0.1522,190.9569,224.8813
58,0.0239,0.1462,0.1518,197.4081,229.3230
59,0.0258,0.1446,0.1514,201.9961,237.4486
60,0.0281,0.1465,0.1540,201.4350,241.4815
61,0.0300,0.1439,0.1516,200.2795,241.2389
62,0.0321,0.1405,0.1474,194.6549,241.6813
63,0.0339,0.1381,0.1457,192.5360,239.7354
64,0.0363,0.1350,0.1428,194.0453,246.4670
65,0.0388,0.1332,0.1410,194.2797,248.1396
66,0.0396,0.1336,0.1409,192.7627,246.5271
67,0.0420,0.1365,0.1442,190.1464,246.8431
68,0.0430,0.1373,0.1454,190.7114,256.6260
69,0.0449,0.1361,0.1435,191.6119,257.9694
70,0.0467,0.1379,0.1446,192.3948,254.0277
71,0.0495,0.1403,0.1480,191.0845,256.0682
72,0.0500,0.1413,0.1467,190.9595,250.5438
73,0.0508,0.1388,0.1441,192.4528,251.7332
74,0.0536,0.1367,0.1428,196.1247,253.4116
75,0.0543,0.1349,0.1416,199.5730,255.1350
76,0.0557,0.1346,0.1414,204.7404,257.7998
77,0.0573,0.1341,0.1406,208.5902,263.0607
78,0.0602,0.1379,0.1458,203.4717,261.1251
79,0.0619,0.1382,0.1480,204.3679,262.8334
80,0.0636,0.1384,0.1487,204.6570,264.1967
81,0.0654,0.1338,0.1463,198.8095,251.3026
82,0.0669,0.1332,0.1450,195.9137,243.4313
83,0.0663,0.1327,0.1443,190.8212,245.0976
84,0.0668,0.1330,0.1432,185.5475,244.5421
85,0.0673,0.1321,0.1398,187.3271,246.1847
86,0.0678,0.1338,0.1364,190.7672,250.3658
87,0.0681,0.1340,0.1348,190.9802,253.7946
88,0.0709,0.1357,0.1335,189.4095,255.7879
89,0.0709,0.1362,0.1328,186.4398,258.0271
90,0.0709,0.1332,0.1296,190.5602,271.0832
91,0.0711,0.1331,0.1276,192.4997,277.3705
92,0.0716,0.1352,0.1271,193.2650,284.2351
93,0.0719,0.1370,0.1268,193.6302,288.8185
94,0.0727,0.1352,0.1246,193.3169,296.8125
95,0.0727,0.1323,0.1206,193.0463,310.3053
96,0.0739,0.1319,0.1193,194.2672,323.7039
97,0.0761,0.1314,0.1213,195.6746,337.3953
98,0.0784,0.1322,0.1220,200.2140,354.9992
99,0.0809,0.1342,0.1248,202.6428,367.8324
100,0.0836,0.1371,0.1264,209.6361,379.4436
101,0.0864,0.1392,0.1269,211.1330,391.6687
102,0.0886,0.1387,0.1247,214.7057,400.0502
103,0.0905,0.1395,0.1264,220.8194,411.2747
104,0.0937,0.1358,0.1213,229.1646,429.7883
105,0.0958,0.1337,0.1198,237.8889,445.7044
106,0.0992,0.1334,0.1182,251.7618,468.3647
107,0.1000,0.1337,0.1178,260.0666,484.0385
108,0.1020,0.1318,0.1158,262.1240,496.9131
109,0.1049,0.1286,0.1131,266.3558,506.6415
110,0.1069,0.1259,0.1124,270.6469,514.2171
111,0.1084,0.1261,0.1162,265.2616,515.5962
112,0.1105,0.1214,0.1123,267.5792,526.6159
113,0.1117,0.1156,0.1088,267.8354,531.9125
114,0.1130,0.1098,0.1090,264.5702,525.4689
115,0.1154,0.1062,0.1077,256.7276,519.9290
116,0.1164,0.1022,0.1065,253.2275,524.6573
117,0.1174,0.0976,0.1075,248.3331,524.8603
118,0.1196,0.0943,0.1090,242.3215,519.1194
119,0.1196,0.0957,0.1091,242.0425,521.0237
120,0.1212,0.0954,0.1076,239.6199,507.6576
121,0.1211,0.0958,0.1059,235.8910,501.2169
122,0.1222,0.0928,0.1048,232.9251,492.0375
123,0.1205,0.0918,0.1064,227.3400,481.7000
124,0.1200,0.0886,0.1079,223.3220,475.9956
125,0.1194,0.0906,0.1106,219.6577,470.7746
126,0.1189,0.0891,0.1126,221.6877,473.5083
127,0.1196,0.0892,0.1145,216.1216,472.6233
128,0.1194,0.0868,0.1161,214.8287,473.4417
129,0.1190,0.0840,0.1157,211.0779,467.7652
130,0.1194,0.0864,0.1223,204.3675,460.4437
131,0.1180,0.0861,0.1249,196.0280,454.2273
132,0.1190,0.0874,0.1282,189.9090,451.0754
133,0.1189,0.0858,0.1286,183.7525,448.5226
134,0.1187,0.0867,0.1324,181.4127,441.5946
135,0.1184,0.0868,0.1328,174.1731,443.6659
136,0.1182,0.0838,0.1327,176.2699,441.0647
137,0.1171,0.0883,0.1368,171.3365,439.6247
138,0.1173,0.0909,0.1375,170.5069,443.9469
139,0.1183,0.0939,0.1392,170.6441,454.0643
140,0.1172,0.0963,0.1434,172.4687,458.4778
141,0.1172,0.0995,0.1473,173.9584,459.8099
142,0.1182,0.1001,0.1487,176.9332,463.7303
143,0.1182,0.1026,0.1512,181.9059,475.7107
144,0.1204,0.1013,0.1513,191.5720,489.3995
145,0.1203,0.1039,0.1558,196.4250,499.5821
146,0.1215,0.1057,0.1600,201.9535,513.9972
147,0.1217,0.1063,0.1594,202.4554,522.4502
148,0.1227,0.1069,0.1585,198.8207,522.2605
149,0.1220,0.1037,0.1538,199.1514,523.2619
150,0.1224,0.1002,0.1510,199.8687,532.7782
151,0.1228,0.0975,0.1488,201.1906,543.2346
152,0.1221,0.0978,0.1494,208.6283,550.7036
153,0.1223,0.0973,0.1488,210.6424,555.4197
154,0.1219,0.1031,0.1536,211.0260,562.9369
155,0.1206,0.1041,0.1495,213.8002,570.0230
156,0.1214,0.1033,0.1452,215.2573,570.0742
157,0.1204,0.1026,0.1457,214.0879,566.8034
158,0.1193,0.1015,0.1449,218.5388,567.9160
159,0.1180,0.1008,0.1402,215.0512,563.6503
160,0.1168,0.1011,0.1368,210.3866,559.0282
161,0.1152,0.1018,0.1346,208.2809,565.8607
162,0.1153,0.0989,0.1311,205.3483,568.6655
163,0.1141,0.1007,0.1327,207.8045,571.5688
164,0.1135,0.1031,0.1340,203.2699,570.3733
165,0.1133,0.1028,0.1274,204.1869,571.6872
166,0.1127,0.1001,0.1253,205.1232,567.5183
167,0.1124,0.0978,0.1253,203.0404,567.3265
168,0.1112,0.0995,0.1251,203.7006,560.9588
169,0.1114,0.1036,0.1298,205.6215,552.9731
170,0.1128,0.1022,0.1315,202.6530,554.0931
171,0.1138,0.1033,0.1313,193.6916,544.7092
