Idx,ActionNr,Rescued
1,0.0000,
2,0.0000,
3,0.0000,
4,0.0000,
5,0.0000,
6,0.0000,
7,0.0000,
8,0.0000,
9,0.0000,
10,0.0000,
11,0.0000,
12,0.0000,
13,0.0000,
14,0.0000,
15,0.0000,
16,0.0000,
17,0.0000,
18,0.0000,209.8896
19,0.0000,223.0685
20,0.0000,233.9667
21,0.0000,246.3872
22,0.0000,259.0199
23,0.0000,266.1650
24,0.0000,274.0178
25,0.0000,283.5424
26,0.0000,300.0845
27,0.0000,315.1066
28,0.0000,328.7535
29,0.0000,350.9884
30,0.0000,380.3193
31,0.0000,401.1955
32,0.0000,425.6804
33,0.0000,445.9782
34,0.0000,464.4175
35,0.0000,486.4239
36,0.0000,504.3798
37,0.0000,520.6243
38,0.0000,537.7753
39,0.0000,557.8380
40,0.0000,579.6615
41,0.0000,599.2582
42,0.0000,624.3565
43,0.0000,658.8056
44,0.0000,697.6208
45,0.0000,731.5794
46,0.0000,767.9567
47,0.0000,808.9804
48,0.0000,846.3561
49,0.0000,881.6828
50,0.0000,918.4674
51,0.0000,962.9300
52,0.0000,1016.0037
53,0.0000,1080.5362
54,0.0000,1148.7003
55,0.0000,1222.1933
56,0.0000,1286.8851
57,0.0000,1340.9030
58,0.0000,1397.9506
59,0.0000,1457.3461
60,0.0000,1508.3766
61,0.0000,1560.5593
62,0.0000,1614.2725
63,0.0000,1673.9245
64,0.0000,1732.6688
65,0.0000,1787.1410
66,0.0000,1847.8070
67,0.0000,1896.9187
68,0.0000,1944.4119
69,0.0000,1993.9098
70,0.0000,2043.5318
71,0.0000,2080.4077
72,0.0000,2115.9385
73,0.0000,2148.7440
74,0.0000,2190.4479
75,0.0000,2225.1667
76,0.0000,2255.1934
77,0.0000,2284.3381
78,0.0000,2315.0721
79,0.0000,2346.2439
80,0.0000,2375.9816
81,0.0000,2400.6393
82,0.0000,2423.8150
83,0.0000,2447.4193
84,0.0000,2476.2708
85,0.0000,2502.6520
86,0.0000,2529.1670
87,0.0000,2555.7941
88,0.0000,2578.1868
89,0.0000,2605.8305
90,0.0000,2631.6400
91,0.0000,2657.8541
92,0.0000,2682.2426
93,0.0000,2706.0926
94,0.0000,2732.5338
95,0.0000,2759.1670
96,0.0000,2785.9471
97,0.0000,2816.1893
98,0.0000,2842.7618
99,0.0000,2874.2566
100,0.0000,2904.1340
101,0.0000,2937.8386
102,0.0000,2970.9756
103,0.0000,3002.1194
104,0.0000,3033.4639
105,0.0000,3071.0496
106,0.0000,3104.2884
107,0.0000,3140.6180
108,0.0000,3174.0925
109,0.0000,3210.0445
110,0.0000,3246.1734
111,0.0000,3287.7171
112,0.0000,3323.7264
113,0.0000,3360.4518
114,0.0000,3393.7029
115,0.0000,3426.1135
116,0.0000,3449.9051
117,0.0000,3478.0068
118,0.0000,3506.8470
119,0.0000,3538.0288
120,0.0000,3567.9353
121,0.0000,3594.8316
122,0.0000,3621.5009
123,0.0000,3644.7811
124,0.0000,3669.8338
125,0.0000,3696.4587
126,0.0000,3722.9064
127,0.0000,3748.9828
128,0.0000,3775.2078
129,0.0000,3800.9265
130,0.0000,3829.6664
131,0.0000,3855.4050
132,0.0000,3878.8274
133,0.0000,3904.6141
134,0.0000,3929.2925
135,0.0000,3953.8572
136,0.0000,3980.8142
137,0.0000,3998.5800
138,0.0000,4013.2754
139,0.0000,4020.4335
140,0.0000,4002.8221
141,0.0000,3987.5793
142,0.0000,3973.4252
143,0.0000,3961.7549
144,0.0000,3949.4255
145,0.0000,3937.2414
146,0.0000,3927.4422
147,0.0000,3919.9108
148,0.0000,3909.1680
149,0.0000,3902.2316
150,0.0000,3896.6326
151,0.0000,3897.9253
152,0.0000,3900.5531
153,0.0000,3898.9434
154,0.0000,3898.9968
155,0.0000,3880.8436
156,0.0000,3831.6210
157,0.0000,3786.2402
158,0.0000,3742.9698
159,0.0000,3700.4580
160,0.0000,3655.7739
161,0.0000,3595.7587
162,0.0000,3511.0926
163,0.0000,3432.8998
164,0.0000,3353.2634
165,0.0000,3275.3684
166,0.0000,3197.3804
167,0.0000,3121.0192
168,0.0000,3045.7386
169,0.0000,2967.6566
170,0.0000,2893.8791
171,0.0000,2820.4698
172,0.0000,2746.9216
173,0.0000,2680.1244
174,0.0000,2610.4488
175,0.0000,2545.7993
176,0.0000,2478.7679
177,0.0000,2416.6980
178,0.0000,2361.6695
179,0.0000,2313.1996
180,0.0000,2261.5910
181,0.0000,2211.2185
182,0.0000,2161.4201
183,0.0000,2117.2669
184,0.0000,2071.5510
185,0.0000,2028.3187
186,0.0000,1987.9563
187,0.0000,1961.3984
188,0.0000,1935.0829
189,0.0000,1906.1941
190,0.0000,1879.8580
191,0.0000,1855.4571
192,0.0000,1834.2557
193,0.0000,1814.0871
194,0.0000,1793.9073
195,0.0000,1775.6866
196,0.0000,1758.5155
197,0.0000,1743.8255
198,0.0000,1730.6472
199,0.0000,1718.8091
200,0.0000,1709.7244
