EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.0000,1.0000,0.0000,19.1000,-808.7000
2,0.0000,1.0000,0.0000,19.2500,-808.8500
3,0.0000,1.0000,0.0000,19.1667,-808.7667
4,0.0000,1.0000,0.0000,19.3250,-808.8000
5,0.0000,1.0000,0.0000,19.2800,-808.7000
6,0.0000,1.0000,0.0000,18.9833,-808.4500
7,0.0000,1.0000,0.0000,19.0143,-808.4857
8,0.0000,1.0000,0.0000,18.7875,-808.2875
9,0.0000,1.0000,0.0000,18.6444,-808.1667
10,0.0000,1.0000,0.0000,18.6400,-808.1800
11,0.0000,1.0000,0.0000,18.6455,-808.2000
12,0.0000,1.0000,0.0000,18.6083,-808.1667
13,0.0000,1.0000,0.0000,18.6154,-808.1769
14,0.0000,1.0000,0.0000,18.5357,-808.1143
15,0.0000,1.0000,0.0000,18.5267,-808.1133
16,0.0000,1.0000,0.0000,18.5063,-808.1000
17,0.0000,1.0000,0.0000,18.5118,-808.1118
18,0.0000,1.0000,0.0000,18.4833,-808.0889
19,0.0000,1.0000,0.0000,18.8316,-808.4421
20,0.0000,1.0000,0.0000,18.9250,-808.5450
21,0.0000,1.0000,0.0000,18.9048,-808.5095
22,0.0000,1.0000,0.0000,18.8773,-808.4864
23,0.0000,0.9993,0.0007,19.1478,-808.7609
24,0.0000,0.9993,0.0007,19.0833,-808.7000
25,0.0000,0.9993,0.0007,19.0440,-808.6600
26,0.0000,0.9993,0.0007,19.0160,-808.6360
27,0.0000,0.9993,0.0007,18.9920,-808.6080
28,0.0000,0.9993,0.0007,18.9200,-808.5400
29,0.0000,0.9993,0.0007,18.8600,-808.4960
30,0.0000,0.9993,0.0007,19.1000,-808.7560
31,0.0000,0.9993,0.0007,19.1000,-808.7480
32,0.0000,0.9993,0.0007,19.3360,-808.9920
33,0.0000,0.9993,0.0007,19.3840,-809.0360
34,0.0000,0.9993,0.0007,19.4120,-809.0560
35,0.0000,0.9993,0.0007,19.4160,-809.0560
36,0.0000,0.9993,0.0007,19.4600,-809.1000
37,0.0000,0.9993,0.0007,19.4920,-809.1200
38,0.0000,0.9993,0.0007,19.4840,-809.1160
39,0.0000,0.9993,0.0007,19.5320,-809.1600
40,0.0000,0.9993,0.0007,19.5240,-809.1520
41,0.0000,0.9993,0.0007,19.4880,-809.1160
42,0.0000,0.9993,0.0007,19.4840,-809.1120
43,0.0000,0.9993,0.0007,19.5000,-809.1280
44,0.0000,0.9993,0.0007,19.2680,-808.8960
45,0.0000,0.9993,0.0007,19.2040,-808.8280
46,0.0000,0.9993,0.0007,19.2080,-808.8480
47,0.0000,0.9993,0.0007,19.2320,-808.8720
48,0.0000,1.0000,0.0000,19.0320,-808.6720
49,0.0000,1.0000,0.0000,19.0880,-808.7200
50,0.0000,1.0000,0.0000,19.1320,-808.7720
51,0.0000,1.0000,0.0000,19.1600,-808.8000
52,0.0000,1.0000,0.0000,19.4840,-809.1240
53,0.0000,1.0000,0.0000,19.5400,-809.1760
54,0.0000,1.0000,0.0000,19.5920,-809.2120
55,0.0000,1.0000,0.0000,19.3600,-808.9720
56,0.0000,1.0000,0.0000,19.3960,-809.0080
57,0.0000,1.0000,0.0000,19.1680,-808.7720
58,0.0000,1.0000,0.0000,19.2000,-808.8000
59,0.0000,1.0000,0.0000,19.2440,-808.8440
60,0.0000,1.0000,0.0000,19.2720,-808.8720
61,0.0000,1.0000,0.0000,19.2880,-808.8640
62,0.0000,1.0000,0.0000,19.3160,-808.9000
63,0.0000,1.0000,0.0000,19.3600,-808.9360
64,0.0000,1.0000,0.0000,19.3840,-808.9520
65,0.0000,1.0000,0.0000,19.4640,-809.0240
66,0.0000,1.0000,0.0000,19.5600,-809.1120
67,0.0000,1.0000,0.0000,19.5960,-809.1400
68,0.0000,1.0000,0.0000,19.9440,-809.4760
69,0.0000,1.0000,0.0000,19.9720,-809.4960
70,0.0000,1.0000,0.0000,20.0200,-809.5360
71,0.0000,1.0000,0.0000,20.0840,-809.5920
72,0.0000,1.0000,0.0000,20.1720,-809.6720
73,0.0000,1.0000,0.0000,20.2880,-809.7800
74,0.0000,1.0000,0.0000,20.3600,-809.8520
75,0.0000,1.0000,0.0000,20.4160,-809.8960
76,0.0000,1.0000,0.0000,20.4960,-809.9680
77,0.0000,1.0000,0.0000,20.2280,-809.7040
78,0.0000,1.0000,0.0000,20.2760,-809.7480
79,0.0000,1.0000,0.0000,20.6400,-810.1280
80,0.0000,1.0000,0.0000,20.6800,-810.1720
81,0.0000,1.0000,0.0000,20.7720,-810.2480
82,0.0000,1.0000,0.0000,20.7960,-810.2720
83,0.0000,1.0000,0.0000,20.8880,-810.3640
84,0.0000,1.0000,0.0000,20.9640,-810.4400
85,0.0000,1.0000,0.0000,21.0640,-810.5360
86,0.0000,1.0000,0.0000,21.4080,-810.8960
87,0.0000,1.0000,0.0000,21.4600,-810.9320
88,0.0000,1.0000,0.0000,21.5360,-811.0080
89,0.0000,1.0000,0.0000,21.6160,-811.0840
90,0.0000,1.0000,0.0000,21.6680,-811.1320
91,0.0000,1.0000,0.0000,21.7600,-811.2240
92,0.0000,1.0000,0.0000,21.8600,-811.3200
93,0.0000,1.0000,0.0000,21.6520,-811.1120
94,0.0000,1.0000,0.0000,21.7280,-811.1840
