Idx,ActionNr,Rescued
1,0.0000,
2,0.0000,
3,0.0000,
4,0.0000,11.7915
5,0.0000,19.6510
6,0.0000,24.3721
7,0.0000,28.3789
8,0.0000,31.2448
9,0.0000,39.8467
10,0.0000,54.6575
11,0.0000,77.8779
12,0.0000,103.1166
13,0.0000,135.0437
14,0.0000,186.6777
15,0.0000,252.6012
16,0.0000,318.9278
17,0.0000,377.1194
18,0.0000,438.6768
19,0.0000,515.8112
20,0.0000,596.3803
21,0.0000,680.1078
22,0.0000,763.0852
23,0.0000,850.0059
24,0.0000,948.9511
25,0.0000,1044.6376
26,0.0000,1134.1237
27,0.0000,1234.7762
28,0.0000,1356.9844
29,0.0000,1485.7367
30,0.0000,1631.8677
31,0.0000,1763.1665
32,0.0000,1897.1669
33,0.0000,2030.0479
34,0.0000,2166.7258
35,0.0000,2309.3674
36,0.0000,2471.1730
37,0.0000,2630.9179
38,0.0000,2807.9709
39,0.0000,2974.6108
40,0.0000,3133.4056
41,0.0000,3274.9336
42,0.0000,3437.6591
43,0.0000,3605.3288
44,0.0000,3726.5747
45,0.0000,3799.7801
46,0.0000,3886.2085
47,0.0000,3957.4381
48,0.0000,4039.1433
49,0.0000,4123.7396
50,0.0000,4261.8648
51,0.0000,4413.0847
52,0.0000,4584.9225
53,0.0000,4747.5413
54,0.0000,4913.4359
55,0.0000,5073.6463
56,0.0000,5264.9049
57,0.0000,5552.1622
58,0.0000,5847.1379
59,0.0000,6204.4546
60,0.0000,6665.5327
61,0.0000,7191.4919
62,0.0000,7698.0420
63,0.0000,8327.3347
64,0.0000,9029.2844
65,0.0000,9790.1761
66,0.0000,10697.1819
67,0.0000,11693.5457
68,0.0000,12808.9075
69,0.0000,13975.2445
70,0.0000,15229.8935
71,0.0000,16561.8871
72,0.0000,18055.4660
73,0.0000,19775.9942
74,0.0000,21618.9604
75,0.0000,23555.9206
76,0.0000,25547.8857
77,0.0000,27620.1215
78,0.0000,29796.2293
79,0.0000,31925.9545
80,0.0000,33907.0328
81,0.0000,35603.0749
82,0.0000,36959.0438
83,0.0000,38222.1148
84,0.0000,39494.6935
85,0.0000,40570.0170
86,0.0000,41303.5853
87,0.0000,41984.4882
88,0.0000,42595.6890
89,0.0000,43223.9221
90,0.0000,43814.4862
91,0.0000,44347.0906
92,0.0000,40718.7380
93,0.0000,36912.2984
94,0.0000,33149.2590
95,0.0000,29763.7855
96,0.0000,26349.1247
97,0.0000,20795.8807
98,0.0000,15750.5169
99,0.0000,10952.7826
100,0.0000,6764.9147
