EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.0000,0.2108,0.2108,19.8648,17.2421
2,0.0000,0.2077,0.2077,18.4451,15.2421
3,0.0000,0.1879,0.1879,18.6923,15.5252
4,0.0000,0.1847,0.1847,18.6101,14.7624
5,0.0000,0.1812,0.1812,16.9316,13.0737
6,0.0000,0.1827,0.1827,17.5327,13.4689
7,0.0000,0.1866,0.1866,18.3970,14.3550
8,0.0000,0.1864,0.1864,18.0769,14.0879
9,0.0000,0.1793,0.1793,17.7143,13.6939
10,0.0000,0.1787,0.1787,18.1541,14.1564
11,0.0000,0.1754,0.1754,17.5546,13.4844
12,0.0000,0.1775,0.1775,17.4470,13.3777
13,0.0000,0.1791,0.1791,17.1503,13.1127
14,0.0000,0.1807,0.1807,17.3163,13.1622
15,0.0000,0.1792,0.1792,17.0591,12.9606
16,0.0000,0.1796,0.1796,17.0436,13.0221
17,0.0000,0.1797,0.1797,16.9047,12.9818
18,0.0000,0.1781,0.1781,16.7042,12.8556
19,0.0000,0.1799,0.1799,16.7367,12.9296
20,0.0000,0.1817,0.1817,16.8161,12.9603
21,0.0000,0.1809,0.1809,17.0051,13.1579
22,0.0000,0.1805,0.1805,17.1683,13.3746
23,0.0000,0.1805,0.1805,16.9796,13.2870
24,0.0000,0.1804,0.1804,17.0636,13.3947
25,0.0000,0.1804,0.1804,17.1401,13.4976
26,0.0000,0.1797,0.1797,17.1487,13.4776
27,0.0000,0.1780,0.1780,17.0569,13.4055
28,0.0000,0.1785,0.1785,16.9478,13.2245
29,0.0000,0.1774,0.1774,16.5363,12.9220
30,0.0000,0.1741,0.1741,16.4213,12.8589
31,0.0000,0.1702,0.1702,16.0358,12.5626
32,0.0000,0.1688,0.1688,15.8035,12.3113
33,0.0000,0.1689,0.1689,15.8541,12.3359
34,0.0000,0.1713,0.1713,15.9331,12.4609
35,0.0000,0.1709,0.1709,15.7066,12.2556
36,0.0000,0.1725,0.1725,15.8980,12.5106
37,0.0000,0.1724,0.1724,16.1045,12.8635
38,0.0000,0.1710,0.1710,16.4934,13.2935
39,0.0000,0.1693,0.1693,16.4733,13.4910
40,0.0000,0.1696,0.1696,16.4580,13.5433
41,0.0000,0.1690,0.1690,16.3749,13.5092
42,0.0000,0.1674,0.1674,16.4525,13.6514
43,0.0020,0.1674,0.1661,16.3503,13.6310
44,0.0020,0.1659,0.1646,16.2589,13.5975
45,0.0020,0.1643,0.1630,16.1210,13.6427
46,0.0020,0.1638,0.1625,15.7403,13.3074
47,0.0027,0.1623,0.1609,15.2293,12.8389
48,0.0027,0.1616,0.1602,15.0914,12.7838
49,0.0027,0.1618,0.1604,14.9872,12.7654
50,0.0027,0.1623,0.1609,14.7242,12.4988
51,0.0027,0.1623,0.1609,14.4328,12.3839
52,0.0027,0.1634,0.1620,14.5947,12.6121
53,0.0027,0.1630,0.1616,14.5301,12.7281
54,0.0043,0.1641,0.1625,14.4261,12.5132
55,0.0043,0.1665,0.1649,14.4927,12.6421
56,0.0043,0.1681,0.1665,14.6321,12.9080
57,0.0043,0.1679,0.1663,14.5934,12.9535
58,0.0043,0.1695,0.1678,14.3676,12.7729
59,0.0043,0.1699,0.1682,14.2064,12.6491
60,0.0043,0.1694,0.1677,14.0788,12.5064
61,0.0061,0.1690,0.1671,13.8065,12.3468
62,0.0061,0.1670,0.1652,13.4698,12.0769
63,0.0061,0.1652,0.1646,13.3613,12.2512
64,0.0061,0.1650,0.1645,13.1098,12.1176
65,0.0061,0.1650,0.1645,12.9238,11.9617
66,0.0061,0.1636,0.1631,12.8490,12.1359
67,0.0061,0.1639,0.1636,12.9870,12.4565
68,0.0061,0.1638,0.1649,13.0692,12.8850
69,0.0061,0.1633,0.1644,12.8768,13.2282
70,0.0061,0.1622,0.1634,12.8178,13.3473
71,0.0061,0.1617,0.1628,12.9352,13.8328
72,0.0043,0.1625,0.1636,13.1408,14.4077
73,0.0043,0.1615,0.1626,13.2016,14.6948
74,0.0053,0.1587,0.1611,13.3942,15.4603
75,0.0053,0.1575,0.1600,13.7176,16.3512
76,0.0053,0.1562,0.1587,14.0648,17.0808
77,0.0053,0.1556,0.1581,14.1627,17.8195
78,0.0053,0.1544,0.1569,14.0310,18.2214
79,0.0043,0.1514,0.1541,14.1625,19.0992
80,0.0044,0.1521,0.1549,14.5941,19.6800
81,0.0044,0.1526,0.1554,14.7226,20.1887
82,0.0044,0.1521,0.1549,14.7096,20.5051
83,0.0044,0.1499,0.1528,15.1006,21.5126
84,0.0044,0.1468,0.1497,15.2085,22.2140
85,0.0045,0.1449,0.1477,15.2105,23.4932
86,0.0044,0.1430,0.1459,15.4414,24.1646
87,0.0045,0.1405,0.1436,15.3587,24.7591
88,0.0033,0.1390,0.1407,15.0082,24.5523
89,0.0053,0.1375,0.1408,14.8425,25.0670
90,0.0067,0.1358,0.1393,15.0374,25.9552
91,0.0081,0.1357,0.1393,15.1168,26.5590
92,0.0101,0.1350,0.1386,15.0759,26.8533
93,0.0123,0.1339,0.1378,15.3336,27.4776
94,0.0147,0.1330,0.1369,15.3567,27.7163
95,0.0171,0.1287,0.1328,15.2313,28.2569
96,0.0181,0.1276,0.1317,15.4971,28.5753
97,0.0203,0.1262,0.1296,15.4936,28.9957
98,0.0229,0.1256,0.1300,15.2927,29.3808
99,0.0255,0.1263,0.1306,15.2319,29.8606
100,0.0282,0.1259,0.1317,15.1562,30.3238
101,0.0307,0.1237,0.1301,15.0656,30.7442
102,0.0335,0.1222,0.1299,14.9858,31.4250
103,0.0363,0.1239,0.1327,15.3326,32.2268
104,0.0392,0.1235,0.1334,15.3514,32.5680
105,0.0425,0.1230,0.1340,15.3165,33.4239
106,0.0454,0.1220,0.1342,15.5665,34.1633
107,0.0484,0.1206,0.1346,15.6262,34.9663
108,0.0513,0.1173,0.1336,15.8167,35.7633
109,0.0543,0.1181,0.1359,15.8588,36.4219
110,0.0576,0.1184,0.1377,16.0472,36.4324
111,0.0602,0.1162,0.1369,15.9436,36.9181
112,0.0620,0.1156,0.1373,15.9012,37.1984
113,0.0650,0.1174,0.1401,16.1264,37.8528
114,0.0661,0.1176,0.1401,16.3889,38.2230
115,0.0676,0.1181,0.1408,16.4847,38.5499
116,0.0681,0.1177,0.1409,16.4666,38.6821
117,0.0686,0.1167,0.1407,16.4508,39.0138
118,0.0692,0.1171,0.1412,16.2877,38.7321
119,0.0699,0.1157,0.1407,16.2917,38.5714
120,0.0702,0.1193,0.1423,16.1668,37.9293
121,0.0717,0.1189,0.1430,15.9566,38.0776
122,0.0733,0.1194,0.1432,15.8674,37.8903
123,0.0735,0.1189,0.1409,16.0128,37.7812
124,0.0735,0.1195,0.1399,15.8875,37.2593
125,0.0742,0.1196,0.1385,15.6113,36.8447
126,0.0756,0.1217,0.1392,15.2867,36.9660
127,0.0763,0.1212,0.1367,15.1543,36.0024
128,0.0773,0.1215,0.1365,15.0804,35.7775
129,0.0784,0.1226,0.1360,15.0916,35.8068
130,0.0807,0.1235,0.1351,14.7161,35.0567
131,0.0823,0.1252,0.1368,14.3880,34.8701
132,0.0842,0.1263,0.1373,14.3269,34.4824
133,0.0862,0.1267,0.1342,13.9666,33.9472
134,0.0884,0.1265,0.1334,13.8772,34.1553
135,0.0907,0.1275,0.1343,13.8072,34.1943
136,0.0919,0.1313,0.1367,13.9346,34.3328
137,0.0939,0.1344,0.1385,14.1038,34.6076
138,0.0965,0.1360,0.1394,14.2946,35.0109
139,0.0993,0.1384,0.1425,14.2007,35.2999
140,0.0997,0.1388,0.1435,14.0586,35.0384
141,0.1013,0.1402,0.1453,14.1181,35.3377
142,0.1043,0.1390,0.1441,14.1661,35.8628
143,0.1060,0.1381,0.1425,14.0807,36.0049
144,0.1091,0.1384,0.1424,14.0797,36.6129
145,0.1106,0.1398,0.1436,14.1483,36.9356
146,0.1136,0.1415,0.1445,14.3077,37.7542
147,0.1148,0.1419,0.1466,14.5078,38.1734
148,0.1174,0.1427,0.1480,14.7947,38.8544
149,0.1190,0.1419,0.1477,14.9159,39.4136
150,0.1187,0.1400,0.1482,15.0558,39.7752
151,0.1201,0.1402,0.1484,15.0719,39.7692
152,0.1212,0.1432,0.1514,15.3698,40.3748
153,0.1224,0.1430,0.1516,15.3102,40.4658
154,0.1231,0.1436,0.1518,15.1707,40.4153
155,0.1203,0.1430,0.1507,15.1263,40.2212
156,0.1194,0.1426,0.1503,15.0609,40.0184
157,0.1202,0.1434,0.1514,15.1577,40.2603
158,0.1205,0.1478,0.1568,15.3749,40.3143
159,0.1214,0.1481,0.1576,15.2904,40.0840
160,0.1217,0.1483,0.1577,15.2934,40.0177
161,0.1211,0.1462,0.1577,15.1212,39.6545
162,0.1226,0.1449,0.1582,15.0615,39.9311
163,0.1239,0.1458,0.1604,15.1442,39.9751
164,0.1251,0.1453,0.1614,15.5166,40.3165
165,0.1267,0.1442,0.1626,15.7984,40.8126
166,0.1262,0.1451,0.1655,16.0200,40.7407
167,0.1252,0.1467,0.1666,16.1940,40.5013
168,0.1266,0.1481,0.1693,16.4919,40.6607
169,0.1249,0.1495,0.1701,16.7994,39.8788
170,0.1246,0.1492,0.1704,17.1977,40.1741
171,0.1238,0.1498,0.1709,17.3479,39.8678
172,0.1220,0.1489,0.1718,17.3728,39.4619
173,0.1215,0.1481,0.1710,17.1615,39.2465
174,0.1209,0.1498,0.1722,17.0839,38.8626
175,0.1218,0.1539,0.1723,16.9953,38.9317
176,0.1212,0.1563,0.1733,16.9891,38.7550
177,0.1206,0.1539,0.1709,16.6606,38.5758
178,0.1184,0.1532,0.1697,16.6799,37.9864
179,0.1180,0.1544,0.1704,17.0875,38.0505
180,0.1180,0.1548,0.1694,17.1796,37.9778
181,0.1201,0.1543,0.1699,17.3285,38.2076
182,0.1197,0.1541,0.1694,17.2113,37.9363
183,0.1194,0.1538,0.1691,17.0883,37.9482
184,0.1175,0.1540,0.1676,17.2217,37.5567
185,0.1164,0.1551,0.1675,17.4300,36.9362
186,0.1164,0.1588,0.1694,17.8174,36.8710
187,0.1149,0.1606,0.1701,18.0118,36.1840
188,0.1133,0.1595,0.1692,18.1930,35.8867
189,0.1116,0.1609,0.1686,18.6390,35.7425
190,0.1100,0.1648,0.1700,18.7619,35.3772
191,0.1104,0.1648,0.1686,18.8266,35.1787
192,0.1091,0.1656,0.1705,18.9017,35.0358
193,0.1077,0.1663,0.1703,18.8923,34.8046
194,0.1069,0.1656,0.1702,18.6975,35.0708
195,0.1058,0.1651,0.1710,18.6338,34.8573
196,0.1047,0.1657,0.1710,18.6791,34.7056
197,0.1055,0.1665,0.1711,18.5806,34.7929
198,0.1044,0.1700,0.1735,18.8265,34.7925
199,0.1041,0.1698,0.1714,18.9338,34.7381
200,0.1030,0.1666,0.1697,18.8167,34.3987
201,0.1022,0.1657,0.1695,18.6455,34.2006
202,0.1015,0.1694,0.1733,19.0410,34.0559
203,0.1008,0.1720,0.1749,18.8108,33.5349
204,0.1002,0.1723,0.1741,18.6470,33.0113
205,0.1014,0.1719,0.1736,18.4774,32.5760
206,0.1006,0.1736,0.1733,18.4729,32.2063
207,0.1003,0.1736,0.1733,18.2964,32.1616
208,0.0998,0.1740,0.1733,18.4053,32.0194
209,0.0996,0.1757,0.1754,18.4642,32.1563
210,0.0996,0.1767,0.1761,18.1695,32.1096
211,0.0999,0.1749,0.1761,17.9801,32.2669
212,0.1002,0.1754,0.1757,17.6649,32.2787
213,0.1000,0.1772,0.1782,17.7173,32.1539
214,0.0985,0.1763,0.1788,17.4477,31.4655
215,0.0985,0.1749,0.1781,17.1033,31.2834
216,0.0986,0.1759,0.1774,16.9785,30.9742
217,0.0988,0.1750,0.1764,16.6703,30.2409
218,0.0992,0.1749,0.1781,16.7336,30.4889
219,0.0992,0.1737,0.1770,16.9726,30.4886
220,0.0989,0.1744,0.1770,17.1615,30.0006
221,0.0988,0.1718,0.1745,16.9952,29.5532
222,0.0989,0.1723,0.1764,17.0901,29.4028
223,0.0995,0.1715,0.1751,16.9393,29.3482
224,0.0995,0.1744,0.1792,16.9310,29.1699
225,0.1001,0.1726,0.1785,16.8384,29.2743
226,0.0997,0.1719,0.1761,16.7693,28.9863
227,0.0998,0.1695,0.1734,16.5605,29.6650
228,0.1024,0.1685,0.1735,16.3914,29.7345
229,0.1030,0.1681,0.1731,16.3898,30.0909
230,0.1034,0.1676,0.1729,16.3485,30.5202
231,0.1023,0.1673,0.1731,16.4298,30.9653
232,0.1032,0.1673,0.1735,16.3569,30.6832
233,0.1051,0.1641,0.1724,16.0103,30.9230
234,0.1070,0.1628,0.1719,15.7712,31.1963
235,0.1086,0.1617,0.1706,15.5794,31.3560
236,0.1100,0.1605,0.1688,15.3294,31.3135
