EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.0000,0.6667,0.3333,130.7000,-405.1000
2,0.0000,0.6417,0.3583,131.5500,-405.9500
3,0.0000,0.6444,0.3556,133.4333,-407.3667
4,0.0000,0.6500,0.3500,133.3000,-407.3500
5,0.0000,0.6600,0.3400,132.4000,-406.5200
6,0.0000,0.6528,0.3472,132.4333,-406.6000
7,0.0000,0.6524,0.3476,132.5714,-406.7714
8,0.0000,0.6562,0.3438,132.2875,-406.5125
9,0.0000,0.6630,0.3370,131.9222,-406.1667
10,0.0000,0.6667,0.3333,132.1400,-406.4100
11,0.0000,0.6667,0.3333,132.5000,-406.7091
12,0.0000,0.6653,0.3347,132.2417,-406.3583
13,0.0000,0.6654,0.3346,131.8000,-405.9385
14,0.0000,0.6631,0.3369,132.3143,-406.4714
15,0.0000,0.6600,0.3400,132.1467,-406.2267
16,0.0000,0.6583,0.3417,132.1937,-406.2812
17,0.0000,0.6608,0.3392,132.1412,-406.2412
18,0.0000,0.6593,0.3407,131.8944,-406.0056
19,0.0000,0.6614,0.3386,131.7737,-405.9211
20,0.0000,0.6592,0.3408,131.8000,-405.9550
21,0.0000,0.6603,0.3397,131.7190,-405.8762
22,0.0000,0.6621,0.3379,131.4091,-405.6455
23,0.0000,0.6623,0.3377,130.9870,-405.2652
24,0.0000,0.6625,0.3375,131.0708,-405.4000
25,0.0000,0.6627,0.3373,130.8720,-405.1960
26,0.0000,0.6647,0.3353,130.8240,-405.1440
27,0.0000,0.6673,0.3327,130.5760,-404.9480
28,0.0000,0.6687,0.3313,130.1440,-404.5160
29,0.0000,0.6700,0.3300,129.8280,-404.2040
30,0.0000,0.6700,0.3300,129.7280,-404.1040
31,0.0000,0.6720,0.3280,129.7080,-404.1160
32,0.0000,0.6727,0.3273,129.5960,-404.0000
33,0.0000,0.6733,0.3267,129.3800,-403.8120
34,0.0000,0.6713,0.3287,129.3920,-403.8200
35,0.0000,0.6713,0.3287,128.8080,-403.2280
36,0.0000,0.6727,0.3273,128.1080,-402.5560
37,0.0000,0.6733,0.3267,127.9160,-402.4120
38,0.0000,0.6747,0.3253,127.6880,-402.1800
39,0.0000,0.6760,0.3240,127.1080,-401.5960
40,0.0000,0.6787,0.3213,126.6960,-401.2360
41,0.0000,0.6807,0.3193,126.1920,-400.7360
42,0.0000,0.6793,0.3207,125.5320,-400.0200
43,0.0007,0.6800,0.3193,125.2760,-399.6880
44,0.0007,0.6800,0.3193,124.8320,-399.2680
45,0.0007,0.6827,0.3167,124.1600,-398.5960
46,0.0007,0.6813,0.3180,123.6880,-398.1840
47,0.0013,0.6800,0.3187,123.4080,-397.8240
48,0.0013,0.6793,0.3193,123.4680,-397.6760
49,0.0013,0.6800,0.3187,122.7760,-396.9320
50,0.0013,0.6780,0.3207,122.5400,-396.6520
51,0.0013,0.6767,0.3220,121.9400,-396.0600
52,0.0013,0.6760,0.3227,121.6280,-395.6880
53,0.0013,0.6753,0.3233,121.3520,-395.3480
54,0.0020,0.6753,0.3227,120.7600,-394.7320
55,0.0020,0.6740,0.3240,120.4920,-394.4040
56,0.0020,0.6747,0.3233,119.9880,-393.7400
57,0.0020,0.6760,0.3220,119.3800,-393.0120
58,0.0020,0.6740,0.3240,119.2080,-392.8040
59,0.0020,0.6747,0.3233,118.7120,-392.3080
60,0.0020,0.6747,0.3233,118.5120,-392.1080
61,0.0027,0.6727,0.3247,118.6040,-391.8560
62,0.0027,0.6727,0.3247,118.2000,-391.4520
63,0.0033,0.6707,0.3260,118.2400,-391.1880
64,0.0033,0.6700,0.3267,118.1960,-391.0240
65,0.0033,0.6700,0.3267,118.1880,-391.0160
66,0.0033,0.6707,0.3260,117.9840,-390.7440
67,0.0033,0.6727,0.3240,118.0680,-390.8080
68,0.0027,0.6727,0.3247,117.9280,-390.3840
69,0.0027,0.6707,0.3267,118.0040,-390.0560
70,0.0027,0.6693,0.3280,118.1920,-389.9520
71,0.0027,0.6687,0.3287,118.3040,-389.7680
72,0.0020,0.6667,0.3313,118.4560,-389.6960
73,0.0020,0.6660,0.3320,118.4400,-389.6120
74,0.0027,0.6640,0.3333,118.4120,-389.2760
75,0.0027,0.6673,0.3300,118.3440,-389.0160
76,0.0027,0.6667,0.3307,118.6600,-389.0840
77,0.0027,0.6673,0.3300,118.6240,-388.8120
78,0.0027,0.6687,0.3287,118.3560,-388.3000
79,0.0020,0.6673,0.3307,118.4320,-388.2080
80,0.0027,0.6667,0.3307,118.5040,-387.9760
81,0.0027,0.6673,0.3300,118.5560,-387.7920
82,0.0027,0.6653,0.3320,118.6280,-387.6240
83,0.0027,0.6647,0.3327,118.7560,-387.3440
84,0.0027,0.6613,0.3360,119.1440,-387.3120
85,0.0033,0.6587,0.3380,119.1960,-386.6320
86,0.0027,0.6573,0.3400,119.2800,-386.6440
87,0.0033,0.6573,0.3393,119.5240,-386.1120
88,0.0027,0.6587,0.3387,119.3400,-385.6960
89,0.0040,0.6573,0.3387,119.0280,-384.8200
90,0.0047,0.6567,0.3387,118.9680,-384.1560
91,0.0060,0.6533,0.3407,119.2680,-383.6280
92,0.0073,0.6493,0.3433,119.1960,-382.8560
93,0.0087,0.6473,0.3440,119.2560,-382.3800
94,0.0100,0.6467,0.3433,119.1280,-381.7120
95,0.0113,0.6467,0.3420,118.8520,-380.8320
96,0.0120,0.6467,0.3413,119.0360,-380.4800
97,0.0140,0.6460,0.3400,118.9040,-379.5720
98,0.0160,0.6460,0.3380,118.5960,-378.5920
99,0.0173,0.6460,0.3367,118.6040,-377.9720
100,0.0193,0.6433,0.3373,118.6920,-377.3640
101,0.0220,0.6440,0.3340,118.3400,-376.3160
102,0.0240,0.6407,0.3353,118.1720,-375.4560
103,0.0260,0.6387,0.3353,118.3080,-374.8960
104,0.0280,0.6380,0.3340,118.4120,-374.1280
105,0.0293,0.6367,0.3340,118.2880,-373.4320
106,0.0313,0.6333,0.3353,118.0960,-372.6640
107,0.0333,0.6320,0.3347,118.0200,-372.0120
108,0.0353,0.6320,0.3327,117.8320,-371.3000
109,0.0373,0.6320,0.3307,117.4440,-370.2800
110,0.0387,0.6307,0.3307,117.6960,-370.4480
111,0.0413,0.6313,0.3273,117.4160,-369.6320
112,0.0427,0.6300,0.3273,117.3760,-369.5520
113,0.0447,0.6273,0.3280,117.5120,-369.2920
114,0.0453,0.6280,0.3267,117.6800,-369.2080
115,0.0473,0.6267,0.3260,117.6720,-368.7280
116,0.0487,0.6280,0.3233,117.4160,-368.4000
117,0.0500,0.6267,0.3233,117.6920,-368.1800
118,0.0513,0.6267,0.3220,117.6000,-367.8440
119,0.0527,0.6260,0.3213,117.5440,-367.3960
120,0.0553,0.6240,0.3207,117.8560,-367.2240
121,0.0580,0.6220,0.3200,117.8960,-366.7880
122,0.0593,0.6200,0.3207,118.2440,-366.8480
123,0.0600,0.6193,0.3207,118.6000,-366.8840
124,0.0620,0.6180,0.3200,118.9080,-366.5960
125,0.0633,0.6153,0.3213,119.0640,-366.3680
126,0.0640,0.6100,0.3260,119.5600,-366.3600
127,0.0660,0.6093,0.3247,119.9880,-366.0880
128,0.0680,0.6073,0.3247,120.2000,-365.9040
129,0.0700,0.6047,0.3253,120.5840,-365.6680
130,0.0727,0.6027,0.3247,120.7920,-365.0160
131,0.0747,0.6020,0.3233,121.0240,-364.5120
132,0.0767,0.6000,0.3233,121.3480,-364.0960
133,0.0787,0.5987,0.3227,121.7240,-363.4960
134,0.0807,0.5980,0.3213,121.9400,-362.9640
135,0.0827,0.5980,0.3193,121.7720,-361.6360
136,0.0840,0.5947,0.3213,122.1800,-361.0800
137,0.0867,0.5927,0.3207,122.3320,-359.8920
138,0.0887,0.5900,0.3213,122.4840,-359.0600
139,0.0907,0.5873,0.3220,122.6280,-358.2240
140,0.0920,0.5867,0.3213,122.7760,-357.3520
141,0.0933,0.5840,0.3227,123.1920,-356.7120
142,0.0953,0.5833,0.3213,123.3360,-356.0160
143,0.0967,0.5820,0.3213,123.5040,-355.3400
144,0.0987,0.5800,0.3213,123.8120,-354.7120
145,0.0993,0.5780,0.3227,123.8720,-354.2600
146,0.1007,0.5760,0.3233,123.8560,-353.2880
147,0.1027,0.5760,0.3213,123.5640,-352.1440
148,0.1047,0.5753,0.3200,123.4560,-351.0000
149,0.1053,0.5740,0.3207,123.5320,-350.3520
150,0.1067,0.5740,0.3193,123.4120,-349.1680
151,0.1087,0.5740,0.3173,123.4600,-348.1480
152,0.1100,0.5733,0.3167,123.2720,-347.0800
153,0.1113,0.5713,0.3173,123.5240,-346.1560
154,0.1133,0.5687,0.3180,123.5280,-345.2000
155,0.1133,0.5693,0.3173,123.3640,-344.4360
156,0.1147,0.5680,0.3173,123.4360,-343.5440
157,0.1167,0.5653,0.3180,123.4920,-342.7720
158,0.1193,0.5633,0.3173,123.2200,-342.0240
159,0.1213,0.5607,0.3180,123.2080,-341.0560
160,0.1240,0.5553,0.3207,123.6520,-340.8400
161,0.1253,0.5553,0.3193,123.3560,-339.9440
162,0.1273,0.5520,0.3207,123.4400,-339.4280
163,0.1287,0.5527,0.3187,123.5440,-338.8360
164,0.1307,0.5493,0.3200,123.7280,-338.3000
165,0.1320,0.5467,0.3213,124.0160,-338.0480
166,0.1333,0.5447,0.3220,124.0800,-337.7400
167,0.1353,0.5420,0.3227,124.1640,-337.0120
168,0.1373,0.5413,0.3213,124.4520,-336.7320
169,0.1393,0.5393,0.3213,124.7640,-336.6280
170,0.1407,0.5380,0.3213,125.1560,-336.2160
171,0.1427,0.5373,0.3200,125.2200,-335.5920
172,0.1433,0.5347,0.3220,125.7120,-335.5000
173,0.1453,0.5300,0.3247,126.2040,-335.3320
174,0.1473,0.5280,0.3247,126.4000,-334.9120
175,0.1487,0.5267,0.3247,126.8280,-335.0160
176,0.1493,0.5247,0.3260,127.0680,-335.0920
177,0.1507,0.5233,0.3260,127.4480,-335.0640
178,0.1513,0.5220,0.3267,127.6640,-335.2200
179,0.1520,0.5213,0.3267,128.1760,-335.4800
180,0.1533,0.5180,0.3287,128.9160,-335.9480
181,0.1540,0.5153,0.3307,129.3440,-336.3240
182,0.1547,0.5140,0.3313,129.8960,-336.5720
183,0.1553,0.5113,0.3333,130.7360,-336.9000
184,0.1567,0.5113,0.3320,131.4440,-337.4520
185,0.1580,0.5107,0.3313,131.9080,-337.3320
186,0.1600,0.5080,0.3320,132.8040,-337.8160
187,0.1607,0.5087,0.3307,133.2440,-338.0640
188,0.1633,0.5053,0.3313,133.7920,-338.0600
189,0.1647,0.5040,0.3313,134.5080,-338.4840
190,0.1673,0.5020,0.3307,135.0920,-338.6280
191,0.1700,0.5000,0.3300,135.3880,-338.3960
192,0.1713,0.4993,0.3293,135.9680,-338.7640
193,0.1733,0.4973,0.3293,136.4360,-338.7760
194,0.1753,0.4960,0.3287,136.8960,-338.5920
195,0.1760,0.4940,0.3300,137.4280,-339.1320
196,0.1773,0.4933,0.3293,137.9600,-339.7040
197,0.1793,0.4920,0.3287,138.2040,-339.6400
198,0.1807,0.4913,0.3280,138.7080,-339.9040
199,0.1807,0.4920,0.3273,139.2520,-340.4240
200,0.1827,0.4913,0.3260,139.7280,-340.4440
201,0.1840,0.4907,0.3253,140.1440,-340.4840
202,0.1847,0.4880,0.3273,140.7960,-341.1320
203,0.1860,0.4860,0.3280,141.5280,-341.3320
204,0.1873,0.4847,0.3280,141.8200,-341.5240
