Idx,ActionNr,Rescued
1,0.0000,
2,0.0000,
3,0.0000,
4,0.0000,
5,0.0000,
6,0.0000,
7,0.0000,
8,0.0000,
9,0.0000,112.8000
10,0.0000,126.7537
11,0.0000,139.3775
12,0.0000,150.9200
13,0.0000,163.0833
14,0.0000,174.8292
15,0.0000,184.6993
16,0.0000,194.9655
17,0.0000,206.9555
18,0.0000,222.1235
19,0.0000,240.1082
20,0.0000,260.7667
21,0.0000,282.2301
22,0.0000,304.8902
23,0.0000,331.0204
24,0.0000,360.6068
25,0.0000,396.9362
26,0.0000,432.6430
27,0.0000,469.8249
28,0.0000,505.2364
29,0.0000,540.7630
30,0.0000,571.4961
31,0.0000,599.7373
32,0.0000,630.8384
33,0.0000,663.3867
34,0.0000,697.2724
35,0.0000,732.2929
36,0.0000,768.0230
37,0.0000,802.0000
38,0.0000,831.8842
39,0.0000,856.0979
40,0.0000,881.4598
41,0.0000,909.1900
42,0.0000,937.4238
43,0.0000,963.4150
44,0.0000,985.4850
45,0.0000,1008.2310
46,0.0000,1033.8129
47,0.0000,1056.3870
48,0.0000,1081.2669
49,0.0000,1102.9302
50,0.0000,1134.9119
51,0.0000,1169.1254
52,0.0000,1201.4505
53,0.0000,1228.4337
54,0.0000,1254.0830
55,0.0000,1279.6754
56,0.0000,1313.5210
57,0.0000,1346.1056
58,0.0000,1378.8866
59,0.0000,1408.3411
60,0.0000,1437.7761
61,0.0000,1466.0539
62,0.0000,1491.8283
63,0.0000,1524.1468
64,0.0000,1556.2909
65,0.0000,1586.2434
66,0.0000,1613.1746
67,0.0000,1641.9484
68,0.0000,1672.6465
69,0.0000,1699.9381
70,0.0000,1723.9458
71,0.0000,1744.6722
72,0.0000,1764.8087
73,0.0000,1784.9123
74,0.0000,1808.0721
75,0.0000,1837.0917
76,0.0000,1860.2049
77,0.0000,1881.0086
78,0.0000,1900.8633
79,0.0000,1922.6018
80,0.0000,1942.8008
81,0.0000,1962.6933
82,0.0000,1981.5458
83,0.0000,2002.3431
84,0.0000,2021.7629
85,0.0000,2042.5758
86,0.0000,2061.1443
87,0.0000,2064.2761
88,0.0000,2016.0607
89,0.0000,1971.3142
90,0.0000,1929.6530
91,0.0000,1890.3710
92,0.0000,1834.2355
93,0.0000,1782.9674
94,0.0000,1705.3257
95,0.0000,1620.1616
96,0.0000,1490.5885
97,0.0000,1370.6048
98,0.0000,1266.5557
99,0.0000,1176.8967
100,0.0000,1144.6620
