EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.0167,0.8333,0.1500,96.9000,-364.1000
2,0.0167,0.8250,0.1583,96.2500,-364.9500
3,0.0167,0.8278,0.1556,95.8000,-365.0000
4,0.0167,0.8292,0.1542,95.7000,-365.1750
5,0.0200,0.8267,0.1533,94.8600,-363.9600
6,0.0222,0.8222,0.1556,95.4167,-363.7500
7,0.0214,0.8214,0.1571,94.8857,-363.5143
8,0.0229,0.8250,0.1521,94.2375,-362.6875
9,0.0222,0.8241,0.1537,94.1222,-362.8111
10,0.0217,0.8250,0.1533,94.2600,-362.5200
11,0.0212,0.8258,0.1530,94.1273,-362.5818
12,0.0208,0.8264,0.1528,94.3167,-362.9333
13,0.0231,0.8256,0.1513,94.3231,-362.3846
14,0.0238,0.8238,0.1524,94.5214,-362.3143
15,0.0256,0.8233,0.1511,94.5067,-362.0733
16,0.0260,0.8219,0.1521,94.5000,-362.0562
17,0.0255,0.8216,0.1529,94.5941,-362.1353
18,0.0250,0.8204,0.1546,94.7778,-361.8111
19,0.0254,0.8193,0.1553,95.0737,-362.0368
20,0.0258,0.8183,0.1558,95.4450,-361.9700
21,0.0254,0.8190,0.1556,95.2667,-361.6905
22,0.0250,0.8189,0.1561,95.3273,-361.7409
23,0.0261,0.8203,0.1536,95.1913,-361.5174
24,0.0264,0.8201,0.1535,95.2000,-361.2917
25,0.0267,0.8193,0.1540,95.1480,-361.0520
26,0.0273,0.8187,0.1540,95.0920,-360.8840
27,0.0287,0.8193,0.1520,95.0320,-360.5920
28,0.0293,0.8200,0.1507,94.8800,-360.2040
29,0.0300,0.8193,0.1507,94.9280,-360.1360
30,0.0307,0.8187,0.1507,95.0840,-359.6840
31,0.0300,0.8213,0.1487,94.8800,-359.4840
32,0.0313,0.8213,0.1473,94.8920,-358.8960
33,0.0320,0.8200,0.1480,95.0560,-358.5880
34,0.0333,0.8187,0.1480,95.2280,-358.1520
35,0.0347,0.8180,0.1473,95.2640,-357.8280
36,0.0360,0.8187,0.1453,95.1320,-357.3400
37,0.0373,0.8180,0.1447,95.0440,-356.5320
38,0.0393,0.8173,0.1433,94.9360,-355.8960
39,0.0407,0.8180,0.1413,94.7800,-355.3840
40,0.0420,0.8173,0.1407,94.5480,-354.6800
41,0.0440,0.8187,0.1373,94.3560,-353.8880
42,0.0460,0.8207,0.1333,93.9720,-352.9080
43,0.0493,0.8213,0.1293,93.7320,-352.1880
44,0.0520,0.8220,0.1260,93.1880,-350.8720
45,0.0553,0.8227,0.1220,92.7360,-349.7080
46,0.0587,0.8213,0.1200,92.6400,-348.4800
47,0.0620,0.8227,0.1153,92.2720,-346.8400
48,0.0640,0.8213,0.1147,92.1440,-345.3920
49,0.0667,0.8213,0.1120,91.9240,-344.3600
50,0.0693,0.8227,0.1080,91.7840,-342.9480
51,0.0720,0.8233,0.1047,91.4480,-341.1000
52,0.0740,0.8213,0.1047,91.2640,-339.6080
53,0.0753,0.8200,0.1047,91.2680,-338.6080
54,0.0780,0.8200,0.1020,90.9640,-336.8640
55,0.0807,0.8207,0.0987,90.6560,-335.4720
56,0.0840,0.8180,0.0980,90.6000,-333.9680
57,0.0873,0.8173,0.0953,90.4600,-332.3880
58,0.0913,0.8167,0.0920,90.2600,-330.7440
59,0.0947,0.8167,0.0887,89.9120,-328.9560
60,0.0980,0.8167,0.0853,89.4840,-327.0760
61,0.1020,0.8147,0.0833,89.4600,-325.3720
62,0.1060,0.8140,0.0800,89.2640,-323.7360
63,0.1087,0.8133,0.0780,89.1520,-322.0680
64,0.1120,0.8113,0.0767,89.2640,-320.6800
65,0.1153,0.8113,0.0733,89.3160,-319.1600
66,0.1180,0.8100,0.0720,89.2560,-317.4120
67,0.1213,0.8073,0.0713,89.4800,-316.2080
68,0.1233,0.8067,0.0700,89.3680,-314.6480
69,0.1260,0.8060,0.0680,89.4960,-313.4200
70,0.1280,0.8047,0.0673,89.4000,-312.0880
71,0.1313,0.8033,0.0653,89.5760,-311.0880
72,0.1347,0.8013,0.0640,89.9400,-310.3280
73,0.1360,0.8027,0.0613,89.9640,-309.5680
74,0.1380,0.8033,0.0587,89.8720,-308.4880
75,0.1400,0.8033,0.0567,89.8480,-307.7800
76,0.1427,0.8027,0.0547,90.0120,-307.1320
77,0.1460,0.8020,0.0520,90.1320,-306.4840
78,0.1500,0.8013,0.0487,90.2600,-305.1880
79,0.1533,0.8007,0.0460,90.2240,-303.9160
80,0.1560,0.7993,0.0447,90.5760,-303.2680
81,0.1587,0.7993,0.0420,90.6040,-302.5400
82,0.1593,0.8007,0.0400,90.6280,-302.2880
83,0.1600,0.8007,0.0393,90.6480,-301.7960
84,0.1613,0.8020,0.0367,90.5920,-301.4560
85,0.1633,0.8013,0.0353,90.8920,-301.1360
86,0.1640,0.8020,0.0340,90.9440,-300.6680
87,0.1653,0.8000,0.0347,91.1920,-300.4120
88,0.1653,0.8000,0.0347,91.3840,-300.3720
89,0.1660,0.8013,0.0327,91.2680,-299.4120
90,0.1660,0.8007,0.0333,91.4000,-299.1520
91,0.1667,0.8013,0.0320,91.4520,-298.6600
92,0.1687,0.8000,0.0313,91.4080,-297.7280
93,0.1693,0.7993,0.0313,91.4040,-297.4560
94,0.1700,0.7980,0.0320,91.4680,-296.9120
95,0.1693,0.7987,0.0320,91.5920,-296.6760
96,0.1700,0.7987,0.0313,91.4960,-295.8640
97,0.1700,0.7967,0.0333,91.3760,-295.2800
98,0.1727,0.7933,0.0340,91.4280,-294.4000
99,0.1747,0.7900,0.0353,91.7560,-293.7600
100,0.1767,0.7867,0.0367,91.9080,-292.9520
101,0.1767,0.7853,0.0380,92.0080,-292.7040
102,0.1767,0.7853,0.0380,91.9040,-291.7600
103,0.1780,0.7827,0.0393,91.8920,-291.3840
104,0.1787,0.7807,0.0407,92.1640,-291.1760
105,0.1793,0.7793,0.0413,91.9440,-290.6040
106,0.1807,0.7773,0.0420,92.0240,-289.7240
107,0.1827,0.7733,0.0440,92.3640,-288.8600
108,0.1833,0.7727,0.0440,92.4760,-288.4920
109,0.1840,0.7707,0.0453,92.8920,-287.8360
110,0.1840,0.7693,0.0467,92.9640,-287.4240
111,0.1853,0.7660,0.0487,93.1560,-286.8960
112,0.1860,0.7633,0.0507,93.3400,-286.1840
113,0.1867,0.7607,0.0527,93.5440,-285.7360
114,0.1880,0.7567,0.0553,93.8640,-285.3160
115,0.1893,0.7533,0.0573,94.1320,-284.6960
116,0.1913,0.7493,0.0593,94.4240,-284.5000
117,0.1907,0.7467,0.0627,94.8600,-284.5360
