EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.0500,0.1291,0.1384,15.6936,25.2525
2,0.0500,0.1146,0.1146,14.5056,22.4092
3,0.0356,0.1124,0.1133,14.6767,20.9200
4,0.0382,0.0994,0.1021,13.8743,20.5749
5,0.0400,0.1031,0.1077,13.5011,19.9956
6,0.0494,0.0995,0.1048,13.0493,21.5309
7,0.0493,0.0995,0.1061,13.1486,21.5882
8,0.0488,0.0974,0.1038,12.8584,21.2809
9,0.0429,0.1012,0.1067,13.2722,21.0968
10,0.0435,0.1014,0.1074,13.0947,20.5559
11,0.0440,0.1017,0.1081,13.1112,20.6610
12,0.0445,0.1014,0.1079,12.8108,20.5815
13,0.0447,0.0998,0.1068,12.1742,19.5503
14,0.0445,0.0986,0.1076,12.0087,19.5656
15,0.0445,0.0976,0.1068,11.8978,19.4714
16,0.0445,0.0968,0.1078,11.8183,19.6996
17,0.0448,0.0973,0.1086,11.7076,19.5155
18,0.0450,0.0962,0.1066,11.5690,19.0285
19,0.0451,0.0982,0.1084,11.5453,18.7769
20,0.0451,0.0986,0.1078,11.2912,18.4533
21,0.0453,0.0980,0.1073,11.0329,18.3537
22,0.0455,0.0962,0.1058,10.9647,18.1525
23,0.0453,0.0955,0.1037,10.8378,17.8708
24,0.0452,0.0962,0.1045,10.8147,18.1768
25,0.0454,0.0969,0.1042,10.7154,18.3146
26,0.0456,0.0977,0.1043,10.6895,18.4917
27,0.0454,0.0971,0.1039,10.5812,18.2829
28,0.0457,0.0969,0.1029,10.4535,18.2580
29,0.0461,0.0996,0.1048,10.2438,18.0302
30,0.0473,0.0981,0.1025,10.0320,17.9133
31,0.0455,0.0982,0.1022,10.1386,17.6155
32,0.0470,0.0976,0.1016,9.9383,17.3282
33,0.0466,0.0992,0.1027,9.9181,17.4354
34,0.0493,0.1000,0.1040,9.7339,17.8512
35,0.0499,0.1007,0.1039,9.7822,18.0094
36,0.0486,0.1005,0.1018,9.6615,17.4762
37,0.0495,0.1011,0.1015,9.5851,17.2432
38,0.0488,0.1020,0.0995,9.7634,17.3392
39,0.0501,0.1023,0.0982,9.6358,17.1484
40,0.0513,0.1033,0.0983,9.4612,16.7835
41,0.0526,0.1037,0.0980,9.4714,16.6080
42,0.0534,0.1028,0.0947,9.3765,16.5359
43,0.0542,0.1045,0.0953,9.4891,16.2307
44,0.0540,0.1027,0.0926,9.4700,16.0970
45,0.0561,0.1035,0.0924,9.5006,16.1190
46,0.0574,0.1043,0.0926,9.5160,15.6665
47,0.0589,0.1047,0.0923,9.3127,15.5665
48,0.0599,0.1062,0.0945,9.3873,15.4732
49,0.0623,0.1062,0.0943,9.4415,14.9677
50,0.0630,0.1045,0.0935,9.2919,14.2820
51,0.0639,0.1046,0.0929,9.2012,13.6842
52,0.0649,0.1054,0.0929,9.0311,14.1390
53,0.0661,0.1062,0.0956,9.0640,14.7704
54,0.0673,0.1062,0.0955,8.9874,15.4673
55,0.0669,0.1073,0.0950,8.9962,16.1513
56,0.0692,0.1091,0.0961,8.7524,16.8002
57,0.0701,0.1100,0.0957,8.6912,18.0364
58,0.0705,0.1089,0.0939,8.6710,18.8183
59,0.0720,0.1098,0.0938,8.6835,19.7313
60,0.0734,0.1098,0.0922,8.3790,20.7007
61,0.0764,0.1117,0.0916,8.4404,22.3010
62,0.0775,0.1127,0.0897,8.3183,23.4518
63,0.0780,0.1124,0.0886,8.2802,24.8673
64,0.0779,0.1124,0.0863,8.5346,25.7718
65,0.0780,0.1136,0.0836,8.6010,27.0728
66,0.0792,0.1142,0.0797,8.3983,28.6644
67,0.0808,0.1172,0.0810,8.6190,30.3728
68,0.0819,0.1187,0.0801,8.7848,32.1541
69,0.0823,0.1210,0.0805,8.8666,34.1361
70,0.0819,0.1213,0.0791,8.8933,35.2363
71,0.0821,0.1207,0.0768,8.9641,36.0072
72,0.0836,0.1228,0.0747,9.1314,37.1008
73,0.0855,0.1238,0.0728,9.1472,37.2318
74,0.0861,0.1246,0.0712,9.0990,38.3574
75,0.0865,0.1259,0.0703,9.2948,39.2025
76,0.0887,0.1273,0.0695,9.3037,40.0979
77,0.0910,0.1286,0.0693,9.5591,40.3044
78,0.0936,0.1293,0.0675,9.8480,41.4493
79,0.0962,0.1307,0.0667,9.9959,41.9119
80,0.0975,0.1318,0.0667,10.2537,41.9639
81,0.0992,0.1318,0.0640,10.4687,42.4326
82,0.0996,0.1306,0.0617,10.4920,42.5864
83,0.1008,0.1320,0.0610,10.5156,43.2299
84,0.1020,0.1315,0.0588,10.6309,43.3524
85,0.1033,0.1329,0.0587,11.0280,43.8033
86,0.1040,0.1325,0.0568,11.0375,44.1777
87,0.1045,0.1313,0.0544,11.0975,44.1349
88,0.1035,0.1329,0.0542,11.2018,44.4642
89,0.1043,0.1356,0.0550,11.0219,44.6719
90,0.1042,0.1347,0.0527,11.0838,44.3931
91,0.1050,0.1341,0.0508,11.0826,44.1303
92,0.1066,0.1339,0.0472,10.8767,43.7605
93,0.1056,0.1322,0.0456,10.7800,43.2099
94,0.1065,0.1305,0.0417,10.4968,42.6266
95,0.1068,0.1310,0.0404,10.4359,42.4970
96,0.1075,0.1329,0.0409,10.2246,42.4975
97,0.1075,0.1328,0.0415,10.0001,42.1078
98,0.1092,0.1335,0.0408,9.7522,41.9907
99,0.1109,0.1336,0.0394,9.5314,41.3867
100,0.1134,0.1351,0.0388,9.3846,41.3275
101,0.1136,0.1341,0.0383,9.2728,40.7869
102,0.1136,0.1329,0.0375,9.0722,40.9866
103,0.1157,0.1332,0.0366,8.6944,40.6638
104,0.1168,0.1334,0.0374,8.5746,40.4929
105,0.1188,0.1340,0.0375,8.4074,40.5681
106,0.1206,0.1348,0.0389,8.4211,40.4066
107,0.1228,0.1356,0.0418,8.7212,40.3258
108,0.1240,0.1363,0.0440,8.6850,40.0149
109,0.1245,0.1362,0.0464,8.6631,39.9827
110,0.1245,0.1357,0.0489,8.6907,39.8435
111,0.1250,0.1365,0.0516,8.7496,39.4777
112,0.1262,0.1393,0.0559,9.0253,39.6252
113,0.1283,0.1378,0.0572,9.0921,39.5321
114,0.1294,0.1366,0.0584,9.3047,39.6083
115,0.1314,0.1388,0.0604,9.4415,39.5284
116,0.1325,0.1407,0.0619,9.7640,39.5036
117,0.1326,0.1393,0.0620,9.9892,39.4073
118,0.1346,0.1399,0.0636,10.4737,40.1804
119,0.1359,0.1419,0.0650,10.8210,39.9834
120,0.1370,0.1412,0.0662,11.1447,39.7362
121,0.1366,0.1400,0.0682,11.3649,40.0269
122,0.1380,0.1398,0.0679,11.5517,40.0787
123,0.1380,0.1401,0.0683,11.8026,40.5458
124,0.1380,0.1420,0.0717,12.3052,40.9453
125,0.1373,0.1414,0.0732,12.7338,41.2924
126,0.1364,0.1429,0.0758,13.2268,41.8944
127,0.1384,0.1445,0.0787,13.8141,42.7501
128,0.1391,0.1453,0.0791,14.5523,43.4546
129,0.1393,0.1450,0.0804,15.0122,44.0831
130,0.1403,0.1469,0.0821,15.5605,44.3658
131,0.1412,0.1481,0.0837,15.7735,44.3584
132,0.1415,0.1496,0.0855,15.7388,44.6733
133,0.1411,0.1504,0.0883,16.0413,45.0282
134,0.1425,0.1526,0.0913,16.2993,44.9093
135,0.1448,0.1540,0.0946,16.5231,45.1033
136,0.1441,0.1527,0.0973,16.6799,45.3317
137,0.1443,0.1512,0.0979,16.6884,45.1742
138,0.1442,0.1523,0.0990,16.6546,45.2341
139,0.1440,0.1512,0.1000,16.6653,45.4419
140,0.1452,0.1504,0.1021,17.0128,46.0067
141,0.1452,0.1492,0.1032,16.9008,45.9584
142,0.1451,0.1514,0.1056,16.8659,46.0509
143,0.1472,0.1501,0.1047,16.5644,45.8653
144,0.1478,0.1467,0.1065,16.2349,46.0939
145,0.1486,0.1450,0.1076,16.0853,46.2588
146,0.1472,0.1434,0.1114,16.2352,45.8414
147,0.1468,0.1409,0.1150,16.0361,46.0128
148,0.1470,0.1402,0.1172,16.3812,45.9280
149,0.1474,0.1388,0.1214,16.4914,46.1640
150,0.1472,0.1383,0.1232,16.4980,45.9709
151,0.1480,0.1372,0.1257,16.2641,45.9387
152,0.1458,0.1341,0.1243,16.5191,44.9483
153,0.1446,0.1321,0.1253,16.2585,44.7245
154,0.1416,0.1300,0.1262,16.1443,44.1948
155,0.1402,0.1289,0.1283,16.1627,44.2246
156,0.1389,0.1278,0.1299,16.2607,43.9079
157,0.1378,0.1281,0.1320,16.5936,43.6209
158,0.1347,0.1277,0.1343,16.6330,42.6917
159,0.1310,0.1283,0.1358,16.8256,42.2257
160,0.1303,0.1301,0.1372,16.8845,42.0957
161,0.1306,0.1325,0.1368,16.8770,41.8075
162,0.1305,0.1329,0.1382,16.8906,41.9608
163,0.1314,0.1326,0.1385,17.0649,41.7897
164,0.1327,0.1353,0.1393,17.0729,42.0822
165,0.1310,0.1363,0.1391,16.8447,41.5155
166,0.1322,0.1375,0.1395,16.6817,41.7297
167,0.1338,0.1371,0.1416,16.9128,41.5658
168,0.1317,0.1406,0.1422,16.8671,41.4396
169,0.1318,0.1430,0.1419,16.8576,41.7827
170,0.1327,0.1451,0.1422,16.9532,42.3165
171,0.1321,0.1463,0.1397,17.0952,42.3757
172,0.1321,0.1486,0.1363,17.0042,42.5268
173,0.1294,0.1485,0.1312,16.5579,42.9665
174,0.1273,0.1500,0.1285,16.4514,43.3746
175,0.1291,0.1504,0.1262,16.1551,44.2513
176,0.1292,0.1523,0.1238,16.1385,44.6545
177,0.1300,0.1536,0.1201,15.7898,45.2658
178,0.1301,0.1566,0.1184,15.7190,45.8382
179,0.1307,0.1595,0.1163,15.6223,46.5335
180,0.1289,0.1583,0.1136,15.2176,46.7661
181,0.1272,0.1573,0.1112,15.0829,46.7854
182,0.1269,0.1563,0.1087,14.5953,47.1755
183,0.1278,0.1573,0.1060,14.7580,47.5657
184,0.1295,0.1576,0.1050,14.7348,48.3199
185,0.1274,0.1569,0.1009,14.6971,47.4488
186,0.1284,0.1583,0.0991,14.6894,48.0427
187,0.1285,0.1584,0.0972,14.5990,47.4389
188,0.1264,0.1578,0.0972,14.4091,46.9864
189,0.1254,0.1561,0.0952,14.4671,46.5260
190,0.1237,0.1552,0.0932,14.3281,46.4825
191,0.1228,0.1547,0.0922,14.4642,45.7432
192,0.1240,0.1565,0.0915,14.3010,45.6563
193,0.1271,0.1583,0.0927,14.2868,45.4142
194,0.1289,0.1589,0.0931,14.3361,45.0268
195,0.1293,0.1601,0.0935,14.2160,44.8798
196,0.1311,0.1610,0.0941,13.9174,45.2046
197,0.1319,0.1596,0.0960,13.8783,45.2271
198,0.1337,0.1587,0.0990,13.9891,45.5919
199,0.1325,0.1549,0.0983,14.0905,44.9683
200,0.1311,0.1547,0.0974,14.0268,44.6092
201,0.1335,0.1568,0.0973,13.8136,44.5976
202,0.1335,0.1577,0.0987,13.8075,44.8742
203,0.1329,0.1576,0.0991,13.7570,44.5788
204,0.1304,0.1546,0.0986,13.7032,44.3706
205,0.1303,0.1532,0.0982,13.8222,43.7879
206,0.1314,0.1547,0.0982,13.7868,44.5138
207,0.1318,0.1552,0.0978,14.0033,44.9181
208,0.1321,0.1549,0.0980,14.0125,44.9374
209,0.1314,0.1542,0.0981,13.9115,44.7632
210,0.1311,0.1544,0.0988,14.0026,45.4040
211,0.1304,0.1516,0.0968,13.9246,45.4045
212,0.1313,0.1527,0.0966,13.8543,46.1633
213,0.1290,0.1508,0.0958,14.0072,46.3899
214,0.1298,0.1487,0.0955,13.8889,46.6969
215,0.1302,0.1477,0.0956,13.7249,46.9108
216,0.1306,0.1463,0.0958,13.7346,47.9856
217,0.1294,0.1449,0.0962,13.5290,47.9987
218,0.1281,0.1435,0.0966,13.4330,47.7934
219,0.1271,0.1429,0.0974,13.3495,48.4707
220,0.1262,0.1410,0.0969,13.2411,48.0147
221,0.1234,0.1394,0.0981,13.1791,47.3531
222,0.1223,0.1391,0.0984,13.0365,47.0275
223,0.1235,0.1408,0.0996,12.8929,46.8112
224,0.1274,0.1428,0.1016,12.7336,47.2363
225,0.1280,0.1431,0.1025,12.6050,46.9815
226,0.1270,0.1402,0.1031,12.4790,47.5015
227,0.1262,0.1390,0.1023,12.2054,47.5655
228,0.1253,0.1382,0.1016,12.1456,47.3351
229,0.1276,0.1402,0.1007,12.0066,48.0303
230,0.1313,0.1447,0.0989,12.0566,48.8450
231,0.1318,0.1463,0.0995,12.3461,49.0917
232,0.1320,0.1478,0.0987,12.3359,49.4626
233,0.1331,0.1476,0.0968,12.4414,49.5793
234,0.1321,0.1490,0.0956,12.4353,49.0770
235,0.1306,0.1475,0.0935,12.5406,49.5507
236,0.1306,0.1513,0.0945,12.7816,49.2183
237,0.1303,0.1520,0.0945,12.7178,50.1298
238,0.1339,0.1550,0.0938,13.0105,50.4602
239,0.1352,0.1583,0.0935,13.1137,50.8119
240,0.1352,0.1589,0.0923,13.3193,51.1504
241,0.1373,0.1613,0.0902,13.3120,51.0368
242,0.1397,0.1629,0.0886,13.4131,51.3464
243,0.1401,0.1638,0.0869,13.6093,52.0894
244,0.1427,0.1675,0.0863,13.7237,51.5146
245,0.1455,0.1733,0.0874,13.9222,52.3023
246,0.1491,0.1755,0.0880,13.9313,52.8441
247,0.1508,0.1778,0.0888,13.9609,52.7295
248,0.1523,0.1799,0.0909,14.1345,53.0321
249,0.1540,0.1833,0.0928,14.1422,52.9929
250,0.1558,0.1859,0.0965,14.2825,52.9679
251,0.1566,0.1861,0.0982,14.4251,53.1656
252,0.1574,0.1884,0.1016,14.4545,53.4938
253,0.1581,0.1898,0.1036,14.5581,53.8975
254,0.1590,0.1933,0.1071,14.8354,53.6663
255,0.1574,0.1916,0.1074,14.7083,54.0450
256,0.1582,0.1927,0.1087,14.6080,54.5145
257,0.1588,0.1927,0.1090,14.5875,55.0583
258,0.1594,0.1929,0.1110,14.6217,54.6825
259,0.1611,0.1925,0.1116,14.8032,55.4888
260,0.1644,0.1952,0.1108,14.7690,55.5379
261,0.1650,0.1938,0.1111,14.8794,55.8790
262,0.1663,0.1930,0.1089,14.9097,55.1558
263,0.1669,0.1917,0.1060,14.7603,55.7045
264,0.1682,0.1905,0.1043,14.9555,55.6491
265,0.1677,0.1918,0.1049,15.0474,55.9911
266,0.1695,0.1909,0.1045,14.9255,56.5443
267,0.1691,0.1886,0.1025,14.9419,56.7406
268,0.1716,0.1885,0.1001,14.9923,57.6331
269,0.1706,0.1839,0.0981,15.0344,58.2474
270,0.1702,0.1805,0.0946,15.0835,58.6077
271,0.1698,0.1790,0.0922,15.0452,59.7771
272,0.1710,0.1789,0.0911,15.0482,60.8095
273,0.1722,0.1784,0.0882,14.9023,61.9841
274,0.1722,0.1776,0.0876,14.8307,62.6754
275,0.1709,0.1746,0.0857,14.6954,62.6795
276,0.1707,0.1746,0.0849,14.3776,62.8621
277,0.1686,0.1713,0.0826,14.2900,62.7160
278,0.1682,0.1695,0.0812,14.2606,63.1930
279,0.1678,0.1661,0.0801,14.1077,63.7549
280,0.1674,0.1649,0.0791,14.3269,64.2514
281,0.1695,0.1643,0.0781,14.5073,64.1050
282,0.1697,0.1638,0.0779,14.5256,64.0840
283,0.1706,0.1622,0.0774,14.6122,65.2188
284,0.1718,0.1617,0.0769,14.4395,65.4670
285,0.1743,0.1632,0.0760,14.2768,66.3630
286,0.1749,0.1634,0.0751,13.9792,66.9600
287,0.1727,0.1631,0.0755,14.0351,67.8833
288,0.1715,0.1635,0.0742,14.0023,67.5286
289,0.1699,0.1614,0.0744,13.7769,68.1710
290,0.1718,0.1607,0.0747,13.7883,69.1266
291,0.1728,0.1605,0.0752,13.9184,69.6333
292,0.1737,0.1619,0.0756,13.8573,70.9043
293,0.1715,0.1600,0.0760,13.6930,70.4196
294,0.1708,0.1607,0.0757,13.5297,70.9233
295,0.1712,0.1611,0.0774,13.3244,70.3554
296,0.1709,0.1601,0.0785,13.3053,70.0927
297,0.1693,0.1570,0.0798,13.0609,69.8174
298,0.1654,0.1537,0.0790,12.8755,68.2286
299,0.1639,0.1522,0.0804,12.9310,67.9436
300,0.1658,0.1533,0.0826,13.0053,68.2100
301,0.1682,0.1557,0.0843,13.1258,68.7488
302,0.1694,0.1573,0.0850,13.1558,69.2073
303,0.1711,0.1584,0.0852,13.0024,69.3381
304,0.1719,0.1593,0.0862,12.9712,68.9591
305,0.1717,0.1592,0.0873,12.7693,68.2827
306,0.1711,0.1581,0.0885,12.6362,68.2999
307,0.1699,0.1575,0.0878,12.5598,67.8784
308,0.1680,0.1555,0.0911,12.4397,67.5301
309,0.1667,0.1545,0.0928,12.7157,67.8831
310,0.1635,0.1520,0.0926,12.9155,67.0469
311,0.1622,0.1512,0.0944,13.1275,67.5203
312,0.1613,0.1501,0.0937,13.1284,67.1847
313,0.1617,0.1515,0.0952,12.7929,67.6546
314,0.1612,0.1515,0.0951,12.8867,67.4540
315,0.1615,0.1529,0.0936,12.9109,67.1186
316,0.1588,0.1515,0.0921,12.7498,65.4732
317,0.1589,0.1504,0.0918,12.6755,65.1878
318,0.1587,0.1507,0.0911,12.7007,65.4512
319,0.1595,0.1503,0.0902,12.7450,65.2437
320,0.1589,0.1513,0.0898,12.8373,65.4725
321,0.1589,0.1518,0.0887,12.7886,65.5131
322,0.1593,0.1533,0.0886,12.7334,65.6081
323,0.1612,0.1554,0.0909,12.8257,66.8942
324,0.1600,0.1539,0.0911,12.7185,67.1356
325,0.1576,0.1523,0.0914,12.7464,67.3749
326,0.1563,0.1511,0.0903,12.5081,66.5601
327,0.1576,0.1526,0.0903,12.4503,66.4718
328,0.1569,0.1538,0.0912,12.4723,67.0112
329,0.1556,0.1549,0.0902,12.3091,67.2951
330,0.1555,0.1555,0.0905,12.2302,67.3343
331,0.1538,0.1542,0.0892,12.3738,67.5667
332,0.1533,0.1552,0.0912,12.3816,68.0071
333,0.1519,0.1558,0.0912,12.2068,68.0312
334,0.1523,0.1583,0.0916,11.8756,68.0925
335,0.1525,0.1590,0.0931,11.8108,69.1735
336,0.1531,0.1606,0.0947,11.7063,68.7891
337,0.1551,0.1623,0.0962,11.4928,69.1579
338,0.1529,0.1606,0.0978,11.7316,68.3844
339,0.1525,0.1621,0.0993,11.6219,68.9032
340,0.1512,0.1616,0.1004,11.4984,67.6654
341,0.1526,0.1627,0.1020,11.6412,68.0630
342,0.1528,0.1640,0.1016,11.5833,67.6073
343,0.1522,0.1635,0.1012,11.2745,66.8872
344,0.1523,0.1640,0.1011,11.0532,66.4039
345,0.1516,0.1635,0.1007,10.8415,66.1975
346,0.1502,0.1619,0.1020,10.5787,65.5501
347,0.1475,0.1599,0.0996,10.5348,65.4091
348,0.1473,0.1576,0.0990,10.2261,64.8398
349,0.1513,0.1607,0.0980,10.0930,63.8893
350,0.1515,0.1616,0.0959,9.6583,62.9832
351,0.1475,0.1591,0.0955,9.3930,62.5361
352,0.1448,0.1570,0.0949,8.9240,62.0018
353,0.1422,0.1554,0.0930,8.6588,61.2413
354,0.1419,0.1540,0.0925,8.5990,60.8564
355,0.1404,0.1531,0.0908,8.5129,60.5567
356,0.1364,0.1494,0.0891,8.4165,60.1441
357,0.1363,0.1481,0.0872,8.3316,59.6094
358,0.1361,0.1472,0.0838,8.3442,59.1639
359,0.1350,0.1444,0.0827,8.4801,58.4893
360,0.1356,0.1425,0.0810,8.3398,57.9593
361,0.1334,0.1389,0.0778,8.4480,58.1837
362,0.1329,0.1368,0.0768,8.7717,56.9652
363,0.1320,0.1340,0.0763,8.8044,56.7070
364,0.1322,0.1331,0.0759,8.8140,55.6623
365,0.1318,0.1308,0.0756,8.7939,55.7017
366,0.1320,0.1281,0.0762,8.6725,55.0092
367,0.1314,0.1278,0.0782,8.4969,54.2937
368,0.1321,0.1275,0.0788,8.5405,53.7635
369,0.1317,0.1264,0.0803,8.5549,53.4061
370,0.1309,0.1244,0.0799,8.3783,52.5207
371,0.1307,0.1249,0.0794,8.4650,52.6117
372,0.1307,0.1240,0.0801,8.4052,51.7538
373,0.1289,0.1221,0.0793,8.2514,51.0135
374,0.1241,0.1204,0.0792,8.2426,51.4750
375,0.1230,0.1185,0.0780,8.2083,51.5420
376,0.1235,0.1179,0.0785,8.1213,50.8721
377,0.1247,0.1214,0.0788,8.2028,50.9396
378,0.1231,0.1212,0.0778,8.1247,50.2684
379,0.1225,0.1206,0.0758,7.8262,49.9902
380,0.1221,0.1201,0.0763,7.6846,49.5231
381,0.1250,0.1226,0.0745,7.2640,49.2621
382,0.1241,0.1224,0.0734,7.0243,48.4317
383,0.1252,0.1247,0.0725,6.7022,48.5646
384,0.1239,0.1242,0.0712,6.3676,48.4915
385,0.1217,0.1254,0.0703,6.2979,48.5981
386,0.1208,0.1254,0.0681,5.8889,48.0120
387,0.1221,0.1265,0.0663,5.4347,48.9608
388,0.1227,0.1285,0.0644,5.3397,49.8466
389,0.1227,0.1291,0.0639,5.2009,50.2720
390,0.1231,0.1313,0.0633,4.9924,51.7704
391,0.1234,0.1331,0.0627,4.7164,52.6118
392,0.1247,0.1348,0.0637,4.4130,52.7113
393,0.1237,0.1349,0.0642,4.1411,53.3610
394,0.1224,0.1367,0.0659,3.8765,54.0088
395,0.1244,0.1390,0.0653,4.0321,55.1588
396,0.1264,0.1414,0.0660,4.3427,56.3337
397,0.1278,0.1434,0.0662,4.1791,56.4159
398,0.1295,0.1466,0.0666,3.9396,56.3148
399,0.1287,0.1476,0.0667,4.0534,55.3517
400,0.1262,0.1491,0.0679,4.1584,55.1865
401,0.1266,0.1486,0.0681,4.2818,55.7129
402,0.1260,0.1477,0.0691,4.3421,55.8605
403,0.1254,0.1479,0.0684,4.1389,55.5254
404,0.1256,0.1494,0.0691,4.0824,55.8026
405,0.1255,0.1502,0.0693,4.0564,56.7088
406,0.1251,0.1500,0.0698,4.3572,56.3683
407,0.1248,0.1489,0.0702,4.3411,56.9042
408,0.1256,0.1478,0.0713,4.2951,57.0081
409,0.1242,0.1463,0.0716,4.2255,57.0615
410,0.1232,0.1456,0.0725,4.1388,56.8519
411,0.1240,0.1436,0.0721,4.1807,57.4308
412,0.1190,0.1404,0.0701,4.0751,56.8577
413,0.1182,0.1387,0.0689,4.0006,56.6477
414,0.1167,0.1393,0.0698,3.9587,56.3127
415,0.1169,0.1377,0.0708,4.0114,55.8926
416,0.1169,0.1366,0.0714,3.9788,55.5342
417,0.1168,0.1364,0.0725,4.0486,55.0046
418,0.1179,0.1366,0.0739,4.2199,54.6583
419,0.1237,0.1407,0.0749,4.1114,54.2707
420,0.1245,0.1399,0.0760,4.1543,53.5567
421,0.1248,0.1388,0.0773,4.0621,52.8426
422,0.1238,0.1377,0.0791,3.8605,52.5699
423,0.1241,0.1365,0.0802,3.9622,52.4528
424,0.1255,0.1362,0.0809,3.7712,53.3194
425,0.1281,0.1388,0.0793,3.4413,53.3364
426,0.1317,0.1409,0.0807,3.0727,53.1326
427,0.1318,0.1393,0.0821,2.9054,52.3869
428,0.1309,0.1375,0.0840,3.0030,52.2339
429,0.1304,0.1360,0.0858,3.1084,51.6112
430,0.1324,0.1363,0.0866,3.0586,50.6131
431,0.1339,0.1373,0.0882,2.8970,50.1454
432,0.1358,0.1397,0.0876,2.8889,49.4325
433,0.1362,0.1415,0.0874,2.9496,49.8437
434,0.1380,0.1436,0.0868,3.0481,49.9745
435,0.1403,0.1464,0.0864,3.1671,49.9528
436,0.1394,0.1463,0.0866,3.2019,49.1835
437,0.1431,0.1482,0.0885,3.1754,49.3723
438,0.1443,0.1514,0.0903,3.2218,50.0216
439,0.1477,0.1525,0.0915,3.5558,50.5223
440,0.1498,0.1561,0.0904,3.6999,50.2041
441,0.1500,0.1566,0.0900,3.9194,50.6213
442,0.1481,0.1556,0.0890,4.2608,50.7994
443,0.1454,0.1545,0.0882,4.4987,50.9362
444,0.1404,0.1497,0.0874,4.7769,51.0000
445,0.1392,0.1499,0.0857,4.8960,52.0028
446,0.1390,0.1499,0.0852,5.1956,51.8638
447,0.1384,0.1499,0.0842,5.3822,52.1467
448,0.1387,0.1513,0.0839,5.4697,52.7923
449,0.1368,0.1507,0.0831,5.5995,52.5234
450,0.1346,0.1477,0.0839,5.7874,51.9611
451,0.1314,0.1447,0.0825,5.7634,51.6635
452,0.1312,0.1441,0.0816,5.9486,51.6282
453,0.1321,0.1448,0.0803,6.2461,51.2519
454,0.1316,0.1445,0.0795,6.3920,50.6497
