Idx,ActionNr,Rescued
1,0.0000,6.0374
2,0.0000,11.7286
3,0.0000,16.3352
4,0.0000,22.5169
5,0.0000,34.0501
6,0.0000,52.4985
7,0.0000,72.0403
8,0.0000,88.8194
9,0.0000,106.1192
10,0.0000,125.3850
11,0.0000,144.5872
12,0.0000,160.0264
13,0.0000,175.0978
14,0.0000,186.2274
15,0.0000,194.5882
16,0.0000,202.9730
17,0.0000,213.4864
18,0.0000,222.9212
19,0.0000,233.3448
20,0.0000,243.1453
21,0.0000,253.0980
22,0.0000,263.8554
23,0.0000,280.6729
24,0.0000,299.3698
25,0.0000,315.7024
26,0.0000,334.0708
27,0.0000,349.0404
28,0.0000,362.8959
29,0.0000,373.5345
30,0.0000,384.1686
31,0.0000,393.4628
32,0.0000,401.2391
33,0.0000,404.8971
34,0.0000,406.6824
35,0.0000,407.5474
36,0.0000,406.6396
37,0.0000,407.2302
38,0.0000,406.4355
39,0.0000,409.9517
40,0.0000,410.9920
41,0.0000,411.2294
42,0.0000,407.5986
43,0.0000,405.3729
44,0.0000,404.0026
45,0.0000,404.1279
46,0.0000,402.5786
47,0.0000,399.1609
48,0.0000,395.1964
49,0.0000,393.9169
50,0.0000,393.4245
51,0.0000,395.9838
52,0.0000,399.8058
53,0.0000,403.0660
54,0.0000,405.4926
55,0.0000,407.8129
56,0.0000,410.4513
57,0.0000,413.3568
58,0.0000,416.7419
59,0.0000,419.7821
60,0.0000,423.1681
61,0.0000,424.7462
62,0.0000,426.2353
63,0.0000,427.9512
64,0.0000,426.3630
65,0.0000,425.7840
66,0.0000,426.2605
67,0.0000,425.9387
68,0.0000,426.3251
69,0.0000,428.0010
70,0.0000,429.6094
71,0.0000,430.5882
72,0.0000,431.5157
73,0.0000,434.3437
74,0.0000,438.2235
75,0.0000,441.9598
76,0.0000,445.1923
77,0.0000,446.3141
78,0.0000,446.4034
79,0.0000,447.4662
80,0.0000,448.7201
81,0.0000,450.1269
82,0.0000,451.2930
83,0.0000,451.9218
84,0.0000,453.7747
85,0.0000,455.1431
86,0.0000,455.3127
87,0.0000,455.4114
88,0.0000,454.9088
89,0.0000,454.3599
90,0.0000,453.7477
91,0.0000,453.0729
92,0.0000,453.1376
93,0.0000,452.7317
94,0.0000,452.2172
95,0.0000,444.3911
96,0.0000,452.3130
97,0.0000,484.6019
98,0.0000,518.2537
99,0.0000,536.0034
100,0.0000,558.7243
