Idx,ActionNr,Rescued
1,1148.0000,
2,2295.0000,32.8000
3,3443.0000,50.9000
4,4591.0000,68.7000
5,5739.0000,82.9000
6,6886.0000,103.0000
7,8034.0000,129.2000
8,9182.0000,147.8000
9,10329.0000,178.1000
10,11477.0000,198.3000
11,12625.0000,224.6000
12,13772.0000,248.1000
13,14920.0000,271.5000
14,16068.0000,295.8000
15,17216.0000,317.0000
16,18363.0000,344.6000
17,19511.0000,376.2000
18,20659.0000,401.0000
19,21806.0000,434.6000
20,22954.0000,467.8000
21,24102.0000,502.4000
22,25250.0000,539.9000
23,26397.0000,578.1000
24,27545.0000,622.6000
25,28693.0000,666.9000
26,29840.0000,710.5000
27,30988.0000,757.5000
28,32136.0000,800.8000
29,33283.0000,839.7000
30,34431.0000,878.0000
31,35579.0000,922.3000
32,36727.0000,966.1000
33,37874.0000,1014.8000
34,39022.0000,1067.7000
35,40170.0000,1116.6000
36,41317.0000,1169.3000
37,42465.0000,1225.0000
38,43613.0000,1281.8000
39,44760.0000,1342.7000
40,45908.0000,1410.6000
41,47056.0000,1488.8000
42,48204.0000,1559.5000
43,49351.0000,1625.5000
44,50499.0000,1692.4000
45,51647.0000,1749.0000
46,52794.0000,1814.6000
47,53942.0000,1887.1000
48,55090.0000,1965.1000
49,56238.0000,2039.6000
50,57385.0000,2113.4000
51,58533.0000,2183.3000
52,59681.0000,2259.5000
53,60828.0000,2345.0000
54,61976.0000,2431.3000
55,63124.0000,2522.8000
56,64271.0000,2602.2000
57,65419.0000,2686.8000
58,66567.0000,2775.6000
59,67715.0000,2871.5000
60,68862.0000,2962.6000
61,70010.0000,3043.7000
62,71158.0000,3130.3000
63,72305.0000,3209.0000
64,73453.0000,3296.4000
65,74601.0000,3389.5000
66,75749.0000,3479.5000
67,76896.0000,3570.4000
68,78044.0000,3668.2000
69,79192.0000,3766.8000
70,80339.0000,3858.2000
71,81487.0000,3953.1000
72,82635.0000,4043.0000
73,83782.0000,4139.4000
74,84930.0000,4244.6000
75,86078.0000,4347.0000
76,87226.0000,4444.6000
77,88373.0000,4533.8000
78,89521.0000,4630.5000
79,90669.0000,4723.0000
80,91816.0000,4812.2000
81,92964.0000,4905.3000
82,94112.0000,5000.5000
83,95260.0000,5103.8000
84,96407.0000,5205.5000
85,97555.0000,5311.5000
86,98703.0000,5419.5000
87,99850.0000,5533.4000
88,100998.0000,5646.9000
89,102146.0000,5748.1000
90,103293.0000,5857.8000
91,104441.0000,5965.5000
92,105589.0000,6063.1000
93,106737.0000,6157.7000
94,107884.0000,6258.9000
95,109032.0000,6351.5000
96,110180.0000,6457.2000
97,111327.0000,6557.6000
98,112475.0000,6662.9000
99,113623.0000,6769.3000
100,114770.0000,6875.7000
101,115918.0000,6989.5000
102,117066.0000,7095.8000
103,118214.0000,7200.9000
104,119361.0000,7305.5000
105,120509.0000,7407.8000
106,121657.0000,7507.5000
107,122804.0000,7606.5000
108,123952.0000,7710.2000
109,125100.0000,7820.4000
110,126248.0000,7928.9000
111,127395.0000,8033.4000
112,128543.0000,8135.0000
113,129691.0000,8244.1000
114,130838.0000,8354.8000
115,131986.0000,8461.6000
116,133134.0000,8568.5000
117,134281.0000,8684.9000
118,135429.0000,8797.3000
119,136577.0000,8910.1000
120,137725.0000,9022.1000
121,138872.0000,9131.8000
122,140020.0000,9245.2000
123,141168.0000,9353.3000
124,142315.0000,9454.8000
125,143463.0000,9567.3000
126,144611.0000,9682.6000
127,145759.0000,9788.2000
128,146906.0000,9889.5000
129,148054.0000,9995.0000
130,149202.0000,10101.9000
131,150349.0000,10207.6000
132,151497.0000,10324.1000
133,152645.0000,10439.3000
134,153792.0000,10548.4000
135,154940.0000,10658.7000
136,156088.0000,10766.6000
137,157236.0000,10885.6000
138,158383.0000,10994.1000
139,159531.0000,11103.0000
140,160679.0000,11210.0000
141,161826.0000,11319.7000
142,162974.0000,11421.9000
143,164122.0000,11523.2000
144,165270.0000,11626.7000
145,166417.0000,11735.3000
146,167565.0000,11851.3000
147,168713.0000,11966.7000
148,169860.0000,12081.8000
149,171008.0000,12181.1000
150,172156.0000,12284.9000
151,173303.0000,12382.8000
152,174451.0000,12501.1000
153,175599.0000,12619.6000
154,176747.0000,12733.7000
155,177894.0000,12840.3000
156,179042.0000,12948.6000
157,180190.0000,13057.4000
158,181337.0000,13169.5000
159,182485.0000,13284.9000
160,183633.0000,13402.4000
161,184781.0000,13507.4000
162,185928.0000,13612.4000
163,187076.0000,13718.3000
164,188224.0000,13826.1000
165,189371.0000,13939.9000
166,190519.0000,14054.3000
167,191667.0000,14158.1000
168,192814.0000,14266.5000
169,193962.0000,14375.8000
170,195110.0000,14486.5000
171,196258.0000,14592.7000
172,197405.0000,14707.2000
173,198553.0000,14820.0000
174,199701.0000,14932.4000
175,200848.0000,15037.1000
176,201996.0000,15140.3000
177,203144.0000,15245.6000
178,204291.0000,15347.5000
179,205439.0000,15428.2000
180,206587.0000,15517.7000
181,207735.0000,15605.3000
182,208882.0000,15677.5000
183,210030.0000,15744.7000
184,211178.0000,15802.2000
185,212325.0000,15862.1000
186,213473.0000,15916.1000
187,214621.0000,15966.8000
188,215769.0000,16015.0000
189,216916.0000,16073.6000
190,218064.0000,16133.1000
191,219212.0000,16177.1000
192,220359.0000,16220.8000
193,221507.0000,16268.9000
194,222655.0000,16310.3000
195,223802.0000,16335.2000
196,224950.0000,16353.1000
197,226098.0000,16360.4000
198,227246.0000,16370.9000
199,228393.0000,16382.3000
200,229541.0000,16393.9000
