EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.2167,0.6333,0.1500,3738.0000,-8929.2000
2,0.1917,0.6583,0.1500,3752.4500,-8929.7500
3,0.1556,0.7111,0.1333,3687.6667,-8911.9333
4,0.1625,0.6917,0.1458,3708.2750,-8966.9500
5,0.1700,0.6833,0.1467,3709.5800,-8906.5200
6,0.1722,0.6750,0.1528,3697.2167,-8874.8000
7,0.1762,0.6643,0.1595,3720.5571,-8876.9714
8,0.1792,0.6708,0.1500,3716.6625,-8856.3250
9,0.1833,0.6574,0.1593,3720.4889,-8831.1222
10,0.1817,0.6550,0.1633,3723.1500,-8788.1000
11,0.1803,0.6621,0.1576,3721.6091,-8783.7000
12,0.1819,0.6653,0.1528,3715.8500,-8795.2833
13,0.1846,0.6667,0.1487,3717.8231,-8795.8692
14,0.1857,0.6667,0.1476,3714.8786,-8802.1143
15,0.1789,0.6700,0.1511,3716.1933,-8806.8400
16,0.1771,0.6771,0.1458,3715.7500,-8810.4562
17,0.1725,0.6824,0.1451,3720.9294,-8805.2412
18,0.1722,0.6824,0.1454,3718.0056,-8793.8000
19,0.1702,0.6851,0.1447,3723.2474,-8802.4000
20,0.1742,0.6833,0.1425,3726.8450,-8786.2700
21,0.1730,0.6873,0.1397,3721.3143,-8785.2048
22,0.1735,0.6864,0.1402,3727.3682,-8787.4591
23,0.1725,0.6870,0.1406,3726.9174,-8793.5000
24,0.1771,0.6861,0.1368,3725.5083,-8801.8042
25,0.1773,0.6853,0.1373,3726.3000,-8811.1120
26,0.1747,0.6860,0.1393,3724.6840,-8798.8560
27,0.1753,0.6827,0.1420,3728.8240,-8799.7240
28,0.1767,0.6813,0.1420,3736.2520,-8808.1120
29,0.1760,0.6800,0.1440,3735.4360,-8794.7240
30,0.1720,0.6840,0.1440,3740.7600,-8786.8000
31,0.1707,0.6867,0.1427,3744.2280,-8800.8040
32,0.1673,0.6920,0.1407,3740.4120,-8790.8600
33,0.1647,0.6933,0.1420,3738.8920,-8801.4680
34,0.1627,0.6993,0.1380,3736.4480,-8796.5720
35,0.1633,0.7013,0.1353,3735.1880,-8807.2320
36,0.1627,0.7000,0.1373,3740.5000,-8810.2840
37,0.1620,0.6987,0.1393,3743.1240,-8805.2040
38,0.1600,0.7000,0.1400,3741.7240,-8809.5080
39,0.1587,0.7013,0.1400,3749.3840,-8799.3720
40,0.1620,0.7007,0.1373,3755.9120,-8783.9080
41,0.1647,0.6947,0.1407,3754.1400,-8787.1880
42,0.1673,0.6927,0.1400,3752.0920,-8780.3600
43,0.1687,0.6900,0.1413,3755.6880,-8788.4800
44,0.1713,0.6873,0.1413,3756.0320,-8791.1320
45,0.1680,0.6900,0.1420,3754.6160,-8811.2920
46,0.1707,0.6873,0.1420,3756.6240,-8806.2000
47,0.1720,0.6880,0.1400,3754.8840,-8798.1040
48,0.1733,0.6880,0.1387,3753.4560,-8788.9040
49,0.1727,0.6887,0.1387,3756.9360,-8770.5640
50,0.1713,0.6920,0.1367,3748.2920,-8755.3760
51,0.1753,0.6927,0.1320,3746.9760,-8758.8560
52,0.1760,0.6947,0.1293,3742.9040,-8748.7320
53,0.1793,0.6873,0.1333,3746.6200,-8738.1560
54,0.1807,0.6893,0.1300,3748.3040,-8730.6800
55,0.1833,0.6867,0.1300,3742.0040,-8749.7720
56,0.1847,0.6853,0.1300,3746.4400,-8738.3160
57,0.1860,0.6833,0.1307,3746.2200,-8751.0440
58,0.1880,0.6780,0.1340,3750.5760,-8750.6800
59,0.1867,0.6800,0.1333,3754.1080,-8773.8720
60,0.1867,0.6780,0.1353,3754.8560,-8788.9240
61,0.1907,0.6753,0.1340,3751.1800,-8784.1000
62,0.1907,0.6753,0.1340,3752.9000,-8793.5440
63,0.1940,0.6720,0.1340,3755.9440,-8796.0440
64,0.1947,0.6707,0.1347,3752.3480,-8810.0840
65,0.1960,0.6660,0.1380,3746.4560,-8807.6920
66,0.1920,0.6707,0.1373,3750.7240,-8814.9040
67,0.1947,0.6687,0.1367,3748.5600,-8815.2480
68,0.1933,0.6733,0.1333,3750.1520,-8803.2640
69,0.1960,0.6687,0.1353,3746.6600,-8785.3200
70,0.1940,0.6700,0.1360,3745.5840,-8786.0240
71,0.1933,0.6700,0.1367,3746.6080,-8773.1520
72,0.1933,0.6700,0.1367,3746.8200,-8779.8040
73,0.1913,0.6687,0.1400,3752.6800,-8783.5280
74,0.1893,0.6667,0.1440,3750.8040,-8794.1240
75,0.1887,0.6640,0.1473,3760.8480,-8795.6920
76,0.1900,0.6607,0.1493,3765.1040,-8783.2840
77,0.1887,0.6627,0.1487,3763.2960,-8788.1960
78,0.1900,0.6653,0.1447,3758.9000,-8777.0360
79,0.1867,0.6667,0.1467,3752.2560,-8807.3200
80,0.1873,0.6633,0.1493,3750.9840,-8806.6920
81,0.1880,0.6647,0.1473,3754.5920,-8805.2800
82,0.1880,0.6680,0.1440,3748.3760,-8793.7560
83,0.1893,0.6733,0.1373,3748.7960,-8779.4840
84,0.1913,0.6667,0.1420,3750.2160,-8761.9320
85,0.1900,0.6713,0.1387,3754.5280,-8752.6080
86,0.1887,0.6733,0.1380,3750.7080,-8758.2200
87,0.1867,0.6760,0.1373,3745.6720,-8743.5360
88,0.1853,0.6780,0.1367,3742.0200,-8718.3920
89,0.1927,0.6707,0.1367,3741.7760,-8706.5280
90,0.1927,0.6767,0.1307,3734.9720,-8726.5600
91,0.1987,0.6707,0.1307,3735.7240,-8711.2120
92,0.1927,0.6753,0.1320,3738.2720,-8728.2080
93,0.1953,0.6727,0.1320,3736.6720,-8744.0920
94,0.1920,0.6773,0.1307,3739.8680,-8756.9680
95,0.1940,0.6760,0.1300,3747.0000,-8753.2680
96,0.1907,0.6760,0.1333,3745.9560,-8766.3120
97,0.1880,0.6773,0.1347,3739.0520,-8785.2760
98,0.1940,0.6740,0.1320,3735.5200,-8791.5520
99,0.1913,0.6787,0.1300,3731.2080,-8781.1560
100,0.1913,0.6807,0.1280,3738.5160,-8778.8360
101,0.1867,0.6840,0.1293,3741.4800,-8786.9680
102,0.1847,0.6860,0.1293,3742.6080,-8783.3760
103,0.1827,0.6860,0.1313,3745.2480,-8790.0120
104,0.1840,0.6833,0.1327,3747.7760,-8764.6520
105,0.1820,0.6867,0.1313,3748.6320,-8752.3000
106,0.1800,0.6887,0.1313,3737.8840,-8764.3160
107,0.1813,0.6833,0.1353,3744.6640,-8776.4240
108,0.1820,0.6787,0.1393,3743.2000,-8776.5720
109,0.1800,0.6800,0.1400,3736.7520,-8780.2960
110,0.1793,0.6787,0.1420,3731.7000,-8781.1880
111,0.1773,0.6773,0.1453,3738.4360,-8777.7120
112,0.1800,0.6733,0.1467,3742.2000,-8781.6560
113,0.1773,0.6747,0.1480,3743.6120,-8801.7520
114,0.1680,0.6827,0.1493,3744.6120,-8808.3760
115,0.1653,0.6820,0.1527,3751.1160,-8799.4600
116,0.1627,0.6813,0.1560,3749.2680,-8802.6520
117,0.1727,0.6733,0.1540,3751.2160,-8797.1920
118,0.1700,0.6753,0.1547,3750.3360,-8797.7760
119,0.1700,0.6760,0.1540,3749.0760,-8797.0880
120,0.1707,0.6720,0.1573,3737.2720,-8802.7480
121,0.1747,0.6693,0.1560,3742.7120,-8811.2200
122,0.1787,0.6660,0.1553,3744.0320,-8780.6960
123,0.1760,0.6660,0.1580,3742.4040,-8765.3400
124,0.1760,0.6627,0.1613,3745.0360,-8771.5120
125,0.1753,0.6620,0.1627,3733.8040,-8768.1520
126,0.1773,0.6613,0.1613,3725.2320,-8776.4200
127,0.1773,0.6607,0.1620,3726.1080,-8783.8240
128,0.1760,0.6627,0.1613,3721.8360,-8786.2680
129,0.1787,0.6600,0.1613,3723.5640,-8787.6320
130,0.1833,0.6587,0.1580,3725.9360,-8788.9160
