Idx,ActionNr,Rescued
1,9383.0000,42.0000
2,18766.0000,84.2000
3,28150.0000,128.0000
4,37533.0000,177.1000
5,46916.0000,220.0000
6,56299.0000,263.5000
7,65682.0000,309.6000
8,75066.0000,354.3000
9,84449.0000,398.2000
10,93832.0000,439.8000
11,103215.0000,483.0000
12,112598.0000,528.6000
13,121982.0000,571.5000
14,131365.0000,617.8000
15,140748.0000,661.2000
16,150131.0000,709.6000
17,159514.0000,754.7000
18,168898.0000,796.3000
19,178281.0000,841.2000
20,187664.0000,890.0000
21,197047.0000,935.5000
22,206431.0000,979.6000
23,215814.0000,1022.7000
24,225197.0000,1064.4000
25,234580.0000,1106.7000
26,243963.0000,1151.4000
27,253347.0000,1195.3000
28,262730.0000,1243.3000
29,272113.0000,1289.3000
30,281496.0000,1334.1000
31,290879.0000,1380.4000
32,300263.0000,1422.5000
33,309646.0000,1469.2000
34,319029.0000,1514.9000
35,328412.0000,1560.6000
36,337795.0000,1605.3000
37,347179.0000,1648.3000
38,356562.0000,1691.4000
39,365945.0000,1734.8000
40,375328.0000,1780.9000
41,384711.0000,1827.3000
42,394095.0000,1872.5000
43,403478.0000,1916.9000
44,412861.0000,1960.2000
45,422244.0000,2003.9000
46,431627.0000,2047.3000
47,441011.0000,2092.4000
48,450394.0000,2133.6000
49,459777.0000,2180.0000
50,469160.0000,2227.5000
51,478543.0000,2271.6000
52,487927.0000,2315.3000
53,497310.0000,2358.8000
54,506693.0000,2405.4000
55,516076.0000,2452.7000
56,525459.0000,2495.3000
57,534843.0000,2538.3000
58,544226.0000,2583.1000
59,553609.0000,2625.5000
60,562992.0000,2669.4000
61,572376.0000,2713.3000
62,581759.0000,2754.7000
63,591142.0000,2798.4000
64,600525.0000,2843.8000
65,609908.0000,2888.2000
66,619292.0000,2931.2000
67,628675.0000,2977.1000
68,638058.0000,3021.0000
69,647441.0000,3064.5000
70,656824.0000,3108.0000
71,666208.0000,3152.1000
72,675591.0000,3196.8000
73,684974.0000,3243.1000
74,694357.0000,3287.0000
75,703740.0000,3331.7000
76,713124.0000,3375.0000
77,722507.0000,3419.6000
78,731890.0000,3461.9000
79,741273.0000,3506.8000
80,750656.0000,3553.0000
81,760040.0000,3601.4000
82,769423.0000,3641.7000
83,778806.0000,3684.0000
84,788189.0000,3727.6000
85,797572.0000,3772.5000
86,806956.0000,3816.5000
87,816339.0000,3862.1000
88,825722.0000,3906.1000
89,835105.0000,3949.0000
90,844488.0000,3990.5000
91,853872.0000,4034.7000
92,863255.0000,4079.5000
93,872638.0000,4124.0000
94,882021.0000,4168.2000
95,891404.0000,4212.4000
96,900788.0000,4254.7000
97,910171.0000,4298.6000
98,919554.0000,4344.6000
