EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.2115,0.2449,0.1572,294.7362,585.2840
2,0.1294,0.1315,0.0816,177.3501,380.1768
3,0.0988,0.1106,0.0711,119.4244,320.2446
4,0.0778,0.0795,0.0652,95.6134,328.7805
5,0.0586,0.0687,0.0562,98.9850,303.1882
6,0.0509,0.0725,0.0624,70.5302,288.2489
7,0.0387,0.0558,0.0500,71.9181,234.8408
8,0.0212,0.0415,0.0464,68.3123,172.9426
9,0.0193,0.0424,0.0343,65.4744,136.6327
10,0.0252,0.0460,0.0371,56.6451,124.1301
11,0.0291,0.0571,0.0450,55.0653,135.8625
12,0.0348,0.0510,0.0378,59.4807,125.7068
13,0.0381,0.0433,0.0320,48.3433,123.9981
14,0.0377,0.0436,0.0333,49.8219,118.3290
15,0.0393,0.0450,0.0395,54.7692,118.6892
16,0.0358,0.0449,0.0395,49.9694,107.1617
17,0.0308,0.0423,0.0429,49.0275,91.7072
18,0.0329,0.0463,0.0481,51.7015,102.9894
19,0.0317,0.0480,0.0465,47.3227,104.1009
20,0.0328,0.0431,0.0421,48.3260,89.1959
21,0.0288,0.0414,0.0403,49.7566,96.0371
22,0.0294,0.0379,0.0403,47.0280,90.2581
23,0.0280,0.0330,0.0367,46.8324,87.7439
24,0.0249,0.0352,0.0364,43.1156,76.5575
25,0.0237,0.0376,0.0396,41.6830,66.2235
26,0.0318,0.0347,0.0382,41.7763,67.1238
27,0.0339,0.0327,0.0419,38.5423,69.7712
28,0.0357,0.0347,0.0420,42.9611,77.1478
29,0.0386,0.0346,0.0438,46.6070,78.7083
30,0.0396,0.0344,0.0414,45.3080,80.2533
31,0.0380,0.0370,0.0399,47.1454,79.0276
32,0.0357,0.0359,0.0389,49.5429,77.9382
33,0.0346,0.0354,0.0400,48.8223,66.5962
34,0.0317,0.0297,0.0393,49.8864,84.7102
35,0.0280,0.0256,0.0359,42.4798,98.7127
36,0.0255,0.0221,0.0309,48.4992,104.5703
37,0.0200,0.0253,0.0315,48.6289,101.3066
38,0.0200,0.0291,0.0345,48.7713,108.7799
39,0.0223,0.0317,0.0350,42.4471,111.7854
40,0.0209,0.0319,0.0328,42.0777,122.1495
41,0.0196,0.0276,0.0285,42.8485,129.3847
42,0.0205,0.0353,0.0288,43.6868,148.4903
43,0.0209,0.0345,0.0225,49.5443,137.2210
44,0.0268,0.0449,0.0256,53.1429,136.8388
45,0.0298,0.0423,0.0255,52.5734,128.0245
46,0.0306,0.0403,0.0233,52.2605,114.8178
47,0.0270,0.0403,0.0249,49.7046,98.2127
48,0.0268,0.0380,0.0242,42.7960,98.7933
49,0.0296,0.0393,0.0232,52.6456,102.9663
50,0.0297,0.0420,0.0248,50.2719,93.8464
51,0.0333,0.0426,0.0251,48.9743,111.0867
52,0.0334,0.0443,0.0267,45.6421,126.9686
53,0.0381,0.0472,0.0278,40.0707,139.1787
54,0.0341,0.0375,0.0270,41.2134,156.0022
55,0.0349,0.0357,0.0304,48.3388,164.1669
56,0.0358,0.0370,0.0356,43.2718,166.1480
57,0.0322,0.0399,0.0309,38.6107,152.7421
58,0.0334,0.0415,0.0319,46.2853,158.7037
59,0.0301,0.0384,0.0353,48.5701,154.0431
60,0.0314,0.0389,0.0344,51.6041,143.5184
61,0.0304,0.0456,0.0343,49.9303,150.8510
62,0.0341,0.0482,0.0341,55.4265,148.0955
63,0.0404,0.0543,0.0334,60.6696,153.7137
64,0.0384,0.0527,0.0399,67.4111,174.0375
65,0.0360,0.0492,0.0409,72.5477,184.6995
66,0.0361,0.0527,0.0413,70.4197,183.7466
67,0.0321,0.0547,0.0408,76.2282,184.6124
68,0.0320,0.0543,0.0364,76.0349,174.4628
69,0.0326,0.0533,0.0363,69.3141,189.7583
70,0.0324,0.0550,0.0380,61.2780,169.0314
71,0.0291,0.0510,0.0368,62.9853,176.1888
72,0.0253,0.0486,0.0349,62.4731,170.3041
73,0.0189,0.0415,0.0317,58.8029,177.2315
74,0.0203,0.0368,0.0294,61.2086,158.6918
75,0.0221,0.0326,0.0276,68.5325,140.3984
76,0.0231,0.0327,0.0241,67.8089,130.8271
77,0.0198,0.0317,0.0246,60.1155,134.5368
78,0.0272,0.0347,0.0205,52.6825,106.9980
79,0.0248,0.0331,0.0181,52.4197,102.7732
80,0.0241,0.0347,0.0179,52.3145,116.9391
81,0.0260,0.0278,0.0150,48.0969,103.2348
82,0.0258,0.0251,0.0182,49.8034,109.6991
83,0.0264,0.0244,0.0167,44.0965,113.9847
84,0.0244,0.0207,0.0161,52.2346,115.1835
85,0.0255,0.0191,0.0163,49.8675,132.9146
86,0.0278,0.0191,0.0184,51.9506,129.6192
87,0.0273,0.0213,0.0203,49.1118,119.8198
88,0.0276,0.0278,0.0228,49.4354,123.9491
89,0.0276,0.0259,0.0220,47.7160,114.9771
90,0.0300,0.0269,0.0177,51.3707,100.0235
91,0.0333,0.0246,0.0131,60.3180,105.7131
92,0.0338,0.0244,0.0136,49.9337,105.2739
93,0.0362,0.0282,0.0119,42.6956,109.8828
94,0.0393,0.0291,0.0134,45.0845,92.2754
95,0.0399,0.0316,0.0144,51.0207,87.2447
96,0.0384,0.0345,0.0140,49.6292,85.8783
97,0.0425,0.0427,0.0183,49.6418,101.0528
98,0.0392,0.0422,0.0193,44.9451,99.2349
99,0.0355,0.0392,0.0187,38.5300,94.8613
100,0.0313,0.0423,0.0227,44.2360,88.4031
101,0.0320,0.0438,0.0248,48.1368,98.3041
102,0.0353,0.0450,0.0244,47.0473,104.2803
103,0.0344,0.0433,0.0235,44.5082,113.6331
104,0.0358,0.0421,0.0257,47.1859,109.5627
105,0.0340,0.0389,0.0258,42.5714,112.9093
106,0.0320,0.0384,0.0242,43.0430,97.2374
107,0.0287,0.0414,0.0291,44.0708,87.5443
108,0.0280,0.0405,0.0269,37.9858,94.9783
109,0.0281,0.0429,0.0262,34.7223,97.1830
110,0.0299,0.0414,0.0268,37.8313,93.0330
111,0.0319,0.0400,0.0289,41.8884,104.8015
112,0.0308,0.0361,0.0288,42.7019,114.3104
113,0.0320,0.0387,0.0276,39.5701,103.8543
114,0.0305,0.0420,0.0303,39.0160,85.4096
115,0.0301,0.0432,0.0309,42.1590,92.2912
116,0.0283,0.0398,0.0288,50.2909,96.6489
117,0.0300,0.0365,0.0269,51.8156,79.5014
118,0.0294,0.0325,0.0256,48.1504,86.6195
119,0.0342,0.0336,0.0291,53.6726,109.4419
120,0.0340,0.0396,0.0313,49.0389,93.3299
121,0.0345,0.0344,0.0313,43.8061,88.7170
122,0.0386,0.0395,0.0335,40.8546,92.1716
123,0.0348,0.0395,0.0378,42.7667,91.2751
124,0.0384,0.0464,0.0390,43.4992,110.2588
125,0.0396,0.0431,0.0411,37.0245,116.8708
126,0.0360,0.0380,0.0393,42.0335,117.4760
127,0.0312,0.0352,0.0364,43.0227,109.7882
128,0.0357,0.0314,0.0395,40.9174,126.9178
129,0.0354,0.0336,0.0358,42.3017,125.9352
130,0.0316,0.0315,0.0336,46.9578,117.9108
131,0.0284,0.0193,0.0293,49.7485,121.3712
132,0.0300,0.0245,0.0282,47.4284,122.5807
