Idx,ActionNr,Rescued
1,322,1
2,573,2
3,673,3
4,1157,4
5,1677,5
6,1722,6
7,2027,7
8,2498,8
9,2964,9
10,3035,10
11,3132,11
12,3211,12
13,3327,13
14,3567,14
15,3607,15
16,4040,16
17,4101,17
18,4265,18
19,4894,19
20,4955,20
21,5056,21
22,5231,22
23,5469,23
24,5724,24
25,5768,25
26,6001,26
27,6273,27
28,7136,28
29,7533,29
30,7774,30
31,7950,31
32,8214,32
33,8328,33
34,8414,34
35,8699,35
36,9065,36
37,9350,37
38,9411,38
39,9502,39
40,10136,40
41,10381,41
42,10742,42
43,11020,43
44,11487,44
45,11570,45
46,11681,46
47,12215,47
48,12256,48
49,12297,49
50,12532,50
51,12567,51
52,12742,52
53,12996,53
54,13046,54
55,13094,55
56,13143,56
57,13282,57
58,13393,58
59,13642,59
60,13782,60
61,13825,61
62,14052,62
63,14283,63
64,14409,64
65,14596,65
66,14806,66
67,14841,67
68,14917,68
69,15182,69
70,15310,70
71,15362,71
72,15587,72
73,15986,73
74,16116,74
75,16531,75
76,16666,76
77,17212,77
78,17314,78
79,17479,79
80,17654,80
81,17989,81
82,18136,82
83,18217,83
84,18381,84
85,18787,85
86,19022,86
87,19086,87
88,19356,88
89,19795,89
90,19865,90
91,19916,91
92,19972,92
93,20028,93
94,20201,94
95,20484,95
96,20824,96
97,20898,97
98,21827,98
99,22198,99
100,22531,100
101,22602,101
102,22766,102
103,22819,103
104,23046,104
105,23243,105
106,23312,106
107,23531,107
108,23842,108
109,23906,109
110,23966,110
111,24048,111
112,24132,112
113,24466,113
114,24507,114
115,24536,115
116,24746,116
117,24887,117
118,25022,118
119,25268,119
120,25535,120
121,25688,121
122,25752,122
123,25799,123
124,25871,124
125,26447,125
126,26535,126
127,26787,127
128,26845,128
129,26978,129
130,27107,130
131,27171,131
132,27606,132
133,27985,133
134,28194,134
135,28267,135
136,28541,136
137,29318,137
138,29610,138
139,29648,139
140,29930,140
141,29974,141
142,30320,142
143,30447,143
144,30559,144
145,30851,145
146,31005,146
147,31048,147
148,31123,148
149,31242,149
150,31367,150
151,31448,151
152,31702,152
153,31833,153
154,32153,154
155,32229,155
156,32290,156
157,33451,157
158,33620,158
159,33838,159
160,33893,160
161,33953,161
162,34259,162
163,34364,163
164,34818,164
165,34862,165
166,35015,166
167,35066,167
168,35259,168
169,35553,169
170,35626,170
171,35966,171
172,36240,172
173,36372,173
174,36728,174
175,36999,175
176,37181,176
177,37929,177
178,38045,178
179,38121,179
180,38358,180
181,38590,181
182,38660,182
183,38926,183
184,39090,184
185,39550,185
186,40329,186
187,40586,187
188,40810,188
189,41105,189
190,41279,190
191,41365,191
192,41455,192
193,41532,193
194,41911,194
195,41968,195
196,42055,196
197,42190,197
198,42924,198
199,43289,199
200,43324,200
201,43543,201
202,43672,202
203,43993,203
204,44069,204
205,44594,205
206,45224,206
207,45255,207
208,45392,208
209,45467,209
210,45735,210
211,45803,211
212,45874,212
213,46020,213
214,46121,214
215,46743,215
216,46787,216
217,46912,217
218,47053,218
219,47231,219
220,47285,220
221,47337,221
222,47539,222
223,47739,223
224,47793,224
225,47850,225
226,48170,226
227,48312,227
228,48399,228
229,48994,229
230,49100,230
231,49320,231
232,49509,232
233,49565,233
234,49649,234
235,49730,235
236,49776,236
237,49887,237
238,50342,238
239,50461,239
240,50529,240
241,50686,241
242,50779,242
243,50892,243
244,51347,244
245,51654,245
246,51828,246
247,52073,247
248,52373,248
249,52494,249
250,52565,250
251,52764,251
252,52824,252
253,52986,253
254,53112,254
255,53364,255
256,53606,256
257,53746,257
258,53951,258
259,53989,259
260,54146,260
261,54547,261
262,54640,262
263,54794,263
264,55032,264
265,55103,265
266,55181,266
267,55240,267
268,55318,268
269,55533,269
270,55566,270
271,55706,271
272,55769,272
273,56072,273
274,56141,274
275,56292,275
276,56611,276
277,56885,277
278,56980,278
279,57321,279
280,57385,280
281,57798,281
282,57826,282
283,57942,283
284,58280,284
285,58369,285
286,58449,286
287,58769,287
288,58896,288
289,59053,289
290,59121,290
291,59205,291
292,59331,292
293,59484,293
294,59653,294
295,59695,295
296,59931,296
297,60256,297
298,60511,298
299,60697,299
300,61057,300
301,61481,301
302,61610,302
303,61702,303
304,61989,304
305,62103,305
306,62559,306
307,62593,307
308,63538,308
309,63625,309
310,64068,310
311,64260,311
312,64641,312
313,64808,313
314,65408,314
315,65930,315
316,66126,316
317,66186,317
318,66310,318
319,66606,319
320,66839,320
321,67548,321
322,67629,322
323,67707,323
324,67798,324
325,68438,325
326,68692,326
327,68737,327
328,68996,328
329,69470,329
330,69542,330
331,69606,331
332,69764,332
333,69827,333
334,69871,334
335,70044,335
336,70171,336
337,70237,337
338,70629,338
339,70759,339
340,70870,340
341,70972,341
342,71124,342
343,71239,343
344,71306,344
345,71390,345
346,71638,346
347,71726,347
348,72471,348
349,72513,349
350,72582,350
