EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.23,0.64,0.13,3843,-8001.0
2,0.22,0.59,0.19,4169,-8381.0
3,0.21,0.66,0.13,3628,-7894.0
4,0.23,0.61,0.16,3956,-8114.0
5,0.22,0.63,0.15,3854,-8066.0
6,0.14,0.73,0.13,3617,-8261.0
7,0.1,0.78,0.12,3605,-8465.0
8,0.19,0.68,0.13,3729,-8103.0
9,0.26,0.65,0.09,3615,-7611.0
10,0.16,0.72,0.12,3448,-7984.0
11,0.15,0.75,0.1,3705,-8295.0
12,0.19,0.68,0.13,3871,-8245.0
13,0.19,0.64,0.17,4241,-8615.0
14,0.11,0.7,0.19,3754,-8560.0
15,0.23,0.65,0.12,3667,-7825.0
16,0.22,0.63,0.15,4047,-8259.0
17,0.22,0.62,0.16,3955,-8167.0
18,0.18,0.68,0.14,3663,-8091.0
19,0.12,0.71,0.17,3619,-8371.0
20,0.24,0.62,0.14,4013,-8117.0
21,0.12,0.69,0.19,3911,-8663.0
22,0.19,0.64,0.17,3867,-8241.0
23,0.23,0.63,0.14,3820,-7978.0
24,0.22,0.63,0.15,3940,-8152.0
25,0.18,0.69,0.13,3912,-8340.0
26,0.16,0.72,0.12,3493,-8029.0
27,0.14,0.67,0.19,3874,-8518.0
28,0.21,0.6,0.19,4247,-8513.0
29,0.09,0.78,0.13,3533,-8447.0
30,0.17,0.72,0.11,3362,-7844.0
31,0.25,0.61,0.14,3683,-7733.0
32,0.17,0.65,0.18,3898,-8380.0
33,0.18,0.66,0.16,3947,-8375.0
34,0.12,0.67,0.21,3882,-8634.0
35,0.19,0.63,0.18,3985,-8359.0
36,0.17,0.65,0.18,3773,-8255.0
37,0.12,0.76,0.12,3613,-8365.0
38,0.19,0.72,0.09,3214,-7588.0
39,0.13,0.75,0.12,3446,-8144.0
40,0.16,0.63,0.21,4266,-8802.0
41,0.13,0.75,0.12,3564,-8262.0
42,0.19,0.7,0.11,3547,-7921.0
43,0.2,0.66,0.14,3915,-8235.0
44,0.15,0.74,0.11,3625,-8215.0
45,0.16,0.68,0.16,3663,-8199.0
46,0.22,0.64,0.14,3676,-7888.0
47,0.16,0.61,0.23,4067,-8603.0
48,0.19,0.72,0.09,3624,-7998.0
49,0.15,0.68,0.17,3980,-8570.0
50,0.25,0.68,0.07,3618,-7668.0
51,0.15,0.68,0.17,3671,-8261.0
52,0.15,0.71,0.14,3661,-8251.0
53,0.15,0.66,0.19,3890,-8480.0
54,0.2,0.66,0.14,4036,-8356.0
55,0.2,0.68,0.12,3761,-8081.0
56,0.2,0.69,0.11,3607,-7927.0
57,0.22,0.65,0.13,3795,-8007.0
58,0.2,0.68,0.12,3811,-8131.0
59,0.15,0.73,0.12,3362,-7952.0
60,0.17,0.73,0.1,3441,-7923.0
61,0.23,0.63,0.14,3970,-8128.0
62,0.1,0.71,0.19,3993,-8853.0
63,0.15,0.65,0.2,3986,-8576.0
64,0.15,0.68,0.17,3867,-8457.0
65,0.13,0.75,0.12,3388,-8086.0
66,0.14,0.72,0.14,3717,-8361.0
67,0.24,0.65,0.11,3889,-7993.0
68,0.25,0.6,0.15,3935,-7985.0
69,0.29,0.62,0.09,3770,-7604.0
70,0.18,0.66,0.16,3784,-8212.0
71,0.2,0.65,0.15,3599,-7919.0
72,0.13,0.7,0.17,3745,-8443.0
73,0.18,0.69,0.13,3747,-8175.0
74,0.15,0.7,0.15,3711,-8301.0
75,0.19,0.62,0.19,4087,-8461.0
76,0.15,0.75,0.1,3264,-7854.0
77,0.12,0.64,0.24,4095,-8847.0
78,0.22,0.65,0.13,3952,-8164.0
79,0.15,0.71,0.14,3761,-8351.0
80,0.16,0.71,0.13,3695,-8231.0
81,0.23,0.66,0.11,3524,-7682.0
