Idx,ActionNr,Rescued
1,123,1
2,315,2
3,426,3
4,489,4
5,514,5
6,732,6
7,918,7
8,1101,8
9,1150,9
10,1322,10
11,1415,11
12,1476,12
13,2549,13
14,2627,14
15,2701,15
16,2886,16
17,3198,17
18,3588,18
19,3852,19
20,3897,20
21,3963,21
22,4951,22
23,4996,23
24,5089,24
25,5234,25
26,5452,26
27,5501,27
28,5572,28
29,5868,29
30,5979,30
31,6018,31
32,6250,32
33,6400,33
34,6454,34
35,6628,35
36,6776,36
37,6909,37
38,7032,38
39,7558,39
40,7619,40
41,7706,41
42,8310,42
43,8584,43
44,8660,44
45,8789,45
46,8868,46
47,9280,47
48,9630,48
49,10027,49
50,10068,50
51,10173,51
52,10340,52
53,10419,53
54,10649,54
55,10959,55
56,11138,56
57,11479,57
58,11902,58
59,12128,59
60,12223,60
61,12373,61
62,12794,62
63,12872,63
64,13187,64
65,13334,65
66,13417,66
67,13524,67
68,13582,68
69,13791,69
70,13868,70
71,14134,71
72,14339,72
73,14401,73
74,14447,74
75,14573,75
76,14767,76
77,14828,77
78,14931,78
79,15248,79
80,15285,80
81,15628,81
82,15706,82
83,15873,83
84,16392,84
85,16758,85
86,16831,86
87,16889,87
88,17071,88
89,17234,89
90,17814,90
91,17877,91
92,17945,92
93,18018,93
94,18385,94
95,18546,95
96,18883,96
97,18996,97
98,19278,98
99,19396,99
100,19496,100
101,19859,101
102,20382,102
103,20447,103
104,21111,104
105,21192,105
106,21849,106
107,21876,107
108,22030,108
109,22105,109
110,22207,110
111,22465,111
112,22651,112
113,22717,113
114,22816,114
115,23011,115
116,23571,116
117,23829,117
118,23896,118
119,24126,119
120,24356,120
121,24706,121
122,24796,122
123,24936,123
124,25285,124
125,25376,125
126,25802,126
127,25870,127
128,25966,128
129,26131,129
130,26282,130
131,26395,131
132,26540,132
133,26642,133
134,26770,134
135,26839,135
136,26949,136
137,27109,137
138,27325,138
139,27513,139
140,27587,140
141,27815,141
142,27872,142
143,28124,143
144,28311,144
145,28424,145
146,28516,146
147,28668,147
148,28964,148
149,29249,149
150,29443,150
151,29885,151
152,30134,152
153,30410,153
154,30560,154
155,30622,155
156,30686,156
157,30944,157
158,31018,158
159,31097,159
160,31188,160
161,31798,161
162,31861,162
163,32053,163
164,32144,164
165,32200,165
166,32670,166
167,33074,167
168,33136,168
169,33406,169
170,34555,170
171,34605,171
172,35401,172
173,35518,173
174,35871,174
175,36099,175
176,36165,176
177,36239,177
178,36395,178
179,36508,179
180,36595,180
181,36673,181
182,36783,182
183,36865,183
184,37115,184
185,37309,185
186,37697,186
187,37737,187
188,37815,188
189,37903,189
190,38274,190
191,38429,191
192,38483,192
193,38648,193
194,38802,194
195,39185,195
196,39518,196
197,39577,197
198,39900,198
199,40056,199
200,40251,200
201,40298,201
202,40563,202
203,40640,203
204,40770,204
205,41001,205
206,41371,206
207,41435,207
208,41485,208
209,41596,209
210,41662,210
211,41873,211
212,42034,212
213,42065,213
214,42208,214
215,42449,215
216,42562,216
217,43107,217
218,43194,218
219,43354,219
220,43441,220
221,43506,221
222,43645,222
223,44061,223
224,44375,224
225,44586,225
226,44660,226
227,44793,227
228,44974,228
229,45041,229
230,45292,230
231,45355,231
232,45699,232
233,45806,233
234,45893,234
235,46117,235
236,46192,236
237,46414,237
238,46461,238
239,46707,239
240,46841,240
241,46964,241
242,47118,242
243,47238,243
244,47777,244
245,47870,245
246,48177,246
247,48337,247
248,48439,248
249,48498,249
250,48826,250
251,48896,251
252,49295,252
253,49647,253
254,50083,254
255,50126,255
256,50214,256
257,50238,257
258,50327,258
259,50395,259
260,50603,260
261,50720,261
262,50900,262
263,51272,263
264,51553,264
265,51779,265
266,51868,266
267,51989,267
268,52036,268
269,52301,269
270,52424,270
271,52609,271
272,52923,272
273,53522,273
274,53617,274
275,53782,275
276,53934,276
277,54021,277
278,54438,278
279,54533,279
280,54588,280
281,54986,281
282,55158,282
283,55366,283
284,55593,284
285,55729,285
286,55860,286
287,56301,287
288,56344,288
289,56573,289
290,56658,290
291,57224,291
292,57532,292
293,57691,293
294,57742,294
295,57906,295
296,57971,296
297,58711,297
298,58794,298
299,58893,299
300,59068,300
301,59398,301
302,59697,302
303,60015,303
304,60267,304
305,60360,305
306,60405,306
307,60458,307
308,61002,308
309,61176,309
310,61287,310
311,61480,311
312,61762,312
313,62066,313
314,62514,314
315,62973,315
316,63222,316
317,63401,317
318,63489,318
319,63555,319
320,63701,320
321,63835,321
322,63890,322
323,64027,323
324,64150,324
325,64334,325
326,64412,326
327,64809,327
328,64973,328
329,65075,329
330,65558,330
331,65860,331
332,66079,332
333,66370,333
334,66702,334
335,66801,335
336,67029,336
337,67154,337
338,67338,338
339,67557,339
340,67903,340
341,68128,341
342,68237,342
343,68549,343
344,68624,344
345,68852,345
346,69020,346
347,69147,347
348,69271,348
349,69355,349
350,69517,350
351,69587,351
352,69652,352
353,69698,353
354,69750,354
355,69798,355
356,70075,356
357,70380,357
358,70505,358
359,70567,359
360,70995,360
361,71180,361
362,71671,362
363,71967,363
364,72163,364
365,72226,365
366,72329,366
367,72708,367
368,72907,368
369,73088,369
370,73356,370
371,73419,371
372,73509,372
373,73615,373
374,73716,374
375,73913,375
376,74076,376
377,74142,377
378,74251,378
379,74390,379
380,74867,380
381,75124,381
382,75200,382
383,75305,383
384,75431,384
385,75685,385
386,75813,386
387,76029,387
388,76270,388
389,76349,389
390,76410,390
391,76533,391
392,76625,392
393,76862,393
394,76901,394
395,77103,395
396,77847,396
397,77959,397
398,78005,398
399,78324,399
400,78466,400
401,79115,401
402,79356,402
403,79547,403
404,79893,404
405,79976,405
406,80025,406
407,80200,407
408,80399,408
409,80575,409
410,80734,410
411,80925,411
412,80996,412
413,81063,413
414,81149,414
415,81426,415
416,81876,416
417,81927,417
418,82263,418
419,82416,419
420,82582,420
421,82726,421
422,82888,422
423,83005,423
424,83084,424
425,83345,425
426,83706,426
427,83805,427
428,83866,428
429,83933,429
430,84132,430
431,84598,431
432,84646,432
433,84708,433
434,84911,434
435,85039,435
436,85220,436
437,85351,437
438,85466,438
439,85906,439
440,86440,440
441,86621,441
442,87014,442
443,87336,443
444,87386,444
445,87504,445
446,87834,446
447,87901,447
448,88025,448
449,88095,449
450,88249,450
451,88513,451
452,88626,452
453,88681,453
454,88708,454
455,88954,455
456,88994,456
457,89125,457
458,89281,458
459,89447,459
460,89513,460
461,90478,461
462,90561,462
463,90995,463
464,91409,464
465,91608,465
466,91973,466
