Idx,ActionNr,Rescued
1,158,1
2,218,2
3,306,3
4,533,4
5,623,5
6,792,6
7,1038,7
8,1424,8
9,1476,9
10,1794,10
11,2035,11
12,2075,12
13,2311,13
14,2576,14
15,2747,15
16,2832,16
17,3088,17
18,3142,18
19,3261,19
20,3676,20
21,3830,21
22,4038,22
23,4192,23
24,4394,24
25,4492,25
26,4824,26
27,4903,27
28,5317,28
29,5449,29
30,5516,30
31,5668,31
32,5709,32
33,5752,33
34,6011,34
35,6080,35
36,6419,36
37,6687,37
38,6891,38
39,6968,39
40,7430,40
41,7627,41
42,7654,42
43,7701,43
44,7774,44
45,8050,45
46,8311,46
47,8609,47
48,8670,48
49,8810,49
50,8894,50
51,8998,51
52,9103,52
53,10135,53
54,10181,54
55,10360,55
56,10503,56
57,10687,57
58,10966,58
59,11140,59
60,11219,60
61,11260,61
62,11370,62
63,11436,63
64,11493,64
65,11649,65
66,11823,66
67,11918,67
68,12009,68
69,12204,69
70,12483,70
71,12945,71
72,13491,72
73,13542,73
74,13582,74
75,14197,75
76,14539,76
77,14909,77
78,15049,78
79,15186,79
80,15634,80
81,15750,81
82,15939,82
83,16097,83
84,16345,84
85,16858,85
86,17183,86
87,17520,87
88,17563,88
89,17634,89
90,17741,90
91,18048,91
92,18150,92
93,18231,93
94,18667,94
95,18744,95
96,19061,96
97,19166,97
98,19709,98
99,19888,99
100,20032,100
101,20229,101
102,20319,102
103,20515,103
104,20653,104
105,20731,105
106,20792,106
107,20833,107
108,20892,108
109,20974,109
110,21029,110
111,21382,111
112,21438,112
113,21775,113
114,22486,114
115,22513,115
116,22719,116
117,22806,117
118,23022,118
119,23136,119
120,23185,120
121,23366,121
122,23423,122
123,23589,123
124,24047,124
125,24121,125
126,24263,126
127,24725,127
128,24810,128
129,24891,129
130,25182,130
131,25347,131
132,25386,132
133,25534,133
134,25636,134
135,25902,135
136,26239,136
137,26618,137
138,26891,138
139,27058,139
140,27109,140
141,27941,141
142,28162,142
143,28434,143
144,28774,144
145,28998,145
146,29581,146
147,29749,147
148,29823,148
149,30034,149
150,30260,150
151,30333,151
152,30687,152
153,30730,153
154,30911,154
155,31067,155
156,31368,156
157,32091,157
158,32164,158
159,32322,159
160,32388,160
161,32489,161
162,32646,162
163,32921,163
164,33119,164
165,33266,165
166,33726,166
167,34621,167
168,34725,168
169,34986,169
170,35043,170
171,35129,171
172,35391,172
173,35433,173
174,35586,174
175,37033,175
176,37109,176
177,37230,177
178,37329,178
179,37408,179
180,38046,180
181,38167,181
182,38513,182
183,38952,183
184,39300,184
185,40017,185
186,40222,186
187,40501,187
188,40564,188
189,40663,189
190,41151,190
191,41251,191
192,41404,192
193,41444,193
194,41650,194
