EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
156,0.15,0.68,0.17,3819,-8409.0
157,0.19,0.73,0.08,3382,-7756.0
158,0.13,0.69,0.18,4044,-8742.0
159,0.26,0.65,0.09,3871,-7867.0
160,0.2,0.72,0.08,3660,-7980.0
161,0.22,0.7,0.08,3583,-7795.0
162,0.19,0.65,0.16,3800,-8174.0
163,0.16,0.67,0.17,3653,-8189.0
164,0.2,0.68,0.12,3512,-7832.0
165,0.15,0.7,0.15,3791,-8381.0
166,0.17,0.7,0.13,3731,-8213.0
167,0.17,0.68,0.15,3654,-8136.0
168,0.2,0.66,0.14,3927,-8247.0
169,0.18,0.64,0.18,3898,-8326.0
170,0.18,0.67,0.15,3814,-8242.0
171,0.16,0.7,0.14,3591,-8127.0
172,0.18,0.69,0.13,3896,-8324.0
173,0.15,0.72,0.13,3876,-8466.0
174,0.22,0.67,0.11,3594,-7806.0
175,0.27,0.58,0.15,3963,-7905.0
176,0.15,0.68,0.17,3693,-8283.0
177,0.23,0.64,0.13,3858,-8016.0
178,0.14,0.71,0.15,3750,-8394.0
179,0.18,0.67,0.15,4125,-8553.0
180,0.23,0.63,0.14,3974,-8132.0
181,0.13,0.72,0.15,3500,-8198.0
182,0.12,0.73,0.15,3580,-8332.0
183,0.14,0.68,0.18,3843,-8487.0
184,0.13,0.73,0.14,3578,-8276.0
185,0.14,0.71,0.15,3612,-8256.0
186,0.22,0.68,0.1,3819,-8031.0
187,0.2,0.63,0.17,3994,-8314.0
188,0.21,0.64,0.15,3963,-8229.0
189,0.16,0.62,0.22,4068,-8604.0
190,0.2,0.68,0.12,3675,-7995.0
191,0.24,0.64,0.12,3766,-7870.0
192,0.21,0.71,0.08,3373,-7639.0
193,0.19,0.67,0.14,3822,-8196.0
194,0.15,0.71,0.14,3699,-8289.0
195,0.2,0.65,0.15,3803,-8123.0
196,0.21,0.67,0.12,3976,-8242.0
197,0.19,0.7,0.11,3607,-7981.0
198,0.09,0.81,0.1,3103,-8017.0
199,0.14,0.68,0.18,3896,-8540.0
200,0.2,0.69,0.11,3761,-8081.0
201,0.23,0.64,0.13,3850,-8008.0
202,0.22,0.63,0.15,3873,-8085.0
203,0.25,0.62,0.13,3755,-7805.0
204,0.19,0.66,0.15,3837,-8211.0
205,0.21,0.69,0.1,3757,-8023.0
206,0.18,0.73,0.09,3196,-7624.0
207,0.15,0.71,0.14,3565,-8155.0
208,0.19,0.67,0.14,3660,-8034.0
209,0.08,0.74,0.18,3724,-8692.0
210,0.26,0.65,0.09,3851,-7847.0
211,0.15,0.69,0.16,3748,-8338.0
212,0.26,0.61,0.13,4133,-8129.0
213,0.11,0.7,0.19,3965,-8771.0
214,0.2,0.65,0.15,3719,-8039.0
215,0.16,0.66,0.18,3639,-8175.0
216,0.18,0.7,0.12,3292,-7720.0
217,0.18,0.7,0.12,3563,-7991.0
218,0.16,0.69,0.15,3761,-8297.0
219,0.21,0.66,0.13,3724,-7990.0
220,0.2,0.69,0.11,3617,-7937.0
221,0.18,0.72,0.1,3346,-7774.0
222,0.16,0.72,0.12,3397,-7933.0
223,0.25,0.63,0.12,4023,-8073.0
224,0.23,0.59,0.18,4258,-8416.0
225,0.12,0.66,0.22,4027,-8779.0
226,0.21,0.6,0.19,4110,-8376.0
227,0.2,0.66,0.14,3974,-8294.0
228,0.18,0.74,0.08,3256,-7684.0
229,0.15,0.69,0.16,3734,-8324.0
230,0.12,0.7,0.18,3964,-8716.0
231,0.22,0.7,0.08,3432,-7644.0
232,0.2,0.65,0.15,3714,-8034.0
233,0.09,0.79,0.12,3251,-8165.0
234,0.13,0.69,0.18,3756,-8454.0
235,0.22,0.66,0.12,3582,-7794.0
236,0.24,0.64,0.12,3792,-7896.0
237,0.15,0.72,0.13,3525,-8115.0
238,0.18,0.67,0.15,4074,-8502.0
239,0.16,0.7,0.14,3769,-8305.0
240,0.11,0.76,0.13,3412,-8218.0
241,0.24,0.64,0.12,3874,-7978.0
242,0.17,0.63,0.2,4046,-8528.0
243,0.14,0.67,0.19,3680,-8324.0
244,0.25,0.68,0.07,3445,-7495.0
245,0.25,0.59,0.16,3991,-8041.0
246,0.18,0.63,0.19,3937,-8365.0
247,0.15,0.73,0.12,3305,-7895.0
248,0.19,0.68,0.13,3635,-8009.0
249,0.2,0.65,0.15,3727,-8047.0
250,0.16,0.73,0.11,3513,-8049.0
