EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.18,0.71,0.11,3646,-8074.0
2,0.19,0.67,0.14,3938,-8312.0
3,0.2,0.67,0.13,3589,-7909.0
4,0.2,0.61,0.19,4162,-8482.0
5,0.17,0.73,0.1,3562,-8044.0
6,0.18,0.68,0.14,3706,-8134.0
7,0.14,0.75,0.11,3420,-8064.0
8,0.21,0.71,0.08,3470,-7736.0
9,0.19,0.64,0.17,4115,-8489.0
10,0.18,0.69,0.13,3503,-7931.0
11,0.21,0.68,0.11,3441,-7707.0
12,0.18,0.72,0.1,3554,-7982.0
13,0.18,0.66,0.16,3848,-8276.0
14,0.18,0.68,0.14,3770,-8198.0
15,0.19,0.68,0.13,3579,-7953.0
16,0.2,0.58,0.22,4370,-8690.0
17,0.16,0.72,0.12,3677,-8213.0
18,0.1,0.73,0.17,3663,-8523.0
19,0.15,0.72,0.13,3680,-8270.0
20,0.26,0.66,0.08,3707,-7703.0
21,0.16,0.64,0.2,3955,-8491.0
22,0.19,0.66,0.15,3927,-8301.0
23,0.14,0.72,0.14,3923,-8567.0
24,0.12,0.77,0.11,3189,-7941.0
25,0.21,0.65,0.14,3794,-8060.0
26,0.16,0.68,0.16,3634,-8170.0
27,0.15,0.68,0.17,3745,-8335.0
28,0.16,0.7,0.14,3442,-7978.0
29,0.12,0.66,0.22,4136,-8888.0
30,0.18,0.71,0.11,3430,-7858.0
31,0.14,0.71,0.15,3438,-8082.0
32,0.16,0.67,0.17,3681,-8217.0
33,0.15,0.76,0.09,3481,-8071.0
34,0.14,0.65,0.21,3968,-8612.0
35,0.23,0.72,0.05,3374,-7532.0
36,0.15,0.65,0.2,3815,-8405.0
37,0.22,0.65,0.13,3845,-8057.0
38,0.2,0.66,0.14,3729,-8049.0
39,0.2,0.69,0.11,3446,-7766.0
40,0.13,0.65,0.22,3889,-8587.0
41,0.18,0.64,0.18,3893,-8321.0
42,0.23,0.61,0.16,4175,-8333.0
43,0.2,0.69,0.11,3775,-8095.0
44,0.18,0.68,0.14,3609,-8037.0
45,0.14,0.73,0.13,3643,-8287.0
46,0.17,0.66,0.17,3853,-8335.0
47,0.15,0.64,0.21,3849,-8439.0
48,0.15,0.72,0.13,3553,-8143.0
49,0.22,0.58,0.2,4440,-8652.0
50,0.18,0.69,0.13,3605,-8033.0
51,0.25,0.67,0.08,3610,-7660.0
52,0.24,0.66,0.1,3991,-8095.0
53,0.23,0.62,0.15,3970,-8128.0
54,0.16,0.79,0.05,3047,-7583.0
55,0.24,0.64,0.12,3965,-8069.0
56,0.18,0.64,0.18,4008,-8436.0
57,0.18,0.68,0.14,3685,-8113.0
58,0.19,0.7,0.11,3790,-8164.0
59,0.2,0.67,0.13,3877,-8197.0
60,0.16,0.67,0.17,3530,-8066.0
61,0.16,0.73,0.11,3366,-7902.0
62,0.13,0.76,0.11,3572,-8270.0
63,0.15,0.77,0.08,3317,-7907.0
64,0.16,0.71,0.13,3614,-8150.0
65,0.23,0.57,0.2,4303,-8461.0
66,0.1,0.76,0.14,3689,-8549.0
67,0.13,0.7,0.17,3787,-8485.0
68,0.18,0.62,0.2,4267,-8695.0
69,0.16,0.71,0.13,3603,-8139.0
70,0.21,0.66,0.13,3755,-8021.0
71,0.17,0.71,0.12,3581,-8063.0
72,0.17,0.69,0.14,3902,-8384.0
73,0.1,0.71,0.19,3791,-8651.0
74,0.14,0.74,0.12,3727,-8371.0
75,0.22,0.68,0.1,3677,-7889.0
76,0.16,0.69,0.15,3710,-8246.0
77,0.18,0.75,0.07,3376,-7804.0
78,0.18,0.7,0.12,3563,-7991.0
79,0.13,0.77,0.1,3454,-8152.0
80,0.18,0.67,0.15,3826,-8254.0
81,0.25,0.6,0.15,3916,-7966.0
82,0.14,0.75,0.11,3561,-8205.0
83,0.16,0.67,0.17,3812,-8348.0
84,0.18,0.66,0.16,3910,-8338.0
85,0.25,0.59,0.16,3927,-7977.0
86,0.15,0.65,0.2,3905,-8495.0
87,0.11,0.73,0.16,3521,-8327.0
88,0.17,0.69,0.14,3521,-8003.0
89,0.17,0.72,0.11,3662,-8144.0
90,0.16,0.61,0.23,4202,-8738.0
91,0.12,0.74,0.14,3688,-8440.0
92,0.08,0.7,0.22,3828,-8796.0
93,0.17,0.71,0.12,3477,-7959.0
94,0.15,0.73,0.12,3661,-8251.0
95,0.22,0.67,0.11,3333,-7545.0
96,0.2,0.56,0.24,4364,-8684.0
97,0.19,0.69,0.12,3742,-8116.0
98,0.19,0.57,0.24,4513,-8887.0
99,0.19,0.64,0.17,4135,-8509.0
100,0.24,0.67,0.09,3830,-7934.0
101,0.16,0.72,0.12,3654,-8190.0
