EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
187,0.2,0.65,0.15,3480,-7800.0
188,0.16,0.7,0.14,3677,-8213.0
189,0.17,0.7,0.13,3587,-8069.0
190,0.23,0.65,0.12,3923,-8081.0
191,0.22,0.61,0.17,3959,-8171.0
192,0.21,0.71,0.08,3390,-7656.0
193,0.22,0.67,0.11,3774,-7986.0
194,0.16,0.69,0.15,3748,-8284.0
195,0.15,0.7,0.15,3556,-8146.0
196,0.11,0.69,0.2,3732,-8538.0
197,0.1,0.7,0.2,3808,-8668.0
198,0.18,0.65,0.17,4144,-8572.0
199,0.2,0.7,0.1,3348,-7668.0
200,0.23,0.55,0.22,4460,-8618.0
201,0.17,0.67,0.16,3867,-8349.0
202,0.14,0.72,0.14,3716,-8360.0
203,0.21,0.71,0.08,3491,-7757.0
204,0.17,0.71,0.12,3606,-8088.0
205,0.16,0.64,0.2,4195,-8731.0
206,0.15,0.68,0.17,3988,-8578.0
207,0.2,0.62,0.18,4215,-8535.0
208,0.23,0.6,0.17,3889,-8047.0
209,0.22,0.63,0.15,3913,-8125.0
210,0.17,0.71,0.12,3822,-8304.0
211,0.31,0.57,0.12,3927,-7653.0
212,0.16,0.74,0.1,3514,-8050.0
213,0.22,0.65,0.13,4053,-8265.0
214,0.2,0.64,0.16,3979,-8299.0
215,0.21,0.64,0.15,4091,-8357.0
216,0.19,0.69,0.12,3667,-8041.0
217,0.15,0.73,0.12,3555,-8145.0
218,0.21,0.67,0.12,3620,-7886.0
219,0.2,0.7,0.1,3856,-8176.0
220,0.14,0.72,0.14,3506,-8150.0
221,0.18,0.66,0.16,3741,-8169.0
222,0.13,0.77,0.1,3508,-8206.0
223,0.22,0.66,0.12,3771,-7983.0
224,0.12,0.75,0.13,3554,-8306.0
225,0.14,0.76,0.1,3352,-7996.0
226,0.23,0.69,0.08,3635,-7793.0
227,0.17,0.65,0.18,4060,-8542.0
228,0.25,0.65,0.1,3690,-7740.0
229,0.2,0.67,0.13,3865,-8185.0
230,0.16,0.74,0.1,3443,-7979.0
231,0.22,0.64,0.14,3988,-8200.0
232,0.17,0.63,0.2,4262,-8744.0
233,0.18,0.68,0.14,3977,-8405.0
234,0.17,0.71,0.12,3471,-7953.0
235,0.21,0.72,0.07,3503,-7769.0
236,0.12,0.72,0.16,3681,-8433.0
237,0.27,0.63,0.1,3730,-7672.0
238,0.17,0.7,0.13,3674,-8156.0
239,0.1,0.74,0.16,3684,-8544.0
240,0.16,0.68,0.16,3703,-8239.0
241,0.21,0.67,0.12,3883,-8149.0
242,0.22,0.65,0.13,3870,-8082.0
243,0.16,0.7,0.14,3643,-8179.0
244,0.19,0.72,0.09,3379,-7753.0
245,0.14,0.72,0.14,3462,-8106.0
246,0.19,0.66,0.15,3714,-8088.0
247,0.29,0.64,0.07,3658,-7492.0
248,0.19,0.7,0.11,3581,-7955.0
249,0.11,0.7,0.19,3655,-8461.0
250,0.19,0.71,0.1,3592,-7966.0
