Idx,ActionNr,Rescued
1,275,1
2,411,2
3,765,3
4,1130,4
5,1267,5
6,1336,6
7,2074,7
8,2294,8
9,2353,9
10,2428,10
11,2644,11
12,3081,12
13,3359,13
14,3724,14
15,3783,15
16,4382,16
17,4477,17
18,4603,18
19,4808,19
20,4851,20
21,5534,21
22,6468,22
23,6577,23
24,6704,24
25,6800,25
26,6876,26
27,7302,27
28,7520,28
29,7557,29
30,7616,30
31,7665,31
32,7872,32
33,7950,33
34,8059,34
35,8100,35
36,8366,36
37,8536,37
38,8608,38
39,8675,39
40,8885,40
41,8997,41
42,9282,42
43,9549,43
44,9671,44
45,9711,45
46,9787,46
47,10013,47
48,10081,48
49,10407,49
50,10445,50
51,10788,51
52,10985,52
53,11027,53
54,11082,54
55,11343,55
56,11440,56
57,11691,57
58,11943,58
59,12090,59
60,12231,60
61,12275,61
62,12353,62
63,12430,63
64,13110,64
65,13286,65
66,13445,66
67,13536,67
68,13720,68
69,13783,69
70,13981,70
71,14732,71
72,14958,72
73,15969,73
74,16383,74
75,16474,75
76,16617,76
77,17562,77
78,17898,78
79,18169,79
80,18218,80
81,18287,81
82,18328,82
83,18409,83
84,18700,84
85,18819,85
86,18884,86
87,19429,87
88,20111,88
89,20182,89
90,20522,90
91,20646,91
92,21023,92
93,21100,93
94,21180,94
95,21458,95
96,21771,96
97,21836,97
98,21914,98
99,22219,99
100,22269,100
101,22487,101
102,23272,102
103,23363,103
104,23534,104
105,23645,105
106,23838,106
107,23893,107
108,23960,108
109,24350,109
110,24445,110
111,24802,111
112,24852,112
113,25265,113
114,25376,114
115,25829,115
116,25899,116
117,26030,117
118,26087,118
119,26163,119
120,26890,120
121,27084,121
122,27114,122
123,27187,123
124,27273,124
125,27423,125
126,27474,126
127,27535,127
128,28238,128
129,28443,129
130,28958,130
131,29020,131
132,29097,132
133,29218,133
134,30287,134
135,30370,135
136,30470,136
137,30521,137
138,30741,138
139,31039,139
140,31253,140
141,31384,141
142,31444,142
143,31783,143
144,31926,144
145,32624,145
146,32704,146
147,32879,147
148,33080,148
149,34090,149
150,34236,150
151,34497,151
152,34630,152
153,34833,153
154,35131,154
155,35209,155
156,35249,156
157,35362,157
158,35398,158
159,35623,159
160,35927,160
161,36004,161
162,36441,162
163,36505,163
164,36593,164
165,36659,165
166,36798,166
167,36876,167
168,37164,168
169,37243,169
170,37285,170
171,37349,171
172,37382,172
173,37628,173
174,37662,174
175,37729,175
176,38039,176
177,38150,177
178,38347,178
179,38508,179
180,39015,180
181,39076,181
182,39969,182
183,40498,183
184,40743,184
185,41605,185
186,41756,186
187,42014,187
188,42102,188
189,42193,189
190,43634,190
191,43928,191
192,44004,192
193,44283,193
194,44402,194
195,44494,195
196,44645,196
197,45898,197
198,46129,198
199,46621,199
200,46807,200
201,46890,201
202,47085,202
203,47481,203
204,47939,204
205,48049,205
206,48340,206
207,48409,207
208,48689,208
209,48734,209
210,48798,210
211,48855,211
212,48987,212
213,49305,213
214,49653,214
215,49958,215
216,50067,216
217,50226,217
218,50496,218
219,50607,219
220,50884,220
221,50959,221
222,51020,222
223,51174,223
224,51374,224
225,51623,225
226,51805,226
227,51869,227
228,52267,228
229,52548,229
230,52618,230
231,52795,231
232,52859,232
233,52944,233
234,53114,234
235,53210,235
236,53333,236
237,53613,237
238,53799,238
239,53894,239
240,54560,240
241,54706,241
242,54796,242
243,54873,243
244,54992,244
245,55084,245
246,55163,246
247,55208,247
248,55239,248
249,55325,249
250,55933,250
251,55994,251
252,56147,252
253,56527,253
254,56631,254
255,56902,255
256,57324,256
257,57399,257
258,58238,258
259,58598,259
260,58722,260
261,58838,261
262,59435,262
263,59641,263
264,60329,264
265,60971,265
266,61414,266
267,61506,267
268,61757,268
269,61835,269
270,62043,270
271,62584,271
272,62712,272
273,62782,273
274,63024,274
275,63113,275
276,63192,276
277,63299,277
278,63607,278
279,64008,279
280,64153,280
281,64292,281
282,64533,282
283,64967,283
284,65089,284
285,65280,285
286,65321,286
287,65375,287
288,65520,288
289,65619,289
290,66464,290
291,66657,291
292,66734,292
293,66930,293
294,67031,294
295,67433,295
296,67481,296
297,67637,297
298,67807,298
299,67974,299
300,68146,300
301,68368,301
302,68558,302
303,68785,303
304,69294,304
305,69476,305
306,69543,306
307,69713,307
308,69824,308
309,70018,309
310,70148,310
311,70335,311
312,70534,312
313,70569,313
314,70862,314
315,71471,315
316,71549,316
317,71890,317
318,72046,318
319,72147,319
320,72428,320
321,72564,321
322,72736,322
323,72844,323
324,72984,324
325,73320,325
326,73864,326
327,73933,327
328,74017,328
329,74094,329
330,74157,330
331,74498,331
332,74752,332
333,75150,333
334,75892,334
335,76045,335
336,76700,336
337,77083,337
338,77287,338
339,77635,339
340,77902,340
341,77984,341
342,78076,342
343,78473,343
344,78657,344
345,79019,345
346,79348,346
347,79453,347
348,79493,348
349,79592,349
350,79697,350
351,79739,351
352,79804,352
353,79871,353
354,80020,354
355,80218,355
356,80337,356
357,80408,357
358,80547,358
359,80631,359
360,80789,360
361,80858,361
362,81114,362
363,81252,363
364,81319,364
365,81556,365
366,81889,366
367,81975,367
368,82175,368
369,82236,369
370,82290,370
371,83306,371
372,83368,372
373,83397,373
374,83617,374
375,83689,375
376,83987,376
377,84098,377
378,84332,378
379,84431,379
380,84670,380
381,84872,381
382,84994,382
383,85042,383
384,85185,384
385,85264,385
386,85319,386
387,85474,387
388,85577,388
389,85892,389
390,86157,390
391,86556,391
392,86754,392
393,87004,393
394,87183,394
395,87546,395
396,87716,396
397,88492,397
398,88586,398
399,88794,399
400,88852,400
401,88953,401
402,89254,402
403,89304,403
404,89379,404
405,89564,405
406,89768,406
407,89843,407
408,89934,408
409,90073,409
410,90196,410
411,90517,411
412,90607,412
413,90665,413
414,90718,414
415,90893,415
416,91211,416
417,91377,417
418,91497,418
419,91766,419
420,91912,420
421,92256,421
422,92352,422
423,92572,423
424,92632,424
425,92791,425
426,92846,426
427,93042,427
428,93127,428
429,93213,429
430,93293,430
431,93343,431
432,93546,432
433,93599,433
434,93905,434
435,93935,435
436,94975,436
437,95084,437
438,95278,438
439,95638,439
440,95801,440
441,96619,441
442,97310,442
443,97678,443
444,97968,444
445,98447,445
446,98765,446
