Idx,ActionNr,Rescued
1,205,1
2,317,2
3,504,3
4,562,4
5,803,5
6,917,6
7,974,7
8,1050,8
9,1169,9
10,1316,10
11,2075,11
12,2365,12
13,2408,13
14,2453,14
15,3024,15
16,3238,16
17,3336,17
18,3550,18
19,3735,19
20,3804,20
21,4066,21
22,4436,22
23,4645,23
24,4721,24
25,4795,25
26,5099,26
27,5234,27
28,5309,28
29,5359,29
30,5518,30
31,5643,31
32,6248,32
33,6519,33
34,6847,34
35,7060,35
36,7247,36
37,7339,37
38,7648,38
39,7726,39
40,7775,40
41,7848,41
42,7916,42
43,7983,43
44,8095,44
45,8497,45
46,9017,46
47,9077,47
48,9140,48
49,9359,49
50,9448,50
51,9691,51
52,10044,52
53,10089,53
54,10384,54
55,10692,55
56,10924,56
57,11033,57
58,11204,58
59,11286,59
60,11461,60
61,11998,61
62,12070,62
63,12266,63
64,12822,64
65,13148,65
66,13227,66
67,13442,67
68,13542,68
69,13598,69
70,13627,70
71,13817,71
72,14189,72
73,14269,73
74,14404,74
75,14467,75
76,14658,76
77,15110,77
78,15581,78
79,15650,79
80,15781,80
81,15966,81
82,16230,82
83,16346,83
84,16409,84
85,16475,85
86,16757,86
87,16984,87
88,17435,88
89,17602,89
90,17776,90
91,17817,91
92,18303,92
93,18370,93
94,18897,94
95,18968,95
96,19092,96
97,19130,97
98,19527,98
99,19726,99
100,19796,100
101,19970,101
102,20225,102
103,20497,103
104,20541,104
105,20600,105
106,20630,106
107,20833,107
108,21492,108
109,21528,109
110,21711,110
111,22147,111
112,22603,112
113,22755,113
114,22823,114
115,22887,115
116,23075,116
117,23590,117
118,23648,118
119,23814,119
120,24798,120
121,25058,121
122,25152,122
123,25176,123
124,25335,124
125,25371,125
126,25508,126
127,26121,127
128,26503,128
129,26563,129
130,26611,130
131,26754,131
132,27137,132
133,27201,133
134,27312,134
135,27469,135
136,27515,136
137,27738,137
138,27989,138
139,28065,139
140,28326,140
141,28440,141
142,28540,142
143,29133,143
144,29234,144
145,29356,145
146,29423,146
147,29493,147
148,29710,148
149,29761,149
150,30304,150
151,30375,151
152,30658,152
153,30905,153
154,30982,154
155,31195,155
156,31428,156
157,31834,157
158,32142,158
159,32366,159
160,32415,160
161,32447,161
162,32620,162
163,32743,163
164,32930,164
165,33416,165
166,33519,166
167,33697,167
168,34092,168
169,34162,169
170,34369,170
171,34627,171
172,34821,172
173,34894,173
174,34996,174
175,35242,175
176,35589,176
177,35682,177
178,35869,178
179,36126,179
180,36360,180
181,36441,181
182,36586,182
183,36666,183
184,36922,184
185,37344,185
186,37403,186
187,37453,187
188,37488,188
189,37656,189
190,37937,190
191,38428,191
192,38471,192
193,38525,193
194,38564,194
195,38727,195
196,38795,196
197,39083,197
198,39522,198
199,39603,199
200,39693,200
201,39760,201
202,40204,202
203,40330,203
204,40451,204
205,40552,205
206,40777,206
207,40940,207
208,41348,208
209,41555,209
210,41715,210
211,42000,211
212,42316,212
213,42452,213
214,42625,214
215,42691,215
216,42763,216
217,43092,217
218,43254,218
219,43447,219
220,43650,220
221,43870,221
222,43925,222
223,44005,223
224,44166,224
225,44314,225
226,44414,226
227,44485,227
228,44714,228
229,45064,229
230,45377,230
231,45437,231
232,45736,232
233,46035,233
234,46265,234
235,46366,235
236,46411,236
237,46896,237
238,47084,238
239,47625,239
240,47788,240
241,47954,241
242,47989,242
243,48051,243
244,48422,244
245,48538,245
246,48604,246
247,49190,247
248,49421,248
249,49827,249
250,50076,250
251,50141,251
252,50182,252
253,50372,253
254,50542,254
255,50672,255
256,50805,256
257,51080,257
258,51555,258
259,51701,259
260,51948,260
261,52266,261
262,52336,262
263,52453,263
264,52535,264
265,52654,265
266,52785,266
267,53023,267
268,53152,268
269,53614,269
270,53664,270
271,54215,271
272,54330,272
273,54354,273
274,54534,274
275,54669,275
276,55012,276
277,55106,277
278,55232,278
279,55658,279
280,55711,280
281,56205,281
282,56277,282
283,56599,283
284,56665,284
285,56826,285
286,57631,286
287,58146,287
288,58278,288
289,58338,289
290,58390,290
291,58670,291
292,58712,292
293,58789,293
294,58979,294
295,59023,295
296,59283,296
297,59569,297
298,59634,298
299,59755,299
300,59825,300
301,59909,301
302,60021,302
303,60260,303
304,61220,304
305,61545,305
306,61598,306
307,61639,307
308,61759,308
309,61924,309
310,62147,310
311,62234,311
312,62436,312
313,62531,313
314,62951,314
315,63688,315
316,64295,316
317,64568,317
318,64830,318
319,65102,319
320,65236,320
321,65551,321
322,66119,322
323,66370,323
324,66793,324
325,67072,325
326,67180,326
327,67254,327
328,67443,328
329,67567,329
330,68221,330
331,68515,331
332,68604,332
333,68817,333
334,68948,334
335,69729,335
336,69929,336
337,70318,337
338,70395,338
339,70591,339
340,70735,340
341,71032,341
342,71192,342
343,71444,343
344,71550,344
345,71595,345
346,71755,346
347,71859,347
348,72179,348
349,72603,349
350,72675,350
351,72826,351
352,72969,352
353,73051,353
354,73150,354
355,73279,355
356,73360,356
357,73419,357
358,73557,358
359,73723,359
360,73775,360
361,73848,361
362,73951,362
363,74042,363
364,74107,364
365,74185,365
366,74855,366
367,74935,367
368,75474,368
369,75734,369
370,75851,370
371,75898,371
372,75943,372
373,76109,373
374,76182,374
375,76220,375
376,76868,376
377,77293,377
378,77335,378
379,77463,379
380,77806,380
381,77865,381
382,78598,382
383,78761,383
384,79192,384
385,79323,385
386,79398,386
387,79457,387
388,79514,388
389,79600,389
