Idx,ActionNr,Rescued
1,184,1
2,323,2
3,659,3
4,1367,4
5,1570,5
6,1805,6
7,1961,7
8,2455,8
9,2654,9
10,2768,10
11,2956,11
12,3283,12
13,3623,13
14,3697,14
15,3934,15
16,4042,16
17,4118,17
18,4622,18
19,4696,19
20,4783,20
21,5113,21
22,5474,22
23,5795,23
24,5850,24
25,6007,25
26,6202,26
27,6280,27
28,6409,28
29,6622,29
30,6862,30
31,6913,31
32,7047,32
33,7127,33
34,7410,34
35,7657,35
36,7683,36
37,7917,37
38,8426,38
39,9142,39
40,9252,40
41,9315,41
42,9355,42
43,10089,43
44,10112,44
45,10179,45
46,10307,46
47,10487,47
48,11072,48
49,11214,49
50,11331,50
51,11721,51
52,11853,52
53,11921,53
54,12442,54
55,12521,55
56,12652,56
57,12821,57
58,12991,58
59,13138,59
60,13199,60
61,13573,61
62,13691,62
63,13790,63
64,13853,64
65,14113,65
66,14646,66
67,14825,67
68,14876,68
69,15593,69
70,15657,70
71,15691,71
72,15819,72
73,15941,73
74,15996,74
75,16175,75
76,16281,76
77,16326,77
78,16390,78
79,16435,79
80,16715,80
81,16763,81
82,16852,82
83,16942,83
84,17035,84
85,17166,85
86,17440,86
87,17780,87
88,17958,88
89,18504,89
90,18769,90
91,19036,91
92,19110,92
93,19861,93
94,19902,94
95,19976,95
96,20279,96
97,20506,97
98,21316,98
99,21429,99
100,21575,100
101,21745,101
102,21919,102
103,21974,103
104,22378,104
105,22971,105
106,23272,106
107,23361,107
108,23675,108
109,23727,109
110,23851,110
111,24039,111
112,24763,112
113,24938,113
114,25330,114
115,25740,115
116,26379,116
117,26569,117
118,26636,118
119,27060,119
120,27130,120
121,27211,121
122,27469,122
123,27682,123
124,27991,124
125,28245,125
126,28418,126
127,28585,127
128,28635,128
129,28923,129
130,28983,130
131,29044,131
132,29101,132
133,29459,133
134,29512,134
135,29588,135
136,29829,136
137,30006,137
138,30086,138
139,30452,139
140,30656,140
141,30731,141
142,30770,142
143,30814,143
144,31903,144
145,32133,145
146,32232,146
147,32294,147
148,32355,148
149,32512,149
150,32588,150
151,33160,151
152,33471,152
153,33553,153
154,33995,154
155,34533,155
156,34841,156
157,35177,157
158,35329,158
159,35362,159
160,35543,160
161,35811,161
162,35851,162
163,35940,163
164,36437,164
165,37177,165
166,37239,166
167,37400,167
168,37557,168
169,37664,169
170,37963,170
171,38376,171
172,38672,172
173,39022,173
174,39054,174
175,39150,175
176,39213,176
177,39374,177
178,39454,178
179,39533,179
180,39831,180
181,39921,181
182,40578,182
183,41167,183
184,41511,184
185,41603,185
186,41947,186
187,42142,187
188,42276,188
189,42545,189
190,42694,190
191,42850,191
192,42955,192
193,43194,193
194,43841,194
195,44581,195
196,44864,196
197,44925,197
198,44986,198
199,45403,199
200,45502,200
201,45725,201
202,45760,202
203,46107,203
204,46198,204
205,46237,205
206,46275,206
207,46417,207
208,46511,208
209,46602,209
210,46818,210
211,46883,211
212,47587,212
213,47642,213
214,48013,214
215,48067,215
216,49029,216
217,49073,217
218,49256,218
219,49915,219
220,49992,220
221,50045,221
222,50109,222
223,50187,223
224,50289,224
225,50336,225
226,50431,226
227,50644,227
228,50711,228
229,50834,229
230,51211,230
231,51288,231
232,51348,232
233,51434,233
234,51934,234
235,52083,235
236,52228,236
237,52550,237
238,53601,238
239,53671,239
240,53756,240
241,53817,241
242,53846,242
243,53946,243
244,54622,244
245,54765,245
246,54933,246
247,55004,247
248,55305,248
249,55461,249
250,55999,250
251,56319,251
252,56403,252
253,56735,253
254,56929,254
255,56964,255
256,57291,256
257,57330,257
258,57576,258
259,57981,259
260,58064,260
261,58120,261
262,58235,262
263,58577,263
264,58648,264
265,59079,265
266,59304,266
267,59893,267
268,60119,268
269,60337,269
270,60804,270
271,60941,271
272,61122,272
273,61431,273
274,61530,274
275,61703,275
276,61807,276
277,62143,277
278,62393,278
279,62505,279
280,62926,280
281,63139,281
282,63440,282
283,63720,283
284,63847,284
285,64273,285
286,64333,286
287,64592,287
288,65220,288
289,65401,289
290,65661,290
291,66112,291
292,66145,292
293,66219,293
294,66453,294
295,67396,295
296,67549,296
297,67611,297
298,67676,298
299,67815,299
300,67867,300
301,68386,301
302,68598,302
303,68782,303
304,68924,304
305,69027,305
306,69125,306
307,69363,307
308,69433,308
309,69511,309
310,69635,310
