Idx,ActionNr,Rescued
1,0.0000,
2,0.0000,
3,0.0000,
4,0.0000,
5,0.0000,
6,0.0000,
7,0.0000,
8,0.0000,
9,0.0000,
10,0.0000,
11,0.0000,
12,0.0000,
13,0.0000,
14,0.0000,
15,0.0000,
16,0.0000,
17,0.0000,
18,0.0000,
19,0.0000,
20,0.0000,
21,0.0000,256.1916
22,0.0000,263.7139
23,0.0000,270.0803
24,0.0000,278.0449
25,0.0000,282.8168
26,0.0000,288.7162
27,0.0000,294.6439
28,0.0000,301.2995
29,0.0000,313.6856
30,0.0000,328.2073
31,0.0000,334.5974
32,0.0000,341.2518
33,0.0000,348.6996
34,0.0000,358.5011
35,0.0000,371.4930
36,0.0000,386.0785
37,0.0000,398.4980
38,0.0000,410.9863
39,0.0000,423.5925
40,0.0000,436.7028
41,0.0000,451.6054
42,0.0000,470.7974
43,0.0000,490.0309
44,0.0000,505.3241
45,0.0000,526.0620
46,0.0000,551.0679
47,0.0000,581.4380
48,0.0000,610.5442
49,0.0000,631.1747
50,0.0000,653.6646
51,0.0000,678.6061
52,0.0000,701.5584
53,0.0000,715.3279
54,0.0000,726.5713
55,0.0000,736.4174
56,0.0000,747.4877
57,0.0000,768.3800
58,0.0000,783.7802
59,0.0000,808.5069
60,0.0000,834.3763
61,0.0000,857.9255
62,0.0000,883.8508
63,0.0000,926.5283
64,0.0000,960.5551
65,0.0000,993.5607
66,0.0000,1022.0782
67,0.0000,1050.1826
68,0.0000,1069.8051
69,0.0000,1098.9099
70,0.0000,1125.0158
71,0.0000,1151.6476
72,0.0000,1189.2690
73,0.0000,1229.6221
74,0.0000,1271.6363
75,0.0000,1311.1293
76,0.0000,1355.5435
77,0.0000,1397.1596
78,0.0000,1441.9366
79,0.0000,1477.9233
80,0.0000,1515.4979
81,0.0000,1551.8882
82,0.0000,1584.4947
83,0.0000,1620.4674
84,0.0000,1656.2334
85,0.0000,1687.2037
86,0.0000,1723.5802
87,0.0000,1753.0309
88,0.0000,1786.8096
89,0.0000,1819.6918
90,0.0000,1853.1765
91,0.0000,1876.9613
92,0.0000,1892.2840
93,0.0000,1915.0613
94,0.0000,1935.5695
95,0.0000,1955.7877
96,0.0000,1972.6030
97,0.0000,1988.5500
98,0.0000,2007.1007
99,0.0000,2034.4062
100,0.0000,2063.1744
101,0.0000,2091.3839
102,0.0000,2121.3617
103,0.0000,2152.4767
104,0.0000,2182.9449
105,0.0000,2211.8086
106,0.0000,2234.9290
107,0.0000,2250.4373
108,0.0000,2265.7875
109,0.0000,2280.8242
110,0.0000,2302.6376
111,0.0000,2317.1543
112,0.0000,2339.4532
113,0.0000,2362.9986
114,0.0000,2380.9198
115,0.0000,2403.1925
116,0.0000,2439.2408
117,0.0000,2475.4320
118,0.0000,2506.6340
119,0.0000,2535.0882
120,0.0000,2564.5107
121,0.0000,2588.8568
122,0.0000,2617.1075
123,0.0000,2634.5657
124,0.0000,2654.5662
125,0.0000,2680.1070
126,0.0000,2703.9876
127,0.0000,2728.4638
128,0.0000,2750.3528
129,0.0000,2768.6258
130,0.0000,2784.8495
131,0.0000,2797.2569
132,0.0000,2811.9506
133,0.0000,2825.7930
134,0.0000,2844.1344
135,0.0000,2859.7032
136,0.0000,2867.5182
137,0.0000,2875.2936
138,0.0000,2880.4048
139,0.0000,2892.5618
140,0.0000,2907.4794
141,0.0000,2910.6345
142,0.0000,2921.9703
143,0.0000,2933.7627
144,0.0000,2939.2597
145,0.0000,2944.4573
146,0.0000,2957.4353
147,0.0000,2970.7302
148,0.0000,2990.3763
149,0.0000,3005.5996
150,0.0000,3017.9696
151,0.0000,3027.9914
152,0.0000,3047.1706
153,0.0000,3054.7897
154,0.0000,3066.2655
155,0.0000,3085.8679
156,0.0000,3099.7671
157,0.0000,3107.8516
158,0.0000,3104.9839
159,0.0000,3095.9860
160,0.0000,3085.8009
161,0.0000,3058.9471
162,0.0000,3019.0969
163,0.0000,2980.7624
164,0.0000,2944.8662
165,0.0000,2912.6515
166,0.0000,2879.1014
167,0.0000,2848.9788
168,0.0000,2820.9390
169,0.0000,2793.1945
170,0.0000,2765.4262
171,0.0000,2731.7410
172,0.0000,2676.6844
173,0.0000,2627.7277
174,0.0000,2581.1929
175,0.0000,2538.4867
176,0.0000,2480.6616
177,0.0000,2407.2276
178,0.0000,2333.7294
179,0.0000,2259.2539
180,0.0000,2188.7842
181,0.0000,2120.7451
182,0.0000,2056.1445
183,0.0000,1995.5399
184,0.0000,1940.2225
185,0.0000,1884.2170
186,0.0000,1831.3987
187,0.0000,1780.0284
188,0.0000,1718.5870
189,0.0000,1649.4030
190,0.0000,1579.1492
191,0.0000,1509.3895
192,0.0000,1439.2277
193,0.0000,1370.2384
194,0.0000,1303.2702
195,0.0000,1240.4342
196,0.0000,1176.7434
197,0.0000,1116.9697
198,0.0000,1059.7995
199,0.0000,1005.0354
200,0.0000,950.8835
