Idx,ActionNr,Rescued
1,0.0000,2.3854
2,0.0000,12.1248
3,0.0000,26.7425
4,0.0000,41.4299
5,0.0000,71.1649
6,0.0000,89.0258
7,0.0000,108.7399
8,0.0000,126.1511
9,0.0000,137.3186
10,0.0000,155.2335
11,0.0000,172.5145
12,0.0000,191.5113
13,0.0000,211.7793
14,0.0000,237.9853
15,0.0000,261.2784
16,0.0000,281.0968
17,0.0000,302.9152
18,0.0000,315.4150
19,0.0000,330.3386
20,0.0000,358.7978
21,0.0000,382.3292
22,0.0000,392.1959
23,0.0000,441.2797
24,0.0000,488.0214
25,0.0000,516.3367
26,0.0000,540.3699
27,0.0000,559.4914
28,0.0000,592.4893
29,0.0000,673.4562
30,0.0000,717.9351
31,0.0000,746.3006
32,0.0000,784.8671
33,0.0000,784.9943
34,0.0000,782.5789
35,0.0000,863.8160
36,0.0000,934.9144
37,0.0000,996.2664
38,0.0000,1065.2002
39,0.0000,1110.0409
40,0.0000,1149.8463
41,0.0000,1241.9007
42,0.0000,1263.5344
43,0.0000,1281.5328
44,0.0000,1366.4826
45,0.0000,1441.8261
46,0.0000,1487.2236
47,0.0000,1555.7073
48,0.0000,1592.3383
49,0.0000,1633.8466
50,0.0000,1643.2651
51,0.0000,1761.8664
52,0.0000,1839.3768
53,0.0000,1872.7741
54,0.0000,1886.3923
55,0.0000,1906.7483
56,0.0000,1941.6387
57,0.0000,1995.1672
58,0.0000,2003.2688
59,0.0000,2037.5597
60,0.0000,2064.8987
61,0.0000,2155.7666
62,0.0000,2223.1770
63,0.0000,2298.7552
64,0.0000,2306.3463
65,0.0000,2294.5894
66,0.0000,2337.7693
67,0.0000,2403.9053
68,0.0000,2474.2909
69,0.0000,2491.4496
70,0.0000,2481.3609
71,0.0000,2421.0530
72,0.0000,2426.0357
73,0.0000,2506.0904
74,0.0000,2579.3831
75,0.0000,2580.7898
76,0.0000,2641.2678
77,0.0000,2604.9851
78,0.0000,2654.9786
79,0.0000,2692.7930
80,0.0000,2708.0798
81,0.0000,2732.1063
82,0.0000,2738.5201
83,0.0000,2791.2693
84,0.0000,2821.3463
85,0.0000,2872.0587
86,0.0000,2848.1028
87,0.0000,2811.4834
88,0.0000,2782.1230
89,0.0000,2752.7896
90,0.0000,2789.6986
91,0.0000,2813.0642
92,0.0000,2814.3747
93,0.0000,2816.4260
94,0.0000,2850.9710
95,0.0000,2804.9504
96,0.0000,2754.6706
97,0.0000,2743.4310
98,0.0000,2749.0456
99,0.0000,2739.8216
100,0.0000,2722.2479
101,0.0000,2685.8370
102,0.0000,2681.1551
103,0.0000,2626.9163
104,0.0000,2662.7457
105,0.0000,2716.0889
106,0.0000,2778.8986
107,0.0000,2749.2494
108,0.0000,2735.0859
109,0.0000,2728.6493
110,0.0000,2731.1338
111,0.0000,2758.0908
112,0.0000,2802.1070
113,0.0000,2802.4436
114,0.0000,2845.8941
115,0.0000,2815.3930
116,0.0000,2771.2860
117,0.0000,2753.7400
118,0.0000,2696.0443
119,0.0000,2683.7500
120,0.0000,2689.0652
121,0.0000,2685.9665
122,0.0000,2665.4107
123,0.0000,2698.0967
124,0.0000,2768.1326
125,0.0000,2744.7770
126,0.0000,2732.1138
127,0.0000,2753.0545
128,0.0000,2746.3458
129,0.0000,2774.7520
130,0.0000,2766.2749
131,0.0000,2764.0758
132,0.0000,2786.4346
133,0.0000,2820.7792
134,0.0000,2846.0116
135,0.0000,2785.7448
136,0.0000,2763.1643
137,0.0000,2782.0811
138,0.0000,2739.3123
139,0.0000,2690.9428
140,0.0000,2703.9843
141,0.0000,2774.3660
142,0.0000,2861.3206
143,0.0000,2844.6377
144,0.0000,2811.9638
145,0.0000,2814.6964
146,0.0000,2815.5316
147,0.0000,2803.0424
148,0.0000,2809.6468
149,0.0000,2842.5002
150,0.0000,2833.3690
151,0.0000,2804.8238
152,0.0000,2744.2362
153,0.0000,2785.7767
154,0.0000,2893.2680
155,0.0000,2922.6872
156,0.0000,2893.7422
157,0.0000,2883.9293
158,0.0000,2954.8921
159,0.0000,2984.1997
160,0.0000,3017.0056
161,0.0000,3009.9163
162,0.0000,3057.6801
163,0.0000,3095.3185
164,0.0000,3084.9372
165,0.0000,3035.5167
166,0.0000,2957.4308
167,0.0000,2893.8975
168,0.0000,2908.2816
169,0.0000,2847.8192
170,0.0000,2878.8389
171,0.0000,2908.6341
172,0.0000,2943.4145
173,0.0000,2899.4526
174,0.0000,2866.1569
175,0.0000,2860.0526
176,0.0000,2840.1229
177,0.0000,2862.9195
178,0.0000,2874.2406
179,0.0000,2843.1193
180,0.0000,2836.8735
181,0.0000,2855.6002
182,0.0000,2863.1446
183,0.0000,2893.9302
184,0.0000,2895.9179
185,0.0000,2837.0197
186,0.0000,2813.5602
187,0.0000,2776.5218
188,0.0000,2781.3396
189,0.0000,2778.7736
190,0.0000,2810.4541
191,0.0000,2814.0264
192,0.0000,2804.9467
193,0.0000,2809.5248
194,0.0000,2836.6167
195,0.0000,2875.2065
196,0.0000,2876.5178
197,0.0000,2867.5795
198,0.0000,2814.4683
199,0.0000,2507.0233
200,0.0000,2255.6255
