Idx,ActionNr,Rescued
1,5615.0000,
2,11230.0000,
3,16845.0000,
4,22461.0000,
5,28076.0000,
6,33691.0000,
7,39306.0000,
8,44921.0000,
9,50536.0000,
10,56151.0000,
11,61766.0000,
12,67382.0000,
13,72997.0000,
14,78612.0000,
15,84227.0000,
16,89842.0000,
17,95457.0000,
18,101072.0000,
19,106688.0000,
20,112303.0000,
21,117918.0000,
22,123533.0000,
23,129148.0000,
24,134763.0000,
25,140378.0000,
26,145994.0000,
27,151609.0000,
28,157224.0000,305.7000
29,162839.0000,333.6000
30,168454.0000,364.5000
31,174069.0000,395.9000
32,179684.0000,427.1000
33,185299.0000,456.2000
34,190915.0000,486.0000
35,196530.0000,513.5000
36,202145.0000,545.4000
37,207760.0000,580.9000
38,213375.0000,616.1000
39,218990.0000,655.2000
40,224605.0000,698.8000
41,230221.0000,741.9000
42,235836.0000,790.6000
43,241451.0000,838.1000
44,247066.0000,884.3000
45,252681.0000,934.8000
46,258296.0000,987.1000
47,263911.0000,1042.4000
48,269526.0000,1096.7000
49,275142.0000,1153.5000
50,280757.0000,1211.3000
51,286372.0000,1273.8000
52,291987.0000,1336.2000
53,297602.0000,1399.2000
54,303217.0000,1465.4000
55,308832.0000,1527.7000
56,314448.0000,1593.4000
57,320063.0000,1662.0000
58,325678.0000,1740.6000
59,331293.0000,1824.0000
60,336908.0000,1911.0000
61,342523.0000,2000.9000
62,348138.0000,2092.4000
63,353754.0000,2185.7000
64,359369.0000,2283.8000
65,364984.0000,2384.2000
66,370599.0000,2483.7000
67,376214.0000,2581.9000
68,381829.0000,2682.4000
69,387444.0000,2799.8000
70,393059.0000,2923.7000
71,398675.0000,3048.9000
72,404290.0000,3177.2000
73,409905.0000,3301.6000
74,415520.0000,3433.0000
75,421135.0000,3562.1000
76,426750.0000,3695.6000
77,432365.0000,3836.8000
78,437981.0000,3984.3000
79,443596.0000,4130.0000
80,449211.0000,4275.7000
81,454826.0000,4421.7000
82,460441.0000,4571.0000
83,466056.0000,4724.6000
84,471671.0000,4878.1000
85,477286.0000,5044.5000
86,482902.0000,5211.3000
87,488517.0000,5378.2000
88,494132.0000,5549.4000
89,499747.0000,5727.5000
90,505362.0000,5902.5000
91,510977.0000,6074.9000
92,516592.0000,6247.7000
93,522208.0000,6425.0000
94,527823.0000,6605.7000
95,533438.0000,6792.8000
96,539053.0000,6976.9000
97,544668.0000,7159.6000
98,550283.0000,7343.9000
99,555898.0000,7526.5000
100,561514.0000,7711.3000
101,567129.0000,7895.5000
102,572744.0000,8079.5000
103,578359.0000,8266.0000
104,583974.0000,8451.4000
105,589589.0000,8638.2000
106,595204.0000,8821.1000
107,600819.0000,9009.7000
108,606435.0000,9190.4000
109,612050.0000,9375.2000
110,617665.0000,9561.9000
111,623280.0000,9748.8000
112,628895.0000,9932.7000
113,634510.0000,10122.5000
114,640125.0000,10307.5000
115,645741.0000,10488.9000
116,651356.0000,10674.4000
117,656971.0000,10861.0000
118,662586.0000,11040.6000
119,668201.0000,11223.6000
120,673816.0000,11407.1000
121,679431.0000,11592.2000
122,685046.0000,11772.2000
123,690662.0000,11956.3000
124,696277.0000,12141.1000
125,701892.0000,12328.2000
126,707507.0000,12516.7000
127,713122.0000,12700.8000
128,718737.0000,12886.6000
129,724352.0000,13076.3000
130,729968.0000,13263.4000
131,735583.0000,13453.4000
132,741198.0000,13646.0000
133,746813.0000,13840.2000
134,752428.0000,14026.3000
135,758043.0000,14214.0000
136,763658.0000,14402.2000
137,769273.0000,14597.1000
138,774889.0000,14791.7000
139,780504.0000,14992.1000
140,786119.0000,15191.6000
141,791734.0000,15395.6000
142,797349.0000,15600.8000
143,802964.0000,15806.1000
144,808579.0000,16010.9000
145,814195.0000,16215.3000
146,819810.0000,16419.9000
147,825425.0000,16629.6000
148,831040.0000,16848.0000
149,836655.0000,17064.2000
150,842270.0000,17280.9000
151,847885.0000,17494.6000
152,853501.0000,17709.6000
153,859116.0000,17926.1000
154,864731.0000,18119.1000
155,870346.0000,18305.4000
156,875961.0000,18490.3000
157,881576.0000,18680.3000
158,887191.0000,18869.4000
159,892806.0000,19052.1000
160,898422.0000,19216.3000
161,904037.0000,19381.6000
162,909652.0000,19547.2000
163,915267.0000,19712.9000
164,920882.0000,19880.9000
165,926497.0000,20049.9000
166,932112.0000,20212.9000
167,937728.0000,20347.8000
168,943343.0000,20464.7000
169,948958.0000,20582.9000
170,954573.0000,20687.2000
171,960188.0000,20779.5000
172,965803.0000,20875.6000
173,971418.0000,20955.2000
174,977033.0000,21033.5000
175,982649.0000,21110.3000
176,988264.0000,21185.8000
177,993879.0000,21263.9000
178,999494.0000,21341.6000
179,1005109.0000,21417.3000
180,1010724.0000,21494.4000
181,1016339.0000,21557.2000
182,1021955.0000,21615.7000
183,1027570.0000,21676.4000
184,1033185.0000,21724.3000
185,1038800.0000,21760.0000
186,1044415.0000,21794.0000
187,1050030.0000,21829.8000
188,1055645.0000,21867.3000
189,1061261.0000,21904.3000
190,1066876.0000,21938.3000
191,1072491.0000,21967.2000
192,1078106.0000,21984.5000
193,1083721.0000,22000.6000
194,1089336.0000,22018.0000
195,1094951.0000,22035.2000
196,1100566.0000,22051.7000
197,1106182.0000,22070.4000
198,1111797.0000,22088.0000
199,1117412.0000,22106.0000
200,1123027.0000,22123.7000
