Idx,ActionNr,Rescued
1,0.0000,
2,0.0000,
3,0.0000,
4,0.0000,
5,0.0000,
6,0.0000,
7,0.0000,
8,0.0000,
9,0.0000,
10,0.0000,
11,0.0000,
12,0.0000,
13,0.0000,
14,0.0000,
15,0.0000,
16,0.0000,
17,0.0000,
18,0.0000,
19,0.0000,
20,0.0000,
21,0.0000,
22,0.0000,
23,0.0000,
24,0.0000,
25,0.0000,
26,0.0000,
27,0.0000,
28,0.0000,275.3118
29,0.0000,295.6979
30,0.0000,321.5485
31,0.0000,348.5919
32,0.0000,376.0262
33,0.0000,400.9067
34,0.0000,426.4990
35,0.0000,448.6944
36,0.0000,470.3291
37,0.0000,498.2121
38,0.0000,527.2258
39,0.0000,559.5955
40,0.0000,587.8833
41,0.0000,615.0154
42,0.0000,647.4708
43,0.0000,673.3226
44,0.0000,701.2291
45,0.0000,727.7341
46,0.0000,756.8442
47,0.0000,785.7571
48,0.0000,813.4550
49,0.0000,840.7198
50,0.0000,869.2389
51,0.0000,899.7592
52,0.0000,931.9492
53,0.0000,963.8805
54,0.0000,994.2869
55,0.0000,1023.4424
56,0.0000,1057.1993
57,0.0000,1084.2019
58,0.0000,1109.8836
59,0.0000,1135.8505
60,0.0000,1160.2079
61,0.0000,1184.0326
62,0.0000,1206.9467
63,0.0000,1230.7859
64,0.0000,1256.6476
65,0.0000,1274.4911
66,0.0000,1295.1296
67,0.0000,1311.9875
68,0.0000,1323.0876
69,0.0000,1333.1101
70,0.0000,1348.7729
71,0.0000,1354.2437
72,0.0000,1364.3749
73,0.0000,1375.7754
74,0.0000,1396.3353
75,0.0000,1418.2101
76,0.0000,1441.8273
77,0.0000,1461.9177
78,0.0000,1480.5142
79,0.0000,1505.9876
80,0.0000,1529.7850
81,0.0000,1549.1839
82,0.0000,1564.0192
83,0.0000,1581.9879
84,0.0000,1596.5725
85,0.0000,1604.3645
86,0.0000,1611.9686
87,0.0000,1622.6913
88,0.0000,1633.8711
89,0.0000,1641.2894
90,0.0000,1656.9607
91,0.0000,1671.8186
92,0.0000,1684.2299
93,0.0000,1697.6784
94,0.0000,1711.9342
95,0.0000,1729.3966
96,0.0000,1744.1367
97,0.0000,1764.4722
98,0.0000,1781.4914
99,0.0000,1804.2036
100,0.0000,1824.0233
101,0.0000,1845.4810
102,0.0000,1869.0273
103,0.0000,1886.2758
104,0.0000,1904.0207
105,0.0000,1925.2516
106,0.0000,1954.2261
107,0.0000,1981.6650
108,0.0000,2007.9437
109,0.0000,2040.4840
110,0.0000,2060.8931
111,0.0000,2084.5676
112,0.0000,2107.5310
113,0.0000,2136.7471
114,0.0000,2162.0439
115,0.0000,2190.8053
116,0.0000,2220.3547
117,0.0000,2252.0504
118,0.0000,2287.1675
119,0.0000,2318.5988
120,0.0000,2351.2333
121,0.0000,2384.3928
122,0.0000,2419.4578
123,0.0000,2456.3267
124,0.0000,2486.8586
125,0.0000,2518.2291
126,0.0000,2547.7438
127,0.0000,2581.2961
128,0.0000,2613.3981
129,0.0000,2644.3565
130,0.0000,2675.1867
131,0.0000,2707.9963
132,0.0000,2745.8197
133,0.0000,2777.9468
134,0.0000,2810.9490
135,0.0000,2836.3104
136,0.0000,2864.0611
137,0.0000,2901.2288
138,0.0000,2947.1497
139,0.0000,2984.6152
140,0.0000,3021.5524
141,0.0000,3056.5856
142,0.0000,3089.2921
143,0.0000,3121.1991
144,0.0000,3158.6019
145,0.0000,3193.1805
146,0.0000,3225.8714
147,0.0000,3248.5578
148,0.0000,3268.5785
149,0.0000,3286.1134
150,0.0000,3304.3054
151,0.0000,3324.0632
152,0.0000,3343.7975
153,0.0000,3368.0539
154,0.0000,3368.1680
155,0.0000,3364.9623
156,0.0000,3365.4865
157,0.0000,3367.4168
158,0.0000,3370.2895
159,0.0000,3368.8195
160,0.0000,3339.4594
161,0.0000,3313.6646
162,0.0000,3285.0745
163,0.0000,3265.4425
164,0.0000,3244.8571
165,0.0000,3223.0621
166,0.0000,3204.7578
167,0.0000,3159.1625
168,0.0000,3103.0127
169,0.0000,3046.7008
170,0.0000,2966.9029
171,0.0000,2888.1143
172,0.0000,2806.9672
173,0.0000,2725.6216
174,0.0000,2640.9529
175,0.0000,2559.6480
176,0.0000,2480.4679
177,0.0000,2398.5283
178,0.0000,2319.5612
179,0.0000,2244.2278
180,0.0000,2168.8861
181,0.0000,2098.9397
182,0.0000,2029.5841
183,0.0000,1961.0476
184,0.0000,1898.7669
185,0.0000,1842.8287
186,0.0000,1790.6327
187,0.0000,1736.8559
188,0.0000,1682.6398
189,0.0000,1629.4133
190,0.0000,1582.4553
191,0.0000,1541.2580
192,0.0000,1507.4221
193,0.0000,1476.8756
194,0.0000,1444.9523
195,0.0000,1414.5815
196,0.0000,1386.6267
197,0.0000,1356.4326
198,0.0000,1329.5515
199,0.0000,1303.6990
200,0.0000,1279.9909
