EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
1,0.3333333333333333,0.6666666666666666,0.0,124,-343
2,0.16666666666666666,0.6666666666666666,0.16666666666666666,132,-351
3,0.16666666666666666,0.5,0.3333333333333333,146,-351
4,0.16666666666666666,0.6666666666666666,0.16666666666666666,130,-349
5,0.16666666666666666,0.6666666666666666,0.16666666666666666,126,-345
6,0.16666666666666666,0.6666666666666666,0.16666666666666666,116,-335
7,0.16666666666666666,0.6666666666666666,0.16666666666666666,127,-346
8,0.16666666666666666,0.6666666666666666,0.16666666666666666,139,-358
9,0.16666666666666666,0.6666666666666666,0.16666666666666666,125,-344
10,0.3333333333333333,0.6666666666666666,0.0,124,-313
11,0.16666666666666666,0.6666666666666666,0.16666666666666666,120,-309
12,0.3333333333333333,0.6666666666666666,0.0,127,-316
13,0.16666666666666666,0.6666666666666666,0.16666666666666666,129,-348
14,0.16666666666666666,0.6666666666666666,0.16666666666666666,137,-356
15,0.0,1.0,0.0,107,-326
16,0.3333333333333333,0.6666666666666666,0.0,122,-311
17,0.3333333333333333,0.6666666666666666,0.0,124,-283
18,0.3333333333333333,0.5,0.16666666666666666,137,-296
19,0.16666666666666666,0.8333333333333334,0.0,106,-265
20,0.3333333333333333,0.6666666666666666,0.0,115,-274
21,0.3333333333333333,0.6666666666666666,0.0,108,-267
22,0.3333333333333333,0.6666666666666666,0.0,110,-269
23,0.16666666666666666,0.8333333333333334,0.0,95,-284
24,0.16666666666666666,0.8333333333333334,0.0,91,-280
25,0.16666666666666666,0.8333333333333334,0.0,77,-296
26,0.16666666666666666,0.8333333333333334,0.0,112,-301
27,0.16666666666666666,0.8333333333333334,0.0,95,-344
28,0.16666666666666666,0.8333333333333334,0.0,100,-319
29,0.16666666666666666,0.8333333333333334,0.0,89,-308
30,0.16666666666666666,0.8333333333333334,0.0,101,-320
31,0.16666666666666666,0.8333333333333334,0.0,103,-322
32,0.16666666666666666,0.8333333333333334,0.0,98,-347
33,0.16666666666666666,0.6666666666666666,0.16666666666666666,120,-325
34,0.16666666666666666,0.8333333333333334,0.0,99,-318
35,0.0,1.0,0.0,102,-381
36,0.16666666666666666,0.8333333333333334,0.0,105,-354
37,0.16666666666666666,0.8333333333333334,0.0,118,-367
38,0.3333333333333333,0.6666666666666666,0.0,123,-342
39,0.16666666666666666,0.8333333333333334,0.0,112,-331
40,0.0,1.0,0.0,111,-360
41,0.0,1.0,0.0,99,-348
42,0.0,1.0,0.0,105,-354
43,0.0,1.0,0.0,120,-369
44,0.0,1.0,0.0,107,-356
45,0.0,1.0,0.0,108,-357
46,0.0,1.0,0.0,112,-361
47,0.0,1.0,0.0,117,-396
48,0.0,0.8333333333333334,0.16666666666666666,126,-361
49,0.0,1.0,0.0,109,-358
50,0.0,1.0,0.0,109,-358
51,0.0,0.8333333333333334,0.16666666666666666,116,-381
52,0.0,1.0,0.0,117,-396
53,0.16666666666666666,0.8333333333333334,0.0,124,-373
54,0.16666666666666666,0.8333333333333334,0.0,118,-337
55,0.0,1.0,0.0,108,-357
56,0.16666666666666666,0.8333333333333334,0.0,107,-296
57,0.0,1.0,0.0,96,-345
58,0.0,1.0,0.0,110,-329
59,0.0,1.0,0.0,99,-348
60,0.0,1.0,0.0,88,-307
61,0.0,0.8333333333333334,0.16666666666666666,96,-331
62,0.0,0.8333333333333334,0.16666666666666666,113,-318
63,0.0,0.8333333333333334,0.16666666666666666,100,-305
64,0.3333333333333333,0.5,0.16666666666666666,110,-255
65,0.3333333333333333,0.3333333333333333,0.3333333333333333,119,-294
66,0.3333333333333333,0.3333333333333333,0.3333333333333333,121,-266
67,0.3333333333333333,0.5,0.16666666666666666,108,-283
68,0.16666666666666666,0.6666666666666666,0.16666666666666666,117,-292
69,0.16666666666666666,0.6666666666666666,0.16666666666666666,107,-282
70,0.3333333333333333,0.5,0.16666666666666666,112,-257
71,0.16666666666666666,0.6666666666666666,0.16666666666666666,109,-314
72,0.16666666666666666,0.6666666666666666,0.16666666666666666,142,-377
73,0.16666666666666666,0.6666666666666666,0.16666666666666666,142,-377
74,0.0,0.6666666666666666,0.3333333333333333,144,-379
75,0.0,0.8333333333333334,0.16666666666666666,123,-370
76,0.0,0.6666666666666666,0.3333333333333333,129,-364
77,0.16666666666666666,0.6666666666666666,0.16666666666666666,105,-310
78,0.0,0.8333333333333334,0.16666666666666666,100,-335
79,0.0,0.8333333333333334,0.16666666666666666,116,-351
80,0.16666666666666666,0.6666666666666666,0.16666666666666666,124,-329
81,0.16666666666666666,0.6666666666666666,0.16666666666666666,134,-339
